key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	year	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	gbifID	collectionCode	occurrenceID	higherClassification
2434511777	0102d2af-7f21-4238-b1fa-cbbeeee60423	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	85ccfd1a-a837-48d6-9a87-96c99f6fe012	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:22.873+00:00	2024-07-23T00:36:13.420+00:00	358	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.CRUS.P.6012/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.CRUS.P.6012_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.CRUS.P.6012/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	MALE	11253392	1	54	354	9477065	6313	2118396	2118399	2118399	Ammothea fernandeziana Loman, 1920	Achelia fernandeziana (Loman, 1920)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia fernandeziana	Ammothea	fernandeziana	SPECIES	SYNONYM	NE	{}	1921	1921-01-01/1921-12-31	1	365	['TAXON_MATCH_FUZZY', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2015-09-15T00:00:00.000+00:00	2024-07-23T00:36:13.420+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.CRUS.P.6012@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.CRUS.P.6012_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.CRUS.P.6012/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Loman	(microscopic slide)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	ZMA.CRUS.P.6012@CRS	ZMA.CRUS.P.6012	ICZN	Naturalis Biodiversity Center	1921	2434511777	Crustacea	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.CRUS.P.6012	Animalia
