key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionID	institutionCode	locationID	locality	fieldNumber	gbifID	collectionCode	occurrenceID	higherClassification	collectionID	decimalLatitude	decimalLongitude	geodeticDatum	verbatimEventDate	county	verbatimLocality	verbatimDepth
1318009667	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:20.353+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2117393	1	54	354	9477065	6316	2117290	2117393	2117393	Anoplodactylus pacificus Hilton, 1942	Anoplodactylus pacificus Hilton, 1942	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pacificus	Anoplodactylus	pacificus	SPECIES	ACCEPTED	NE	86.0	0.0	California	{}	North Pacific Ocean	North Pacific Ocean, United States, California	1897.0	4.0	8.0	1897-04-08	98.0	98.0	HOLOTYPE	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-08-02T08:39:00.000+00:00	2024-07-02T12:37:20.353+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/323b4024c-05a1-4662-a101-0cbdba663a46'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Hilton, H. A.	Alcohol (Ethanol); Slide	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/323b4024c-05a1-4662-a101-0cbdba663a46	USNM 77078	urn:lsid:biocol.org:col:34871	USNM	3662	Channel Islands, Santa Catalina Island, Dakins Cove	USFC/A3662	1318009667	IZ	http://n2t.net/ark:/65665/323b4024c-05a1-4662-a101-0cbdba663a46	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6							
4103910569	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862		c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:19.386+00:00	57	{}	PRESERVED_SPECIMEN		PRESENT		2117393	1	54	354	9477065	6316	2117290	2117393	2117393	Anoplodactylus pacificus Hilton, 1942	Anoplodactylus pacificus Hilton, 1942	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pacificus	Anoplodactylus	pacificus	SPECIES	ACCEPTED	NE			California	{}										['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-05-10T21:41:19.386+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '147c4790-9531-4303-a771-5b9ec250edb3'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1		False		D. Diener		1 Fluid	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	147c4790-9531-4303-a771-5b9ec250edb3	690890		SBMNH		Ventura County, California, USA		4103910569	IZ	147c4790-9531-4303-a771-5b9ec250edb3			34.496833	-120.700833	WGS84	9/10/1983	Ventura County	Point Arguello, Platform Hildago, Station B-5	420 ft
