key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	organismQuantity	organismQuantityType	sampleSizeUnit	isSequenced	identifiers	media	facts	relations	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	fieldNumber	gbifID	occurrenceRemarks	collectionCode	occurrenceID	institutionKey	recordedBy	recordNumber	bibliographicCitation	locality	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	sex	otherCatalogNumbers	dynamicProperties	waterBody	higherGeography	collectionKey	datasetName	georeferenceProtocol	verbatimCoordinateSystem	locationID	collectionID	stateProvince
1057319978	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.910+00:00	391	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118343	1	54	354	9477065	4338615	2118315	2118343	2118343	Ascorhynchus armatus (Wilson, 1881)	Ascorhynchus armatus (Wilson, 1881)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus armatus	Ascorhynchus	armatus	SPECIES	ACCEPTED	NE				1949.0		{}	1976.0	11.0	26.0	1976-11-26	331.0	331.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:18:11.910+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode				False	[{'identifier': '3665778'}]	[]	[]	[]	False	Dr Roger Bamber		Pycnogonida		[]	[]			EUROPE		3665778	1998.1007-1008		NHMUK		Station 9134[hash]1	1057319978		ZOO	a2b7a11d-f8af-460e-9e0d-c6dc85ce79b4	1d808a7c-1f9e-4379-9616-edb749ecf10e										Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Ascorhynchoidea; Ascorhynchidae		NHMUK:ecatalogue:3665778	"{""associatedMediaCount"": null, ""barcode"": ""011006658"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304588000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Ascorhynchus armatus (Wilson, 1881)"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057319978"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"									
1057449696	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.910+00:00	391	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118343	1	54	354	9477065	4338615	2118315	2118343	2118343	Ascorhynchus armatus (Wilson, 1881)	Ascorhynchus armatus (Wilson, 1881)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus armatus	Ascorhynchus	armatus	SPECIES	ACCEPTED	NE				2112.0		{}	1976.0	11.0	25.0	1976-11-25	330.0	330.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:18:11.910+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode				False	[{'identifier': '3665781'}]	[]	[]	[]	False	Dr Roger Bamber		Pycnogonida		[]	[]			EUROPE		3665781	1998.1009		NHMUK		Station 9133[hash]5	1057449696		ZOO	96ef6e5c-5ddc-4228-962f-5a704369921e	1d808a7c-1f9e-4379-9616-edb749ecf10e										Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Ascorhynchoidea; Ascorhynchidae		NHMUK:ecatalogue:3665781	"{""associatedMediaCount"": null, ""barcode"": ""011047409"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304589000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Ascorhynchus armatus (Wilson, 1881)"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057449696"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"									
1056626439	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.849+00:00	391	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118343	1	54	354	9477065	4338615	2118315	2118343	2118343	Ascorhynchus armatus (Wilson, 1881)	Ascorhynchus armatus (Wilson, 1881)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus armatus	Ascorhynchus	armatus	SPECIES	ACCEPTED	NE				1760.0		{}	1975.0	2.0	9.0	1975-02-09	40.0	40.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:18:11.849+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode				False	[{'identifier': '3665784'}]	[]	[]	[]	False	Dr Roger Bamber		Pycnogonida		[]	[]			EUROPE		3665784	1998.1010-1011		NHMUK		Station 8694[hash]4	1056626439		ZOO	7d509a3e-4959-4fcb-92e0-4cb37640633f	1d808a7c-1f9e-4379-9616-edb749ecf10e										Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Ascorhynchoidea; Ascorhynchidae	MALE	NHMUK:ecatalogue:3665784	"{""associatedMediaCount"": null, ""barcode"": ""011047219"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304589000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Ascorhynchus armatus (Wilson, 1881)"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056626439"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"									
1320709642	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:31.706+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118343	1	54	354	9477065	4338615	2118315	2118343	2118343	Ascorhynchus armatus (Wilson, 1881)	Ascorhynchus armatus (Wilson, 1881)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus armatus	Ascorhynchus	armatus	SPECIES	ACCEPTED	NE	38.883	-72.6775		1425.0	50.0	{}	1975.0	7.0	28.0	1975-07-28	209.0	209.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T13:50:00.000+00:00	2024-07-02T12:39:31.706+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode				False	[{'identifier': 'http://n2t.net/ark:/65665/39b279560-90bf-4ae3-a5a8-b88788b2ae26'}]	[]	[]	[]	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/39b279560-90bf-4ae3-a5a8-b88788b2ae26	USNM 154653		USNM			1320709642		IZ	http://n2t.net/ark:/65665/39b279560-90bf-4ae3-a5a8-b88788b2ae26	586ee56e-b0fe-4dff-b7f9-aeb104f3308a				Off Maryland	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	28 JUL 1975	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae				North Atlantic Ocean	North Atlantic Ocean, United States	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	28	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
1322481613	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:27.881+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118343	1	54	354	9477065	4338615	2118315	2118343	2118343	Ascorhynchus armatus (Wilson, 1881)	Ascorhynchus armatus (Wilson, 1881)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus armatus	Ascorhynchus	armatus	SPECIES	ACCEPTED	NE	36.56	-74.0125		2416.0	44.0	{}	1974.0	11.0	17.0	1974-11-17	321.0	321.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T13:37:00.000+00:00	2024-07-02T12:39:27.881+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode				False	[{'identifier': 'http://n2t.net/ark:/65665/3e986abef-781e-41ec-8de4-080fcebadb6d'}]	[]	[]	[]	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3e986abef-781e-41ec-8de4-080fcebadb6d	USNM 151498		USNM			1322481613		IZ	http://n2t.net/ark:/65665/3e986abef-781e-41ec-8de4-080fcebadb6d	586ee56e-b0fe-4dff-b7f9-aeb104f3308a				Norfolk Canyon	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	17 NOV 1974	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	MALE			North Atlantic Ocean	North Atlantic Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	75	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
1055494629	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.873+00:00	391	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118343	1	54	354	9477065	4338615	2118315	2118343	2118343	Ascorhynchus armatus (Wilson, 1881)	Ascorhynchus armatus (Wilson, 1881)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus armatus	Ascorhynchus	armatus	SPECIES	ACCEPTED	NE				1500.0		{}	1972.0	3.0	22.0	1972-03-22	82.0	82.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:18:11.873+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode				False	[{'identifier': '3665166'}]	[]	[]	[]	False	Dr Roger Bamber		Pycnogonida		[]	[]			EUROPE		3665166	1998.1059		NHMUK		Station 7840	1055494629		ZOO	70941932-97dc-4ea1-b61a-d9a371ed2168	1d808a7c-1f9e-4379-9616-edb749ecf10e										Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Ascorhynchoidea; Ascorhynchidae		NHMUK:ecatalogue:3665166	"{""associatedMediaCount"": null, ""barcode"": ""011006297"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304524000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Ascorhynchus armatus (Wilson, 1881)"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055494629"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"									
1320885990	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:46.311+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118343	1	54	354	9477065	4338615	2118315	2118343	2118343	Ascorhynchus armatus (Wilson, 1881)	Ascorhynchus armatus (Wilson, 1881)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus armatus	Ascorhynchus	armatus	SPECIES	ACCEPTED	NE	41.475	-65.5917		2173.0	0.0	{}	1886.0	8.0	27.0	1886-08-27	239.0	239.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-01-12T10:48:00.000+00:00	2024-07-02T12:37:46.311+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode				False	[{'identifier': 'http://n2t.net/ark:/65665/3a2edada7-a465-4532-bb1c-e2702c7bc4be'}]	[]	[]	[]	False	Smith, S. I.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/3a2edada7-a465-4532-bb1c-e2702c7bc4be	USNM 32172		USNM		USFC/A2706	1320885990		IZ	http://n2t.net/ark:/65665/3a2edada7-a465-4532-bb1c-e2702c7bc4be	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	United States Fish Commission			Browns Bank, South of	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae				North Atlantic Ocean	North Atlantic Ocean, Canada, Nova Scotia	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology		Degrees Minutes Seconds	2706	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Nova Scotia
1318486739	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:16.151+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118343	1	54	354	9477065	4338615	2118315	2118343	2118343	Ascorhynchus armatus (Wilson, 1881)	Ascorhynchus armatus (Wilson, 1881)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus armatus	Ascorhynchus	armatus	SPECIES	ACCEPTED	NE	37.45	-73.55		2107.0	0.0	{}	1886.0	10.0	26.0	1886-10-26	299.0	299.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-01-14T13:43:00.000+00:00	2024-07-02T12:37:16.151+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode				False	[{'identifier': 'http://n2t.net/ark:/65665/338ce32cb-252a-49e8-8e6c-d9e5d832dd9c'}]	[]	[]	[]	False	Giltay, L.	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/338ce32cb-252a-49e8-8e6c-d9e5d832dd9c	USNM 69499		USNM		USFC/A2732	1318486739		IZ	http://n2t.net/ark:/65665/338ce32cb-252a-49e8-8e6c-d9e5d832dd9c	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	United States Fish Commission			Hog Island	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae				North Atlantic Ocean	North Atlantic Ocean, United States, Virginia	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology		Degrees Minutes Seconds	2732	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Virginia
1321987625	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:02.757+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118343	1	54	354	9477065	4338615	2118315	2118343	2118343	Ascorhynchus armatus (Wilson, 1881)	Ascorhynchus armatus (Wilson, 1881)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus armatus	Ascorhynchus	armatus	SPECIES	ACCEPTED	NE	36.5667	-73.8		2513.0	0.0	{}	1886.0	10.0	24.0	1886-10-24	297.0	297.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-01-08T13:47:00.000+00:00	2024-07-02T12:38:02.757+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode				False	[{'identifier': 'http://n2t.net/ark:/65665/3d3b2cb51-38ef-4bb3-9d00-7847847dbe07'}]	[]	[]	[]	False	Hedgpeth, J. W.	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3d3b2cb51-38ef-4bb3-9d00-7847847dbe07	USNM 80846		USNM		USFC/A2725	1321987625		IZ	http://n2t.net/ark:/65665/3d3b2cb51-38ef-4bb3-9d00-7847847dbe07	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	United States Fish Commission			Virginia Beach	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae				North Atlantic Ocean	North Atlantic Ocean, United States, Virginia	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology		Degrees Minutes Seconds	2725	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Virginia
1321936916	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:26.360+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118343	1	54	354	9477065	4338615	2118315	2118343	2118343	Ascorhynchus armatus (Wilson, 1881)	Ascorhynchus armatus (Wilson, 1881)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus armatus	Ascorhynchus	armatus	SPECIES	ACCEPTED	NE	39.5833	-71.3125		1962.0	0.0	{}	1884.0	8.0	20.0	1884-08-20	233.0	233.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-11-10T09:27:00.000+00:00	2024-07-02T12:39:26.360+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode				False	[{'identifier': 'http://n2t.net/ark:/65665/3d16feccc-102a-4bef-990c-27bc9ed99a1f'}]	[]	[]	[]	False	Smith, S. I.	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3d16feccc-102a-4bef-990c-27bc9ed99a1f	USNM 8212		USNM		USFC/A2205	1321936916		IZ	http://n2t.net/ark:/65665/3d16feccc-102a-4bef-990c-27bc9ed99a1f	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	United States Fish Commission			Hudson Canyon	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	FEMALE			North Atlantic Ocean	North Atlantic Ocean, United States, New Jersey	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology		Degrees Minutes Seconds	2205	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	New Jersey
