key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	nomenclaturalStatus	identifier	combinationAuthors	locality	gbifID	occurrenceID	taxonID	verbatimScientificName	institutionCode	namePublishedIn	http://unknown.org/verbatimLabel	combinationYear	canonicalName	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	datasetID	eventID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	associatedSequences	catalogNumber	taxonConceptID	occurrenceRemarks
4012366721	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.383+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	MALE	12224352	1	54	354	9477065	2014	2117211	12224352	12224352	Pycnogonum cesairei Sabroux, Hassanin & Corbari, 2022	Pycnogonum cesairei Sabroux, Hassanin & Corbari, 2022	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cesairei	Pycnogonum	cesairei	SPECIES	ACCEPTED	NE	14.866667	-61.195	6.0	NORTH_AMERICA	{}	2016.0	10.0	3.0	2016-10-03	277.0	277.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-07-19T16:28:54.383+00:00	https://treatment.plazi.org/id/03A95E063E74FFDCFD9A03FE0195B89A#3B68E54D3E74FFDAFF1700E6036EBC77	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E74FFDCFD9A03FE0195B89A.mc.3B68E54D3E74FFDAFF1700E6036EBC77'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E74FFDCFD9A03FE0195B89A.mc.3B68E54D3E74FFDAFF1700E6036EBC77	Sabroux & Hassanin & Corbari	Grand'Riviere	4012366721	03A95E063E74FFDCFD9A03FE0195B89A.mc.3B68E54D3E74FFDAFF1700E6036EBC77	03A95E063E74FFDCFD9A03FE0195B89A.taxon	Pycnogonum cesairei	MNHN-	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Holotype MARTINIQUE • ♂; Grand’Rivière; 14 ° 52 ʹ N, 61 ° 11.7 ʹ W; depth 6 m; 3 Oct. 2016; st. AB 556; MNHN- IU- 2016 - 10338 / MK 411029.	2022	Pycnogonum cesairei														
4547963530	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.659+00:00	57	{}	HUMAN_OBSERVATION		PRESENT		12224352	1	54	354	9477065	2014	2117211	12224352	12224352	Pycnogonum cesairei Sabroux, Hassanin & Corbari, 2022	Pycnogonum cesairei Sabroux, Hassanin & Corbari, 2022	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cesairei	Pycnogonum	cesairei	SPECIES	ACCEPTED	NE	14.65485	-61.01929		NORTH_AMERICA	{'level0': {'gid': 'MTQ', 'name': 'Martinique'}, 'level1': {'gid': 'MTQ.1_1', 'name': 'Fort-de-France'}, 'level2': {'gid': 'MTQ.1.3_1', 'name': 'Saint-Joseph'}}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:27.659+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f2892dc4-65ba-423c-85c9-5bd6a03099fa'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE		f2892dc4-65ba-423c-85c9-5bd6a03099fa			4547963530	f2892dc4-65ba-423c-85c9-5bd6a03099fa	1021651							26983.0	275.37364700437337	EB6380B5-80AF-5935-E053-0514A8C08744	f2892dc4-65ba-423c-85c9-5bd6a03099fa	fr | en	Pycnogonum cesairei Sabroux, Hassanin & Corbari, 2022	Martinique	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.				
4152782652	d8cd16ba-bb74-4420-821e-083f2bac17c2	ada9d123-ddb4-467d-8891-806ea8d94230	17a83780-3060-4851-9d6f-029d5fcb81c9	fbca90e3-8aed-48b1-84e3-369afbd000ce	GB	EML	2024-07-20T12:06:08.628+00:00	2024-07-20T12:50:08.275+00:00	175	{}	PRESERVED_SPECIMEN		PRESENT		12224352	1	54	354	9477065	2014	2117211	12224352	12224352	Pycnogonum cesairei Sabroux, Hassanin & Corbari, 2022	Pycnogonum cesairei Sabroux, Hassanin & Corbari, 2022	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cesairei	Pycnogonum	cesairei	SPECIES	ACCEPTED	NE	14.87	-61.2		NORTH_AMERICA	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T12:50:08.275+00:00	https://www.ebi.ac.uk/ena/browser/view/OP985983	http://creativecommons.org/licenses/by/4.0/legalcode	True	[{'identifier': 'OP985983'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE		OP985983			4152782652	OP985983	ASV:c757538ff025d58f0646c340186153a0																	https://www.ebi.ac.uk/ena/browser/api/embl/OP985983	MNHN-IU-2016-10338	https://www.ebi.ac.uk/ena/browser/view/Taxon:3014712	UNVERIFIED: Pycnogonum cesairei voucher MNHN-IU-2016-10338 mitochondrion sequence, sequence.
