key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	gadm	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	gbifID	nameAccordingTo	occurrenceID	taxonID	http://unknown.org/orders	depth	depthAccuracy	catalogNumber	institutionCode	collectionCode
4548125285	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.022+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	4338498	1	54	354	9477065	2013	2117630	4338498	4338498	Nymphon pseudogracilipes Pushkin, 1993	Nymphon pseudogracilipes Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon pseudogracilipes	Nymphon	pseudogracilipes	SPECIES	ACCEPTED	NE	-49.13558	68.66923	1105902.0	{}	['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:27.022+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9f882fab-22e3-46ab-9917-a5778d53107f'}]	[]	[]	[]	False	EB6380B5-80AF-5935-E053-0514A8C08744	WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	9f882fab-22e3-46ab-9917-a5778d53107f	9f882fab-22e3-46ab-9917-a5778d53107f	fr | en	Nymphon pseudogracilipes Pushkin, 1993	TAAF : Îles sub-antarctiques	TaxREF	Probable	4548125285	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	9f882fab-22e3-46ab-9917-a5778d53107f	815665						
3935071501	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.749+00:00	10	{}	HUMAN_OBSERVATION	PRESENT	4338498	1	54	354	9477065	2013	2117630	4338498	4338498	Nymphon pseudogracilipes Pushkin, 1993	Nymphon pseudogracilipes Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon pseudogracilipes	Nymphon	pseudogracilipes	SPECIES	ACCEPTED	NE	-49.13558	68.66923	1105902.0	{}	['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:11:38.749+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e175d945-95a2-4a5e-94ee-1e11a23ee5f0'}]	[]	[]	[]	False	D2B0CE86-7C29-1275-E053-5514A8C0FBF9	WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	e175d945-95a2-4a5e-94ee-1e11a23ee5f0	e175d945-95a2-4a5e-94ee-1e11a23ee5f0		Nymphon pseudogracilipes Pushkin, 1993	TAAF : Îles sub-antarctiques	TaxREF	Probable	3935071501	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	e175d945-95a2-4a5e-94ee-1e11a23ee5f0	815665	Pantopoda					
318008180	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.058+00:00	124	{}	OCCURRENCE	PRESENT	4338498	1	54	354	9477065	2013	2117630	4338498	4338498	Nymphon pseudogracilipes Pushkin, 1993	Nymphon pseudogracilipes Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon pseudogracilipes	Nymphon	pseudogracilipes	SPECIES	ACCEPTED	NE	-50.1983	69.2933		{}	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.058+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37913'}]	[]	[]	[]	False		WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE								318008180					200.5	5.5	37913	BAS	SOMBASE Pycnogonids
318008188	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.113+00:00	124	{}	OCCURRENCE	PRESENT	4338498	1	54	354	9477065	2013	2117630	4338498	4338498	Nymphon pseudogracilipes Pushkin, 1993	Nymphon pseudogracilipes Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon pseudogracilipes	Nymphon	pseudogracilipes	SPECIES	ACCEPTED	NE	-48.07	68.5716		{}	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.113+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37980'}]	[]	[]	[]	False		WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE								318008188					201.5	1.5	37980	BAS	SOMBASE Pycnogonids
318008194	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.919+00:00	124	{}	OCCURRENCE	PRESENT	4338498	1	54	354	9477065	2013	2117630	4338498	4338498	Nymphon pseudogracilipes Pushkin, 1993	Nymphon pseudogracilipes Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon pseudogracilipes	Nymphon	pseudogracilipes	SPECIES	ACCEPTED	NE	-45.8883	49.7583		{}	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.919+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38029'}]	[]	[]	[]	False		WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE								318008194					215.0	0.0	38029	BAS	SOMBASE Pycnogonids
318008210	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.921+00:00	124	{}	OCCURRENCE	PRESENT	4338498	1	54	354	9477065	2013	2117630	4338498	4338498	Nymphon pseudogracilipes Pushkin, 1993	Nymphon pseudogracilipes Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon pseudogracilipes	Nymphon	pseudogracilipes	SPECIES	ACCEPTED	NE	-46.0666	51.33		{}	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.921+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38063'}]	[]	[]	[]	False		WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE								318008210					304.5	4.5	38063	BAS	SOMBASE Pycnogonids
