key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	otherCatalogNumbers	recordedBy	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	acceptedNameUsage	institutionID	institutionCode	locality	gbifID	occurrenceRemarks	collectionCode	occurrenceID
2012925689	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:20:56.763+00:00	275	"{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Stock, J.', 'http://purl.org/dc/terms/date': '1954', 'http://purl.org/dc/terms/source': 'Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening', 'http://purl.org/dc/terms/title': ""Pycnogonida from Indo-West-Pacific, Australian, and New-Zealand Waters. Papers from Dr. Th. Mortensen's Pacific Expedition 1914-16. LXXVII""}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '4e901c9d-76db-af28-5ba2-9fe8e52e2052', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Neopallene antipoda Stock, 1954'}]}"	PRESERVED_SPECIMEN	PRESENT	2118096	1	54	354	9477065	2011	2118093	2118096	2118096	Neopallene antipoda Stock, 1954	Neopallene antipoda Stock, 1954	Animalia	Arthropoda	Pantopoda	Callipallenidae	Neopallene	Neopallene antipoda	Neopallene	antipoda	SPECIES	ACCEPTED	NE	OCEANIA	{}	Australian, New Zealand AuM	1915	1	5	1915-01-05	5	5	HOLOTYPE	['COUNTRY_INVALID']	2019-11-07T00:00:00.000+00:00	2024-07-21T10:20:56.763+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '317d4acb-b267-423e-8e4f-d5297437aae2'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	False	Natural History Museum Denmark Invertebrate Zoology	PYC-005437	Mortensen	70% EtOH - 1|slide, unspec - 3	Pycnogonida	[]	[]	EUROPE	317d4acb-b267-423e-8e4f-d5297437aae2	NHMD110644	Neopallene antipoda	http://grbio.org/cool/mci8-ehqk	NHMD	Cape Maria van Diemen, New Zealand	2012925689	Typestatus uncertain. Type status checked 2003-2011, but may need reconfirmation. Labelled with correct number Mar. 2012.	IV	317d4acb-b267-423e-8e4f-d5297437aae2
