key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	depth	scientificNameID	occurrenceRemarks	continent	stateProvince	higherGeography	modified	datasetName	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	higherClassification
4399691287	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.943+00:00	69	{}	PRESERVED_SPECIMEN	4.0	PRESENT	2117808	1	54	354	9477065	2013	2117630	2117808	2117808	Nymphon schimkewitschi Losina-Losinsky, 1929	Nymphon schimkewitschi Losina-Losinsky, 1929	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon schimkewitschi	Nymphon	schimkewitschi	SPECIES	ACCEPTED	NE	78.01	144.903333	{}	Laptev Sea	1995	7	24	1995-07-24	205	205	['COORDINATE_ROUNDED']	2024-06-18T12:44:58.943+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '1c8df450-bde0-4f89-b0ee-d1898632941e'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Polarstern	Turpaeva, Elena	EtOH 75%	Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK XI/1_st.36/004	1c8df450-bde0-4f89-b0ee-d1898632941e	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Laptev Sea	36/004	OBFc	4399691287	1c8df450-bde0-4f89-b0ee-d1898632941e	54.5 m	INV0001041	IORAS	IORAS	cruise ARK XI/1	fd699988-ab5d-4737-9443-9085cea191d2												
4444206014	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.970+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117808	1	54	354	9477065	2013	2117630	2117808	2117808	Nymphon schimkewitschi Losina-Losinsky, 1929	Nymphon schimkewitschi Losina-Losinsky, 1929	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon schimkewitschi	Nymphon	schimkewitschi	SPECIES	ACCEPTED	NE	64.0324682	-12.3860087	{}	Atlantic Ocean	1956	6	2	1956-06-02	154	154	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.970+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'b49799e4-b159-43a1-87f4-e60a8d5cf54f'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False		Turpaeva, Elena	EtOH 75%		WGS84	Pycnogonida	IS	[]	[]	EUROPE	Iceland	EUROPE	__st.3	b49799e4-b159-43a1-87f4-e60a8d5cf54f	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	North Atlantics	3	OBFc	4444206014	b49799e4-b159-43a1-87f4-e60a8d5cf54f	470.0 m	INV0002684	IORAS	IORAS		fd699988-ab5d-4737-9443-9085cea191d2												
4444205367	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.044+00:00	69	{}	PRESERVED_SPECIMEN		PRESENT	2117808	1	54	354	9477065	2013	2117630	2117808	2117808	Nymphon schimkewitschi Losina-Losinsky, 1929	Nymphon schimkewitschi Losina-Losinsky, 1929	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon schimkewitschi	Nymphon	schimkewitschi	SPECIES	ACCEPTED	NE	59.0834353	155.3707003	{}	Sea of Okhotsk	1948	8	18	1948-08-18	231	231	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.044+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '47ebfe3c-194e-4746-b735-5a6590e0e053'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Beam Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Vityaz_cruise 2_st.33	47ebfe3c-194e-4746-b735-5a6590e0e053	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Sea of Okhotsk	33	OBFc	4444205367	47ebfe3c-194e-4746-b735-5a6590e0e053	81.0 m	INV0002685	IORAS	IORAS	cruise 2	fd699988-ab5d-4737-9443-9085cea191d2												
2423569460	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.466+00:00	334	{}	HUMAN_OBSERVATION		PRESENT	2117808	1	54	354	9477065	2013	2117630	2117808	2117808	Nymphon schimkewitschi Losina-Losinsky, 1929	Nymphon schimkewitschi Losina-Losinsky, 1929	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon schimkewitschi	Nymphon	schimkewitschi	SPECIES	ACCEPTED	NE	78.879997	80.574997	{}		1934	8	30	1934-08-30	242	242	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.466+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9913'}]	[]	[]	[]			False	Vagin				WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9913				2006B3	2423569460	9913			ArcOD				400.0	urn:lsid:marinespecies.org:taxname:134706	;;134706;Sedov									
2423569365	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.768+00:00	334	{}	HUMAN_OBSERVATION		PRESENT	2117808	1	54	354	9477065	2013	2117630	2117808	2117808	Nymphon schimkewitschi Losina-Losinsky, 1929	Nymphon schimkewitschi Losina-Losinsky, 1929	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon schimkewitschi	Nymphon	schimkewitschi	SPECIES	ACCEPTED	NE	76.333	61.167	{}		1927	8	26	1927-08-26	238	238	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.768+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6212'}]	[]	[]	[]			False	Gorbunov				WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			6212				2006B3	2423569365	6212			ArcOD				900.0	urn:lsid:marinespecies.org:taxname:134706	;;134706;Zarnitsa	EUROPE								
1322578323	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:07.655+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117808	1	54	354	9477065	2013	2117630	2117808	2117808	Nymphon schimkewitschi Losina-Losinsky, 1929	Nymphon schimkewitschi Losina-Losinsky, 1929	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon schimkewitschi	Nymphon	schimkewitschi	SPECIES	ACCEPTED	NE	66.72	-80.12	{}	North Pacific Ocean	1927	8	27	1927-08-27	239	239	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:07.655+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3edce2a48-0354-439b-92a6-e22070bf7917'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	R. Bartlett	Giltay, L.	Alcohol (Ethanol)		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/3edce2a48-0354-439b-92a6-e22070bf7917	urn:lsid:biocol.org:col:34871	Foxe Basin, Off Baffin Island		IZ	1322578323	http://n2t.net/ark:/65665/3edce2a48-0354-439b-92a6-e22070bf7917		USNM 75318	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					Northwest Territories	North Pacific Ocean, Canada, Northwest Territories	2016-11-09T16:53:00.000+00:00	NMNH Extant Biology	27 AUG 1927	unknown, from legacy	Degrees Minutes Seconds	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae
