key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	sex	continent
1318971925	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:49.480+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	Juvenile	2118305	1	54	354	9477065	4338615	2118293	2118305	2118305	Eurycyde muricata Child, 1995	Eurycyde muricata Child, 1995	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde muricata	Eurycyde	muricata	SPECIES	ACCEPTED	NE	51.5069	178.666	77.0	77.0	Alaska	{}	North Pacific Ocean, Bering Sea	North Pacific Ocean, Bering Sea, United States, Alaska	1986	8	18	1986-08-18	230	230	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2022-10-13T12:56:00.000+00:00	2024-07-02T12:38:49.480+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34e445ea1-4a0c-4b2c-bbb5-5418cd6890d4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Oceanographic Sorting Center	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/34e445ea1-4a0c-4b2c-bbb5-5418cd6890d4	urn:lsid:biocol.org:col:34871	18 AUG 1986	unknown, from legacy	Aleutian Islands, Rat Islands, Amchitka Island, West Of	Degrees Minutes Seconds	IZ	1318971925	http://n2t.net/ark:/65665/34e445ea1-4a0c-4b2c-bbb5-5418cd6890d4	USNM 234650	USNM	HAUL 57	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
1320842063	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:37.477+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT		2118305	1	54	354	9477065	4338615	2118293	2118305	2118305	Eurycyde muricata Child, 1995	Eurycyde muricata Child, 1995	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde muricata	Eurycyde	muricata	SPECIES	ACCEPTED	NE	51.7797	177.37	137.0	0.0	Alaska	{}	North Pacific Ocean, Bering Sea	North Pacific Ocean, Bering Sea, United States, Alaska	1986	8	20	1986-08-20	232	232	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2022-10-13T12:57:00.000+00:00	2024-07-02T12:39:37.477+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a0fe4787-4a32-4501-b2bc-721c276060d2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3a0fe4787-4a32-4501-b2bc-721c276060d2	urn:lsid:biocol.org:col:34871	20 AUG 1986	unknown, from legacy	Aleutian Islands, Andreanof Islands, Adak Island	Degrees Minutes Seconds	IZ	1320842063	http://n2t.net/ark:/65665/3a0fe4787-4a32-4501-b2bc-721c276060d2	USNM 234649	USNM	HAUL 62	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE	NORTH_AMERICA
