key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	identifiedBy	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	institutionCode	dynamicProperties	fieldNumber	gbifID	collectionCode	occurrenceID	higherClassification	decimalLatitude	decimalLongitude	elevation	references	geodeticDatum	nomenclaturalStatus	combinationAuthors	taxonID	http://unknown.org/canonicalName	verbatimScientificName	namePublishedIn	http://unknown.org/verbatimLabel	combinationYear
1897272724	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:26.849+00:00	391	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	10130204	1	54	354	9477065	6314	2117918	10130204	10130204	Austrodecus taylorae Staples, 2019	Austrodecus taylorae Staples, 2019	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus taylorae	Austrodecus	taylorae	SPECIES	ACCEPTED	NE	1300.0	{}	Indian Ocean	2012	11	12	2012-11-12	317	317	HOLOTYPE	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:26.849+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '8552041'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	True	NHMUK:ecatalogue:8552041	Mr David Staples	Pycnogonida	[]	[]	EUROPE	8552041	2018.24	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""013376118"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1534348748000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""No"", ""determinationNames"": ""Austrodecus taylorae Staples, 2018"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1897272724"", ""gbifIssue"": [""TAXON_MATCH_HIGHERRANK""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""Spirit"", ""kindOfObject"": ""Specimen"", ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""80% I.M.S."", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CHEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Sta. 4.2	1897272724	ZOO	41f3d153-a3bd-41ff-a3b2-db53c4be7951	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Austrodecidae													
1897272733	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:25.174+00:00	391	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	10130204	1	54	354	9477065	6314	2117918	10130204	10130204	Austrodecus taylorae Staples, 2019	Austrodecus taylorae Staples, 2019	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus taylorae	Austrodecus	taylorae	SPECIES	ACCEPTED	NE	1300.0	{}	Indian Ocean	2012	11	12	2012-11-12	317	317	PARATYPE	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:25.174+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '8552042'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	True	NHMUK:ecatalogue:8552042	Mr David Staples	Pycnogonida	[]	[]	EUROPE	8552042	2018.25	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""013376116"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1534349005000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""No"", ""determinationNames"": ""Austrodecus taylorae Staples, 2018"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1897272733"", ""gbifIssue"": [""TAXON_MATCH_HIGHERRANK""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""Spirit"", ""kindOfObject"": ""Specimen"", ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""80% I.M.S."", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CHEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Sta. 4.2	1897272733	ZOO	afe2cb30-2020-4723-a138-d695db5c90c5	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Austrodecidae													
1897272747	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:24.832+00:00	391	{}	PRESERVED_SPECIMEN	2	PRESENT	MALE	10130204	1	54	354	9477065	6314	2117918	10130204	10130204	Austrodecus taylorae Staples, 2019	Austrodecus taylorae Staples, 2019	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus taylorae	Austrodecus	taylorae	SPECIES	ACCEPTED	NE	1300.0	{}	Indian Ocean	2012	11	12	2012-11-12	317	317	PARATYPE	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:24.832+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '8552043'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	True	NHMUK:ecatalogue:8552043	Mr David Staples	Pycnogonida	[]	[]	EUROPE	8552043	2018.26	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""013376117"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1534349224000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""No"", ""determinationNames"": ""Austrodecus taylorae Staples, 2018"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1897272747"", ""gbifIssue"": [""TAXON_MATCH_HIGHERRANK""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""Spirit"", ""kindOfObject"": ""Specimen"", ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""80% I.M.S."", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CHEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Sta. 4.2	1897272747	ZOO	08626ee8-fc18-4fab-b0e9-4f54873a661c	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Austrodecidae													
2013824378	47813581-d217-4a19-8848-a3e9cf2ddaf4	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T20:18:49.796+00:00	2024-01-24T17:55:45.686+00:00	176	{}	MATERIAL_CITATION	1	PRESENT		10130204	1	54	354	9477065	6314	2117918	10130204	10130204	Austrodecus taylorae Staples, 2019	Austrodecus taylorae Staples, 2019	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus taylorae	Austrodecus	taylorae	SPECIES	ACCEPTED	NE		{}		2011	12	14	2011-12-14	348	348	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-01-24T17:55:45.686+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03895C3329024F12FF01FD61FD55FD0D.mc.3B48E77829024F14FE1AFC8FFECFFC63'}]	[]	[]	[]		True			Pycnogonida	[]	[]	EUROPE	03895C3329024F12FF01FD61FD55FD0D.mc.3B48E77829024F14FE1AFC8FFECFFC63	NHMUK 2018.24				2013824378	NHMUK	03895C3329024F12FF01FD61FD55FD0D.mc.3B48E77829024F14FE1AFC8FFECFFC63		-32.714333	57.272335	750.0	http://treatment.plazi.org/id/03895C3329024F12FF01FD61FD55FD0D	WGS84	spec. nov.	Staples	03895C3329024F12FF01FD61FD55FD0D.taxon	Austrodecus taylorae	Austrodecus taylorae	Staples, David A. (2019): Pycnogonids (Arthropoda, Pycnogonida) from the Southwest Indian Ridge. Zootaxa 4567 (3): 401-449, DOI: https://doi.org/10.11646/zootaxa.4567.3.1	Holotype, male (NHMUK 2018.24), Southwest Indian Ocean, Atlantis Bank, 32 ° 42.86´S, 57 ° 16.34´E, ROV, 750 m, specimen JC 066 - 4213 C, stn 8.29, mooring site, on net containing Mango wood, 14 December 2011.	2019
2013824383	47813581-d217-4a19-8848-a3e9cf2ddaf4	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T20:18:49.796+00:00	2024-01-24T17:55:45.593+00:00	176	{}	MATERIAL_CITATION	1	PRESENT		10130204	1	54	354	9477065	6314	2117918	10130204	10130204	Austrodecus taylorae Staples, 2019	Austrodecus taylorae Staples, 2019	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus taylorae	Austrodecus	taylorae	SPECIES	ACCEPTED	NE		{}		2011	12	14	2011-12-14	348	348	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-01-24T17:55:45.593+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03895C3329024F12FF01FD61FD55FD0D.mc.3B48E77829024F14FF51FC1BFBB4FBF7'}]	[]	[]	[]		True			Pycnogonida	[]	[]	EUROPE	03895C3329024F12FF01FD61FD55FD0D.mc.3B48E77829024F14FF51FC1BFBB4FBF7	NHMUK 2018.25, NHMUK 2018.26				2013824383	NHMUK	03895C3329024F12FF01FD61FD55FD0D.mc.3B48E77829024F14FF51FC1BFBB4FBF7		-32.714333	57.272335	750.0	http://treatment.plazi.org/id/03895C3329024F12FF01FD61FD55FD0D	WGS84	spec. nov.	Staples	03895C3329024F12FF01FD61FD55FD0D.taxon	Austrodecus taylorae	Austrodecus taylorae	Staples, David A. (2019): Pycnogonids (Arthropoda, Pycnogonida) from the Southwest Indian Ridge. Zootaxa 4567 (3): 401-449, DOI: https://doi.org/10.11646/zootaxa.4567.3.1	Paratype. One male (NHMUK 2018.25), same collection details as for holotype. Two males (NHMUK 2018.26), Southwest Indian Ocean, Atlantis Bank, 32 ° 42.86´S, 57 ° 16.34´E, ROV, 750 m, specimen JC 066 - 4214 C, stn 8.29, mooring site, on net containing Mango wood, 14 December 2011	2019
