key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	otherCatalogNumbers	recordedBy	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	acceptedNameUsage	institutionID	institutionCode	locality	gbifID	occurrenceRemarks	collectionCode	occurrenceID	decimalLatitude	decimalLongitude	depth	depthAccuracy	references	datasetID	geodeticDatum	countryCode	gbifRegion	country	scientificNameID	bibliographicCitation
2012925764	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:14:04.326+00:00	275	"{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Stock, J.', 'http://purl.org/dc/terms/date': '1954', 'http://purl.org/dc/terms/source': 'Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening', 'http://purl.org/dc/terms/title': ""Pycnogonida from Indo-West-Pacific, Australian, and New-Zealand Waters. Papers from Dr. Th. Mortensen's Pacific Expedition 1914-16. LXXVII""}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': 'f62188b2-9310-4881-8402-6dfe46e18e8e', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia transfuga Stock, 1954'}]}"	PRESERVED_SPECIMEN	PRESENT	2118438	1	54	354	9477065	6313	2118396	2118438	2118438	Achelia transfuga Stock, 1954	Achelia transfuga Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia transfuga	Achelia	transfuga	SPECIES	ACCEPTED	NE	OCEANIA	{}	Australian, New Zealand AuM	1897.0	1.0	1.0	1897-01-01	1.0	1.0	HOLOTYPE	['COUNTRY_INVALID']	2020-04-28T00:00:00.000+00:00	2024-07-21T10:14:04.326+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '62db4904-56cf-4241-989f-eb168a2fd8ed'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	True	Natural History Museum Denmark Invertebrate Zoology	PYC-008407	Suter	70% EtOH|slide, unspec - 3	Pycnogonida	[]	[]	EUROPE	62db4904-56cf-4241-989f-eb168a2fd8ed	NHMD110706	Achelia transfuga	http://grbio.org/cool/mci8-ehqk	NHMD	Lyttelton Harbour, New Zealand	2012925764	MKB05: Was not found. MKB05: Locality data are from the description. The holotype is a female with eggs in the femoral joint. Type status checked 2003-2011, but may need reconfirmation. Labelled with correct number Mar. 2012.	IV	62db4904-56cf-4241-989f-eb168a2fd8ed												
4055739894	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:20.317+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2118438	1	54	354	9477065	6313	2118396	2118438	2118438	Achelia transfuga Stock, 1954	Achelia transfuga Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia transfuga	Achelia	transfuga	SPECIES	ACCEPTED	NE	OCEANIA	{}		1897.0	8.0		1897-08			HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:20.317+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1483'}]	[]	[]	[]			True					Pycnogonida	[]	[]	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1483	sm_id_1483			WoRMS Editorial Board	Pacific Ocean	4055739894		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1483	-43.62	172.72	6.0	4.0	http://www.marinespecies.org/aphia.php?p=specdetails&id=1483	https://marineinfo.org/id/dataset/5184	WGS84	NZ	OCEANIA	New Zealand	urn:lsid:marinespecies.org:taxname:240151	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Achelia transfuga</i> Stock, 1954. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240151
318003667	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.568+00:00	124	{}	OCCURRENCE	PRESENT	2118438	1	54	354	9477065	6313	2118396	2118438	2118438	Achelia transfuga Stock, 1954	Achelia transfuga Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia transfuga	Achelia	transfuga	SPECIES	ACCEPTED	NE	OCEANIA	{}									['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.568+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34193'}]	[]	[]	[]			False					Pycnogonida	[]	[]	EUROPE		34193			BAS		318003667		SOMBASE Pycnogonids		-43.57	172.88	6.0	4.0			WGS84	NZ	OCEANIA	New Zealand		
