key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1676016556	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:03.089+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	2118320	1	54	354	9477065	4338615	2118315	2118320	2118320	Ascorhynchus dietheus Child, 2002	Ascorhynchus dietheus Child, 2002	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus dietheus	Ascorhynchus	dietheus	SPECIES	ACCEPTED	NE	26.07	50.1467	1.0	1.0	ASIA	{'level0': {'gid': 'SAU', 'name': 'Saudi Arabia'}, 'level1': {'gid': 'SAU.8_1', 'name': 'Ash-Sharqīyah'}, 'level2': {'gid': 'SAU.8.5_1', 'name': 'Al Khubar'}}	Indian Ocean, Arabian Sea, Persian Gulf	Indian Ocean, Arabian Sea, Persian Gulf, Saudi Arabia	1985	6	12	1985-06-12	163	163	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-28T17:57:00.000+00:00	2024-07-02T12:38:03.089+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d9bcf45f-c993-4ebe-bed9-9564129fd449'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	SA	[]	[]	ASIA	Saudi Arabia	NORTH_AMERICA	http://n2t.net/ark:/65665/3d9bcf45f-c993-4ebe-bed9-9564129fd449	urn:lsid:biocol.org:col:34871	12 JUN 1985	unknown, from legacy	Al Khubar, South Of	Degrees Minutes Seconds	IZ	1676016556	http://n2t.net/ark:/65665/3d9bcf45f-c993-4ebe-bed9-9564129fd449	USNM 234727	USNM	2RIU-2	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1675775150	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:25.229+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2118320	1	54	354	9477065	4338615	2118315	2118320	2118320	Ascorhynchus dietheus Child, 2002	Ascorhynchus dietheus Child, 2002	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus dietheus	Ascorhynchus	dietheus	SPECIES	ACCEPTED	NE	26.07	50.1467	0.0	0.0	ASIA	{'level0': {'gid': 'SAU', 'name': 'Saudi Arabia'}, 'level1': {'gid': 'SAU.8_1', 'name': 'Ash-Sharqīyah'}, 'level2': {'gid': 'SAU.8.5_1', 'name': 'Al Khubar'}}	Indian Ocean, Arabian Sea, Persian Gulf	Indian Ocean, Arabian Sea, Persian Gulf, Saudi Arabia	1985	11	18	1985-11-18	322	322	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-28T17:57:00.000+00:00	2024-07-02T12:38:25.229+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3074b52d0-c757-47c0-81de-5687e516581f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	SA	[]	[]	ASIA	Saudi Arabia	NORTH_AMERICA	http://n2t.net/ark:/65665/3074b52d0-c757-47c0-81de-5687e516581f	urn:lsid:biocol.org:col:34871	18 NOV 1985	unknown, from legacy	Al Khubar, South Of	Degrees Minutes Seconds	IZ	1675775150	http://n2t.net/ark:/65665/3074b52d0-c757-47c0-81de-5687e516581f	USNM 234726	USNM	2RS-2	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
