key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinatePrecision	continent	stateProvince	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	coordinateUncertaintyInMeters	individualCount	depth	modified	collectionKey	locality	fieldNumber	collectionID	depthAccuracy	sex	higherGeography	datasetName	preparations	institutionID	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	datasetID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	taxonID	http://unknown.org/orders	typeStatus	occurrenceRemarks
1019678920	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.110+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1923', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Loman, 1923', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|232964', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'oedinotum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|23130', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum oedinotum Loman, 1923'}]}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE						{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:43.110+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5543'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5543					IU	1019678920	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5543	2009-5543		MNHN					2.0		2015-09-14T11:48:00.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			10.15468/qgvvhd																					
1019678944	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.110+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1923', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Loman, 1923', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|232968', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'oedinotum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|23130', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum oedinotum Loman, 1923'}]}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE						{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:43.110+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5544'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5544					IU	1019678944	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5544	2009-5544		MNHN					1.0		2016-06-29T17:13:09.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			10.15468/qgvvhd																					
1099353733	f2ec825d-145a-42fd-9bfe-a411a557bc47	6ba9a8cc-513a-4a51-bf93-6f5de8040a96		4346b227-ca68-4d54-8a77-909148492e0b	4c415e40-1e21-11de-9e40-a0d6ecebb8bf	SE	EML	2023-03-17T11:58:30.504+00:00	2024-01-25T02:24:18.253+00:00	282	{}	PRESERVED_SPECIMEN	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE						{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-01-25T02:24:18.253+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'NRM:EVType:850'}]	[]	[]	[]	5ed4ae5a-4638-4c61-8af1-b476f64bc0a2	False	Utl. Pantopoda:96					Pycnogonida		[]	[]			EUROPE		NRM:EVType:850					EVtype	1099353733	NRM:EVType:850	Type-850		NRM					1.0		2009-12-17T13:18:01.000+00:00									specimens						Pantopoda									HOLOTYPE	Out on loan to F. Krapp (loan no. 76) Valid name
318009658	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.621+00:00	124	{}	OCCURRENCE	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-55.7833	-66.275				{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.621+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22184'}]	[]	[]	[]		False					WGS84	Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	EUROPE							SOMBASE Pycnogonids	318009658		22184		BAS						115.0						0.0																				
318009659	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.621+00:00	124	{}	OCCURRENCE	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.5	158.9833		OCEANIA		{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.621+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22185'}]	[]	[]	[]		False					WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE							SOMBASE Pycnogonids	318009659		22185		BAS						118.0						6.0																				
318009660	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.628+00:00	124	{}	OCCURRENCE	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-53.2833	-68.2166		SOUTH_AMERICA		{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.628+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22186'}]	[]	[]	[]		False					WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE							SOMBASE Pycnogonids	318009660		22186		BAS						0.0						0.0																				
318009661	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.626+00:00	124	{}	OCCURRENCE	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-54.7316	-63.8666		SOUTH_AMERICA		{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.626+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22187'}]	[]	[]	[]		False					WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE							SOMBASE Pycnogonids	318009661		22187		BAS						0.0						0.0																				
318009662	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.623+00:00	124	{}	OCCURRENCE	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-64.0483	-54.7716				{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.623+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22188'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE							SOMBASE Pycnogonids	318009662		22188		BAS						23.0						0.0																				
318009807	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.354+00:00	124	{}	OCCURRENCE	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-46.7166	37.95		ANTARCTICA		{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.354+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:33942'}]	[]	[]	[]		False					WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE							SOMBASE Pycnogonids	318009807		33942		BAS						387.5						387.5																				
318009935	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.089+00:00	124	{}	OCCURRENCE	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-48.1716	70.5433				{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.089+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37945'}]	[]	[]	[]		False					WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE							SOMBASE Pycnogonids	318009935		37945		BAS						16.5						13.5																				
318009938	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.109+00:00	124	{}	OCCURRENCE	PRESENT	2118261	1	54	354	9477065	6313	2118237	2118261	2118261	Tanystylum oedinotum Loman, 1923	Tanystylum oedinotum Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum oedinotum	Tanystylum	oedinotum	SPECIES	ACCEPTED	NE	-50.1833	69.45				{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.109+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37999'}]	[]	[]	[]		False					WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE							SOMBASE Pycnogonids	318009938		37999		BAS						183.0						0.0																				
