key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	locationRemarks	verbatimEventDate	institutionCode	http://unknown.org/taxonRankID	taxonConceptID	locality	http://unknown.org/species	gbifID	collectionCode	occurrenceID	individualCount	depth	depthAccuracy	recordedBy	fieldNumber	collectionID	verbatimLocality	sex	higherGeography	vernacularName	institutionID	language	type	higherClassification	waterBody	datasetName	rightsHolder	nomenclaturalCode	county	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	datasetID	eventID	originalNameUsage	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	taxonID	http://unknown.org/language
2434362493	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:38.329+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1149/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1149_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1149/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117295	1	54	354	9477065	6316	2117290	2117295	2117295	Anoplodactylus versluysi Loman, 1908	Anoplodactylus versluysi Loman, 1908	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus versluysi	Anoplodactylus	versluysi	SPECIES	ACCEPTED	NE							{}	1969.0	9.0	21.0	1969-09-21	264.0	264.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:38.329+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1149@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1149_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1149/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False		WholeOrganism (microscopic slide)		Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1149@CRS	ZMA.PYC.P.1149								2434362493	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1149								FEMALE			Naturalis Biodiversity Center			Animalia			Naturalis Biodiversity Center	ICZN												
723290352	534abda8-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862		82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:14.400+00:00	2024-01-24T18:21:02.620+00:00	301	{}	PRESERVED_SPECIMEN	PRESENT	2117295	1	54	354	9477065	6316	2117290	2117295	2117295	Anoplodactylus versluysi Loman, 1908	Anoplodactylus versluysi Loman, 1908	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus versluysi	Anoplodactylus	versluysi	SPECIES	ACCEPTED	NE						Kumamoto	{}	1963.0	10.0		1963-10-01/1963-10-31	274.0	304.0	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2011-12-01T05:00:56.000+00:00	2024-01-24T18:21:02.620+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '221'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f		False				Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	221	9086			SMBL			Tomioka		723290352	Art	9a6dd03a-f8b6-11e6-bd3b-70e2840fc270									Pacific|Japan|Kumamoto|Amakusa-gun Reihokumachi|Tomioka	トンガリソコウミグモ		en	text	Animalia|Arthropoda|Pycnogonida|Pantopoda|Phoxichilidiidae|Anoplodactylus|versluysi	Pacific				Amakusa-gun Reihokumachi											
2434361492	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:36.874+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1139/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1139_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1139/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117295	1	54	354	9477065	6316	2117290	2117295	2117295	Anoplodactylus versluysi Loman, 1908	Anoplodactylus versluysi Loman, 1908	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus versluysi	Anoplodactylus	versluysi	SPECIES	ACCEPTED	NE						Madagascar	{}	1958.0	10.0	19.0	1958-10-19	292.0	292.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:36.874+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1139@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1139_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1139/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False		WholeOrganism (microscopic slide)		Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1139@CRS	ZMA.PYC.P.1139		19.X.1958				fort Dauphin		2434361492	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1139				A. Crosnier				MALE			Naturalis Biodiversity Center			Animalia			Naturalis Biodiversity Center	ICZN												
3935056653	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:37.446+00:00	10	{}	HUMAN_OBSERVATION	PRESENT	2117295	1	54	354	9477065	6316	2117290	2117295	2117295	Anoplodactylus versluysi Loman, 1908	Anoplodactylus versluysi Loman, 1908	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus versluysi	Anoplodactylus	versluysi	SPECIES	ACCEPTED	NE	-12.8206	45.14743			AFRICA		{'level0': {'gid': 'MYT', 'name': 'Mayotte'}, 'level1': {'gid': 'MYT.14_1', 'name': 'Ouangani'}}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:11:37.446+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5b2ed026-75e3-46d4-90a0-2f0d993bdeb5'}]	[]	[]	[]			False			WGS84	Pycnogonida	YT	[]	[]	AFRICA	Mayotte	EUROPE	5b2ed026-75e3-46d4-90a0-2f0d993bdeb5									3935056653		5b2ed026-75e3-46d4-90a0-2f0d993bdeb5																			Mayotte	20395.0	2519.0186513522394	D2B0CE86-7C29-1275-E053-5514A8C0FBF9	5b2ed026-75e3-46d4-90a0-2f0d993bdeb5	Anoplodactylus versluysi Loman, 1908	TaxREF	Probable	Pantopoda	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	967203	
3846947818	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:26.819+00:00	20	{}	HUMAN_OBSERVATION	PRESENT	2117295	1	54	354	9477065	6316	2117290	2117295	2117295	Anoplodactylus versluysi Loman, 1908	Anoplodactylus versluysi Loman, 1908	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus versluysi	Anoplodactylus	versluysi	SPECIES	ACCEPTED	NE	-12.8206	45.14743			AFRICA		{'level0': {'gid': 'MYT', 'name': 'Mayotte'}, 'level1': {'gid': 'MYT.14_1', 'name': 'Ouangani'}}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:23:26.819+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '88b45c5b-d110-4da6-ac58-a2c582a73c23'}]	[]	[]	[]			False			WGS84	Pycnogonida	YT	[]	[]	AFRICA	Mayotte	EUROPE	88b45c5b-d110-4da6-ac58-a2c582a73c23									3846947818		88b45c5b-d110-4da6-ac58-a2c582a73c23																			Mayotte	20395.0	2519.0186513522394	B6BB40E7-FCE6-5E23-E053-5014A8C0B867	88b45c5b-d110-4da6-ac58-a2c582a73c23	Anoplodactylus versluysi Loman, 1908		Invalid		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	967203	
4548601931	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.492+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	2117295	1	54	354	9477065	6316	2117290	2117295	2117295	Anoplodactylus versluysi Loman, 1908	Anoplodactylus versluysi Loman, 1908	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus versluysi	Anoplodactylus	versluysi	SPECIES	ACCEPTED	NE	-12.8206	45.14743			AFRICA		{'level0': {'gid': 'MYT', 'name': 'Mayotte'}, 'level1': {'gid': 'MYT.14_1', 'name': 'Ouangani'}}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:27.492+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c82cd315-a37b-4d43-b78e-9180894c488d'}]	[]	[]	[]			False			WGS84	Pycnogonida	YT	[]	[]	AFRICA	Mayotte	EUROPE	c82cd315-a37b-4d43-b78e-9180894c488d									4548601931		c82cd315-a37b-4d43-b78e-9180894c488d																			Mayotte	20395.0	2519.0186513522394	EB6380B5-80AF-5935-E053-0514A8C08744	c82cd315-a37b-4d43-b78e-9180894c488d	Anoplodactylus versluysi Loman, 1908	TaxREF	Probable		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	967203	fr | en
2434364483	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:20.856+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1129/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1129_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1129/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117295	1	54	354	9477065	6316	2117290	2117295	2117295	Anoplodactylus versluysi Loman, 1908	Anoplodactylus versluysi Loman, 1908	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus versluysi	Anoplodactylus	versluysi	SPECIES	ACCEPTED	NE							{}							['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:20.856+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1129@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1129_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1129/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False		WholeOrganism (microscopic slide)		Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1129@CRS	ZMA.PYC.P.1129								2434364483	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1129								MALE			Naturalis Biodiversity Center			Animalia			Naturalis Biodiversity Center	ICZN												
2434362492	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:18.301+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1130/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1130_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1130/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117295	1	54	354	9477065	6316	2117290	2117295	2117295	Anoplodactylus versluysi Loman, 1908	Anoplodactylus versluysi Loman, 1908	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus versluysi	Anoplodactylus	versluysi	SPECIES	ACCEPTED	NE							{}							['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:18.301+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1130@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1130_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1130/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False		WholeOrganism (microscopic slide)		Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1130@CRS	ZMA.PYC.P.1130								2434362492	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1130								FEMALE			Naturalis Biodiversity Center			Animalia			Naturalis Biodiversity Center	ICZN												
2434399782	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:19.352+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1131/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1131_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1131/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117295	1	54	354	9477065	6316	2117290	2117295	2117295	Anoplodactylus versluysi Loman, 1908	Anoplodactylus versluysi Loman, 1908	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus versluysi	Anoplodactylus	versluysi	SPECIES	ACCEPTED	NE							{}							['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:19.352+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1131@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1131_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1131/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False		WholeOrganism (microscopic slide)		Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1131@CRS	ZMA.PYC.P.1131								2434399782	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1131								MALE			Naturalis Biodiversity Center			Animalia			Naturalis Biodiversity Center	ICZN												
2434365490	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:44.948+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1145/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1145_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1145/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117295	1	54	354	9477065	6316	2117290	2117295	2117295	Anoplodactylus versluysi Loman, 1908	Anoplodactylus versluysi Loman, 1908	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus versluysi	Anoplodactylus	versluysi	SPECIES	ACCEPTED	NE							{}							['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:44.948+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1145@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1145_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1145/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False		WholeOrganism (microscopic slide)		Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1145@CRS	ZMA.PYC.P.1145								2434365490	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1145								MALE			Naturalis Biodiversity Center			Animalia			Naturalis Biodiversity Center	ICZN												
