key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	distanceFromCentroidInMeters	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID	sex	stateProvince	institutionKey	recordedBy	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	coordinateUncertaintyInMeters	eventID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	taxonID	http://unknown.org/language
4055769176	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:10.589+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117356	1	54	354	9477065	6316	2117290	2117356	2117356	Anoplodactylus dentimanus Stock, 1979	Anoplodactylus dentimanus Stock, 1979	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus dentimanus	Anoplodactylus	dentimanus	SPECIES	ACCEPTED	NE	-37.87	77.53	ANTARCTICA	{}	4080.327616370704	1971.0	2.0	11.0	1971-02-11	42.0	42.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:10.589+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=644	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_644'}]	[]	[]	[]	True	https://marineinfo.org/id/dataset/5184	WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_644	sm_id_644	urn:lsid:marinespecies.org:taxname:239660	WoRMS Editorial Board	Indian Ocean	4055769176	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus dentimanus</i> Stock, 1979. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239660	WoRMS Editorial Board:WoRMS type localities:sm_id_644																				
2434400674	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:45.103+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1097/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1097_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1097/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117356	1	54	354	9477065	6316	2117290	2117356	2117356	Anoplodactylus dentimanus Stock, 1979	Anoplodactylus dentimanus Stock, 1979	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus dentimanus	Anoplodactylus	dentimanus	SPECIES	ACCEPTED	NE				{}		1971.0	2.0	11.0	1971-02-11	42.0	42.0	HOLOTYPE	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:45.103+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1097@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1097_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1097/format/large'}]	[]	[]	True			Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1097@CRS	ZMA.PYC.P.1097				2434400674	Chelicerata and Myriapoda		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1097	MALE	Zd. Indische oceaan; Amsterdam eil.	0e919a55-08d3-4bd2-aec1-200858fafd92	Annand	WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	11 feb. 1971	Animalia										
3935009353	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:36.731+00:00	10	{}	HUMAN_OBSERVATION	PRESENT	2117356	1	54	354	9477065	6316	2117290	2117356	2117356	Anoplodactylus dentimanus Stock, 1979	Anoplodactylus dentimanus Stock, 1979	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus dentimanus	Anoplodactylus	dentimanus	SPECIES	ACCEPTED	NE	-49.13558	68.66923		{}									['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:11:36.731+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1d5143d3-85a3-41f3-8ac5-d9875524228f'}]	[]	[]	[]	False	D2B0CE86-7C29-1275-E053-5514A8C0FBF9	WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	1d5143d3-85a3-41f3-8ac5-d9875524228f					3935009353			1d5143d3-85a3-41f3-8ac5-d9875524228f											1105902.0	1d5143d3-85a3-41f3-8ac5-d9875524228f	Anoplodactylus dentimanus Stock, 1979	TAAF : Îles sub-antarctiques	TaxREF	Probable	Pantopoda	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	989829	
4547897219	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:26.725+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	2117356	1	54	354	9477065	6316	2117290	2117356	2117356	Anoplodactylus dentimanus Stock, 1979	Anoplodactylus dentimanus Stock, 1979	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus dentimanus	Anoplodactylus	dentimanus	SPECIES	ACCEPTED	NE	-49.13558	68.66923		{}									['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:26.725+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '21c4d1a5-875a-4681-99c2-6b9ec5b213a5'}]	[]	[]	[]	False	EB6380B5-80AF-5935-E053-0514A8C08744	WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	21c4d1a5-875a-4681-99c2-6b9ec5b213a5					4547897219			21c4d1a5-875a-4681-99c2-6b9ec5b213a5											1105902.0	21c4d1a5-875a-4681-99c2-6b9ec5b213a5	Anoplodactylus dentimanus Stock, 1979	TAAF : Îles sub-antarctiques	TaxREF	Probable		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	989829	fr | en
