key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	individualCount	depth	depthAccuracy	typeStatus	modified	collectionKey	countryCode	gbifRegion	country	locality	fieldNumber	collectionID	references	datasetID	scientificNameID	bibliographicCitation	continent	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	taxonID	http://unknown.org/orders
1100763603	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:41.523+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	2117940	1	54	354	9477065	6314	2117918	2117940	2117940	Austrodecus calvum Stock, 1991	Austrodecus calvum Stock, 1991	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus calvum	Austrodecus	calvum	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-27.98316	162.85916	1e-05	100000.0	{}	Tasman Sea	1989.0	5.0	6.0	1989-05-06	126.0	126.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:41.523+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '71cb41b6-34bb-4ae7-a5a5-c7422f4e0ea9'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063343|urn:catalog:AM:Invertebrates - Marine & Other:P.43772	Lowry, J.K.|Party	Krapp, F	epibenthic sled	WGS84	Pycnogonida	[]	[]	OCEANIA	urn:australianmuseum.net.au:Events:1055135	71cb41b6-34bb-4ae7-a5a5-c7422f4e0ea9	Austrodecus calvum Stock, 1991	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:10km-100km}	Lord Howe Rise	Invertebrates - Marine & Other	1100763603	71cb41b6-34bb-4ae7-a5a5-c7422f4e0ea9	P.43772	ecatalogue.LocCollectionEventLocal: [FR0589-28] Tasman Sea, Lord Howe Rise (27° 58' 59 S, 162° 51' 33 E) 06/05/1989 - 06/05/1989, epibenthic sled;	AM	https://biodiversity.org.au/afd/taxa/0b055dfb-97d1-4e4e-b783-3c00d86c3b64	Austrodecus calvum	Stock, 1991																								
440013181	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:52.630+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1991', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Austrodecus;Austrodecidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1991', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|48110', 'http://rs.tdwg.org/dwc/terms/family': 'Austrodecidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Austrodecus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'calvum', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|10484', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Stock', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Austrodecus calvum Stock, 1991'}], 'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Corbari L. & Leprieur S.', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'cc-by', 'http://purl.org/dc/terms/identifier': 'http://mediaphoto.mnhn.fr/media/1445083884465Rnp7pY4efl9k3lI5'}]}	PRESERVED_SPECIMEN	PRESENT		2117940	1	54	354	9477065	6314	2117918	2117940	2117940	Austrodecus calvum Stock, 1991	Austrodecus calvum Stock, 1991	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus calvum	Austrodecus	calvum	SPECIES	ACCEPTED	NE		-23.741917	166.915741			{}		1985.0	9.0	1.0	1985-09-01T18:06/1985-09-01T19:20	244.0	244.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:52.630+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4608'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'creator': 'Corbari L. & Leprieur S.', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'http://mediaphoto.mnhn.fr/media/1445083884465Rnp7pY4efl9k3lI5'}]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	True		Bouchet, Métivier & Richer de Forges-IRD coll.	Stock		WGS84	Pycnogonida	[]	[]	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4608					IU	440013181	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4608	2007-4608		MNHN				1.0	1555.0	65.0	HOLOTYPE	2018-01-16T11:52:23.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	NC	OCEANIA	New Caledonia	Ride de Norfolk	BIOCAL/CP57	10.15468/qgvvhd												
440001162	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:52.630+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1991', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Austrodecus;Austrodecidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1991', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|48111', 'http://rs.tdwg.org/dwc/terms/family': 'Austrodecidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Austrodecus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'calvum', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Paratype(s)', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|10484', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Stock', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Austrodecus calvum Stock, 1991'}], 'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Corbari L. & Leprieur S.', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'cc-by', 'http://purl.org/dc/terms/identifier': 'http://mediaphoto.mnhn.fr/media/1445083899485rUGfnQ39lSRbiH6L'}]}	PRESERVED_SPECIMEN	PRESENT		2117940	1	54	354	9477065	6314	2117918	2117940	2117940	Austrodecus calvum Stock, 1991	Austrodecus calvum Stock, 1991	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus calvum	Austrodecus	calvum	SPECIES	ACCEPTED	NE		-23.741917	166.915741			{}		1985.0	9.0	1.0	1985-09-01T18:06/1985-09-01T19:20	244.0	244.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:52.630+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4609'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'creator': 'Corbari L. & Leprieur S.', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'http://mediaphoto.mnhn.fr/media/1445083899485rUGfnQ39lSRbiH6L'}]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	True		Bouchet, Métivier & Richer de Forges-IRD coll.	Stock		WGS84	Pycnogonida	[]	[]	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4609					IU	440001162	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4609	2007-4609		MNHN				1.0	1555.0	65.0	PARATYPE	2015-10-17T14:30:25.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	NC	OCEANIA	New Caledonia	Ride de Norfolk	BIOCAL/CP57	10.15468/qgvvhd												
4055738364	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:03.616+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT		2117940	1	54	354	9477065	6314	2117918	2117940	2117940	Austrodecus calvum Stock, 1991	Austrodecus calvum Stock, 1991	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus calvum	Austrodecus	calvum	SPECIES	ACCEPTED	NE		-23.72	166.97			{}		1985.0	9.0	1.0	1985-09-01	244.0	244.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:07:03.616+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1733'}]	[]	[]	[]		True					WGS84	Pycnogonida	[]	[]	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1733					WoRMS type localities	4055738364	WoRMS Editorial Board:WoRMS type localities:sm_id_1733	sm_id_1733		WoRMS Editorial Board					1555.0	65.0	HOLOTYPE	2007-06-20T15:52:33.000+00:00		NC	OCEANIA	New Caledonia	Pacific Ocean			http://www.marinespecies.org/aphia.php?p=specdetails&id=1733	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239467	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Austrodecus calvum</i> Stock, 1991. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239467								
4548398483	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:26.726+00:00	57	{}	HUMAN_OBSERVATION	PRESENT		2117940	1	54	354	9477065	6314	2117918	2117940	2117940	Austrodecus calvum Stock, 1991	Austrodecus calvum Stock, 1991	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus calvum	Austrodecus	calvum	SPECIES	ACCEPTED	NE						{}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:26.726+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4cf6b589-97f0-40eb-ab7f-ba8c66fbdcde'}]	[]	[]	[]		False						Pycnogonida	[]	[]	EUROPE	4cf6b589-97f0-40eb-ab7f-ba8c66fbdcde	4cf6b589-97f0-40eb-ab7f-ba8c66fbdcde						4548398483	4cf6b589-97f0-40eb-ab7f-ba8c66fbdcde						Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.							NC	OCEANIA	New Caledonia					EB6380B5-80AF-5935-E053-0514A8C08744			OCEANIA	fr | en	Austrodecus calvum Stock, 1991	Province Nord|Province Sud|Îles Loyauté	TaxREF	Probable	712033	
3935028098	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.076+00:00	10	{}	HUMAN_OBSERVATION	PRESENT		2117940	1	54	354	9477065	6314	2117918	2117940	2117940	Austrodecus calvum Stock, 1991	Austrodecus calvum Stock, 1991	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus calvum	Austrodecus	calvum	SPECIES	ACCEPTED	NE						{}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:11:38.076+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a64417aa-75c5-48f9-a5c5-b9088fe817ba'}]	[]	[]	[]		False						Pycnogonida	[]	[]	EUROPE	a64417aa-75c5-48f9-a5c5-b9088fe817ba	a64417aa-75c5-48f9-a5c5-b9088fe817ba						3935028098	a64417aa-75c5-48f9-a5c5-b9088fe817ba						Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.							NC	OCEANIA	New Caledonia					D2B0CE86-7C29-1275-E053-5514A8C0FBF9			OCEANIA		Austrodecus calvum Stock, 1991	Province Nord|Province Sud|Îles Loyauté	TaxREF	Probable	712033	Pantopoda
3846974141	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:27.162+00:00	20	{}	HUMAN_OBSERVATION	PRESENT		2117940	1	54	354	9477065	6314	2117918	2117940	2117940	Austrodecus calvum Stock, 1991	Austrodecus calvum Stock, 1991	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus calvum	Austrodecus	calvum	SPECIES	ACCEPTED	NE						{}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:23:27.162+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e353c1a7-80cc-461d-a6ce-f9a4d68d2080'}]	[]	[]	[]		False						Pycnogonida	[]	[]	EUROPE	e353c1a7-80cc-461d-a6ce-f9a4d68d2080	e353c1a7-80cc-461d-a6ce-f9a4d68d2080						3846974141	e353c1a7-80cc-461d-a6ce-f9a4d68d2080						Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.							NC	OCEANIA	New Caledonia					B6BB40E7-FCE6-5E23-E053-5014A8C0B867			OCEANIA		Austrodecus calvum Stock, 1991	Province Nord|Province Sud|Îles Loyauté		Invalid	712033	
