key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	nameAccordingTo	parentEventID	collectionID	depth	modified	references	datasetID	countryCode	gbifRegion	country	scientificNameID	bibliographicCitation
4399690744	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.113+00:00	69	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2118178	1	54	354	9477065	6313	2118496	4338661	4338661	Ammothella japonica Turpaeva, 1990	Cilunculus japonicus (Turpaeva, 1990)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus japonicus	Ammothella	japonica	SPECIES	SYNONYM	NE	39.9785996	-142.3266474	{}	Pacific Ocean	1972	6.0	22.0	1972-06-22	174.0	174.0	HOLOTYPE	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.113+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '1a8eb55b-4871-407d-b525-ff92872baf22'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0000928label.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0000928.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Vityaz	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	[]	[]	EUROPE	RV Vityaz_cruise 52_st.6669	1a8eb55b-4871-407d-b525-ff92872baf22	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	West Pacific	6669	OBFc	4399690744	1a8eb55b-4871-407d-b525-ff92872baf22	425.0 m	INV0000928	IORAS	IORAS	Turpaeva, E.P. (1990). Pycnogonida collected on the Pacific slope of the Hondo Island. Zoologicheskii zhurnal. 69(9): 17-26.	cruise 52	fd699988-ab5d-4737-9443-9085cea191d2									
4406604415	062b1492-5e8a-4b56-89f9-300bc06bba5d	9abe4949-29aa-450e-b767-b2788f66e04d		da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-04-16T14:00:19.862+00:00	2024-04-16T14:00:43.998+00:00	141	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2118178	1	54	354	9477065	6313	2118496	4338661	4338661	Ammothella japonica Turpaeva, 1990	Cilunculus japonicus (Turpaeva, 1990)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus japonicus	Ammothella	japonica	SPECIES	SYNONYM	NE	39.9785996	-142.3266474	{}	Pacific Ocean	1972	6.0	22.0	1972-06-22	174.0	174.0	HOLOTYPE	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-04-16T14:00:43.998+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '1a8eb55b-4871-407d-b525-ff92872baf22'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0000928label.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0000928.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Vityaz	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	[]	[]	EUROPE	RV Vityaz_cruise 52_st.6669	1a8eb55b-4871-407d-b525-ff92872baf22	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	West Pacific	6669	OBFc	4406604415	1a8eb55b-4871-407d-b525-ff92872baf22	425.0 m	INV0000928	IORAS	IORAS	Turpaeva, E.P. (1990). Pycnogonida collected on the Pacific slope of the Hondo Island. Zoologicheskii zhurnal. 69(9): 17-26.	cruise 52	fd699988-ab5d-4737-9443-9085cea191d2									
4399690741	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.113+00:00	69	{}	PRESERVED_SPECIMEN		PRESENT	2118178	1	54	354	9477065	6313	2118496	4338661	4338661	Ammothella japonica Turpaeva, 1990	Cilunculus japonicus (Turpaeva, 1990)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus japonicus	Ammothella	japonica	SPECIES	SYNONYM	NE	39.9785996	-142.3266474	{}	Pacific Ocean	1972	6.0	22.0	1972-06-22	174.0	174.0		['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.113+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'ff6c4bb8-f078-48d4-834d-a1fe93d3a386'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Vityaz	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	[]	[]	EUROPE	RV Vityaz_cruise 52_st.6669	ff6c4bb8-f078-48d4-834d-a1fe93d3a386	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	West Pacific	6669	OBFc	4399690741	ff6c4bb8-f078-48d4-834d-a1fe93d3a386	425.0 m	INV0000929	IORAS	IORAS		cruise 52	fd699988-ab5d-4737-9443-9085cea191d2									
4055741923	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:46.984+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	4338661	1	54	354	9477065	6313	2118496	4338661	4338661	Cilunculus japonicus (Turpaeva, 1990)	Cilunculus japonicus (Turpaeva, 1990)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus japonicus	Cilunculus	japonicus	SPECIES	ACCEPTED	NE	39.98	142.27	{}		1972			1972			HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:07:46.984+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1840'}]	[]	[]	[]			False					WGS84	Pycnogonida	[]	[]	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1840		Pacific Ocean		WoRMS type localities	4055741923	WoRMS Editorial Board:WoRMS type localities:sm_id_1840		sm_id_1840	WoRMS Editorial Board					425.0	2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1840	https://marineinfo.org/id/dataset/5184	JP	ASIA	Japan	urn:lsid:marinespecies.org:taxname:239504	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Cilunculus japonicus</i> (Turpaeva, 1990). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239504
