key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	depth	depthAccuracy	typeStatus	modified	references	datasetID	scientificNameID	bibliographicCitation	sex	rightsHolder	nomenclaturalCode	verbatimEventDate	higherClassification
4444205598	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.119+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117911	1	54	354	9477065	6314	2117901	2117911	2117911	Pantopipetta angusta Stock, 1981	Pantopipetta angusta Stock, 1981	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta angusta	Pantopipetta	angusta	SPECIES	ACCEPTED	NE	-31.5505356	6.0325779	{}	Atlantic Ocean	1986	1	9	1986-01-09	9	9	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.119+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '8a9b31ae-256f-4d8e-95fb-4da4c834b0c6'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	[]	[]	EUROPE	RV Akademik Kurchatov_cruise 43_st.4907	8a9b31ae-256f-4d8e-95fb-4da4c834b0c6	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	East South Atlantic	4907	OBFc	4444205598	8a9b31ae-256f-4d8e-95fb-4da4c834b0c6	5180.0 - 5218.0 m	INV0002746	IORAS	IORAS	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2													
201120621	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.599+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117911	1	54	354	9477065	6314	2117901	2117911	2117911	Pantopipetta angusta Stock, 1981	Pantopipetta angusta Stock, 1981	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta angusta	Pantopipetta	angusta	SPECIES	ACCEPTED	NE	-33.3417	2.5817	{}		1978	12	1	1978-12-01	335	335	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:50.599+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201120621'}]	[]	[]	[]			False	SIBUET Myriam	STOCK Jan			WGS84	Pycnogonida	[]	[]	EUROPE				Ride Walvis		Biocean	201120621	201120621		17661	Ifremer				4565.0	0.0											
811997153	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:48.407+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117911	1	54	354	9477065	6314	2117901	2117911	2117911	Pantopipetta angusta Stock, 1981	Pantopipetta angusta Stock, 1981	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta angusta	Pantopipetta	angusta	SPECIES	ACCEPTED	NE	-33.3417	2.5817	{}		1978	12	1	1978-12-01	335	335	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:48.407+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811997153'}]	[]	[]	[]			False	SIBUET Myriam	STOCK Jan			WGS84	Pycnogonida	[]	[]	EUROPE				Ride Walvis		bio_dba	811997153	811997153		17661	Ifremer				4565.0	0.0											
4055736801	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:06:45.149+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2117911	1	54	354	9477065	6314	2117901	2117911	2117911	Pantopipetta angusta Stock, 1981	Pantopipetta angusta Stock, 1981	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta angusta	Pantopipetta	angusta	SPECIES	ACCEPTED	NE	-32.34	2.58	{}		1978	12	30	1978-12-30	364	364	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:06:45.149+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1263'}]	[]	[]	[]			True					WGS84	Pycnogonida	[]	[]	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1263		Atlantic Ocean		WoRMS type localities	4055736801	WoRMS Editorial Board:WoRMS type localities:sm_id_1263		sm_id_1263	WoRMS Editorial Board				4560.0		HOLOTYPE	2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1263	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239964	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pantopipetta angusta</i> Stock, 1981. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239964					
2434400343	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:33.736+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1367/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1367_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1367/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117911	1	54	354	9477065	6314	2117901	2117911	2117911	Pantopipetta angusta Stock, 1981	Pantopipetta angusta Stock, 1981	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta angusta	Pantopipetta	angusta	SPECIES	ACCEPTED	NE			{}		1978	12	30	1978-12-30	364	364	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:33.736+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1367@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1367_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1367/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		True			WholeOrganism (microscopic slide)			Pycnogonida	[]	[]	EUROPE		ZMA.PYC.P.1367@CRS	Naturalis Biodiversity Center			Chelicerata and Myriapoda	2434400343	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1367		ZMA.PYC.P.1367							HOLOTYPE	2020-04-03T00:00:00.000+00:00					MALE	Naturalis Biodiversity Center	ICZN	30.XII.1978	Animalia
