key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	nomenclaturalStatus	identifier	combinationAuthors	locality	gbifID	occurrenceID	taxonID	verbatimScientificName	institutionCode	namePublishedIn	http://unknown.org/verbatimLabel	combinationYear	canonicalName	recordedBy	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	datasetID	eventID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	associatedSequences	catalogNumber	taxonConceptID	occurrenceRemarks
4012366695	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.302+00:00	84	{}	MATERIAL_CITATION	2.0	PRESENT	MALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.466666	-61.001667	12.0	NORTH_AMERICA	{}	2016.0	9.0	26.0	2016-09-26	270.0	270.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-07-19T16:28:54.302+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFABE06560001BB87	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFABE06560001BB87'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFABE06560001BB87	Sabroux & Hassanin & Corbari	Grande Anse du Diamant	4012366695	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFABE06560001BB87	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti	MNHN-	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	1 ♂, 1 juv.; Grande Anse du Diamant; 14 ° 28 ʹ N, 61 ° 00.1 ʹ W; depth 12 m; 26 Sep. 2016; st. AB 360; MNHN- IU- 2016 - 1237	2022	Eurycyde kaiouti															
4012366504	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.717+00:00	84	{}	MATERIAL_CITATION	2.0	PRESENT	FEMALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.881667	-60.843334	61.0		{}	2016.0	9.0	19.0	2016-09-19	263.0	263.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-07-19T16:28:53.717+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFAD100A30001BDB2	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFAD100A30001BDB2'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFAD100A30001BDB2	Sabroux & Hassanin & Corbari	Presqu'Ile de la Caravelle	4012366504	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFAD100A30001BDB2	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti	MNHN-	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	2 ♀♀; N of Presqu’Île de la Caravelle; 14 ° 52.9 ʹ N, 60 ° 50.6 ʹ W; depth 61 m; 19 Sep. 2016; st. AD 249; MNHN- IU- 2016 - 1082	2022	Eurycyde kaiouti															
4012366326	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:52.625+00:00	84	{}	MATERIAL_CITATION	3.0	PRESENT	MALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.445	-61.038334	20.0	NORTH_AMERICA	{}	2016.0	9.0	9.0	2016-09-09	253.0	253.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-07-19T16:28:52.625+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFAD703260032BE34	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFAD703260032BE34'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFAD703260032BE34	Sabroux & Hassanin & Corbari	Rocher du Diamant	4012366326	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFAD703260032BE34	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti	MNHN-	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	2 ♂♂, 1 ♂ ov.; Rocher du Diamant; 14 ° 26.7 ʹ N, 61 ° 02.3 ʹ W; depth 19 – 21 m; 9 Sep. 2016; st. AS 057; MNHN- IU- 2016 - 540	2022	Eurycyde kaiouti															
4012366378	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.007+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	MALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.655	-61.156666	7.0	NORTH_AMERICA	{}	2016.0	9.0	27.0	2016-09-27	271.0	271.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.007+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFB0001130406BC27	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFB0001130406BC27'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFB0001130406BC27	Sabroux & Hassanin & Corbari	Fond Boucher	4012366378	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFB0001130406BC27	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	1 ♂; Fond Boucher; 14 ° 39.3 ʹ N, 61 ° 09.4 ʹ W; depth 0 – 14 m; 27 Sep. 2016; st. AS 363; MNHN-IU- 2016 - 1162	2022	Eurycyde kaiouti															
4012366787	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.558+00:00	84	{}	MATERIAL_CITATION	5.0	PRESENT	MALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.875	-60.851665	58.0		{}	2016.0	9.0	19.0	2016-09-19	263.0	263.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-07-19T16:28:54.558+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFB2B07060001BAD7	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFB2B07060001BAD7'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFB2B07060001BAD7	Sabroux & Hassanin & Corbari	Presqu'Ile de la Caravelle	4012366787	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFB2B07060001BAD7	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti	MNHN-	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	2 ♂♂, 3 ♀♀; N of Presqu’Île de la Caravelle; 14 ° 52.5 ʹ N, 60 ° 51.1 ʹ W; depth 58 m; 19 Sep. 2016; st. AD 248; MNHN- IU- 2016 - 1296	2022	Eurycyde kaiouti															
4012366811	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.624+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	FEMALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.788333	-60.956665	19.0	NORTH_AMERICA	{}	2016.0	9.0	21.0	2016-09-21	265.0	265.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.624+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFB8D0679044FBBCD	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFB8D0679044FBBCD'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFB8D0679044FBBCD	Sabroux & Hassanin & Corbari	Presqu'Ile de la Caravelle	4012366811	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFB8D0679044FBBCD	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	1 ♀; Presqu’Île de la Caravelle; 14 ° 47.3 ʹ N, 60 ° 57.4 ʹ W; depth 19 m; 21 Sep. 2016; st. AB 301; MNHN-IU- 2016 - 1229	2022	Eurycyde kaiouti															
4012366464	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.517+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	FEMALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.735	-60.84667	29.0	NORTH_AMERICA	{}	2016.0	9.0	18.0	2016-09-18	262.0	262.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.517+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFC8B072905DEBA1D	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFC8B072905DEBA1D'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFC8B072905DEBA1D	Sabroux & Hassanin & Corbari	Presqu'Ile de la Caravelle	4012366464	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFC8B072905DEBA1D	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	1 ♀; Presqu’Île de la Caravelle; 14 ° 44.1 ʹ N, 60 ° 50.8 ʹ W; depth 29 m; 18 Sep. 2016; st. AS 253; MNHN-IU- 2016 - 1261 / MK 411089	2022	Eurycyde kaiouti															
4012366633	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.135+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	FEMALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.806666	-60.88	24.0	NORTH_AMERICA	{}	2016.0	9.0	20.0	2016-09-20	264.0	264.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.135+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFC8E01360585BC08	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFC8E01360585BC08'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFC8E01360585BC08	Sabroux & Hassanin & Corbari	Presqu'Ile de la Caravelle	4012366633	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFC8E01360585BC08	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	1 ♀; Presqu’Île de la Caravelle; 14 ° 48.4 ʹ N, 60 ° 52.8 ʹ W; depth 23 – 25 m; 20 Sep. 2016; st. AB 197; MNHN-IU- 2016 - 1137 / MK 411061	2022	Eurycyde kaiouti															
4012366696	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.300+00:00	84	{}	MATERIAL_CITATION	2.0	PRESENT	FEMALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.465	-61.023335	17.0	NORTH_AMERICA	{}	2016.0	9.0	26.0	2016-09-26	270.0	270.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.300+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFC92061C052ABB2E	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFC92061C052ABB2E'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFC92061C052ABB2E	Sabroux & Hassanin & Corbari	Grande Anse du Diamant	4012366696	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFC92061C052ABB2E	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	2 ♀♀; Grande Anse du Diamant; 14 ° 27.9 ʹ N, 61 ° 01.4 ʹ W; depth 17 m; 26 Sep. 2016; st. AB 358; MNHN-IU- 2016 - 1209	2022	Eurycyde kaiouti															
4012366726	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.394+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	MALE	12179902	1	54	354	9477065	4338615	2118293	12179902	12179902	Eurycyde kaiouti Sabroux, 2022	Eurycyde kaiouti Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde kaiouti	Eurycyde	kaiouti	SPECIES	ACCEPTED	NE	14.533334	-60.816666	1.0	NORTH_AMERICA	{}	2016.0	9.0	16.0	2016-09-16	260.0	260.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.394+00:00	https://treatment.plazi.org/id/03A95E063E35FF9FFD7F07FA0079BCA4#3B68E54D3E32FF9CFCEC0620023DBB13	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFCEC0620023DBB13'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFCEC0620023DBB13	Sabroux & Hassanin & Corbari	Le Vauclin	4012366726	03A95E063E35FF9FFD7F07FA0079BCA4.mc.3B68E54D3E32FF9CFCEC0620023DBB13	03A95E063E35FF9FFD7F07FA0079BCA4.taxon	Eurycyde kaiouti		Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	1 ♂; Le Vauclin; 14 ° 32 ʹ N, 60 ° 49 ʹ W; depth 1 m; 16 Sep. 2016; st. AB 130; MNHN-IU- 2016 - 1187 / MK 411075	2022	Eurycyde kaiouti															
