key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	sex
1318877535	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:45.251+00:00	395	{}	PRESERVED_SPECIMEN	77	PRESENT	2117661	1	54	354	9477065	2013	2117630	2117661	2117661	Nymphon hampsoni Child, 1982	Nymphon hampsoni Child, 1982	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hampsoni	Nymphon	hampsoni	SPECIES	ACCEPTED	NE	-36.89	-53.17	2259.5	63.5	{}	South Atlantic Ocean	South Atlantic Ocean, Uruguay	1971	3	12	1971-03-12	71	71	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-25T15:44:00.000+00:00	2024-07-02T12:37:45.251+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34a145e86-3988-4704-a861-4b06ed81e372'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	UY	[]	[]	LATIN_AMERICA	Uruguay	NORTH_AMERICA	http://n2t.net/ark:/65665/34a145e86-3988-4704-a861-4b06ed81e372	urn:lsid:biocol.org:col:34871	12 MAR 1971	unknown, from legacy	Montevideo, SE Of	Degrees Minutes Seconds	IZ	1318877535	http://n2t.net/ark:/65665/34a145e86-3988-4704-a861-4b06ed81e372	USNM 181988	USNM	240	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
1321839460	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:41.610+00:00	395	{}	PRESERVED_SPECIMEN	156	PRESENT	2117661	1	54	354	9477065	2013	2117630	2117661	2117661	Nymphon hampsoni Child, 1982	Nymphon hampsoni Child, 1982	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hampsoni	Nymphon	hampsoni	SPECIES	ACCEPTED	NE	-36.5433	-53.38	1002.0	9.0	{}	South Atlantic Ocean	South Atlantic Ocean	1971	3	11	1971-03-11	70	70	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-24T17:19:00.000+00:00	2024-07-02T12:38:41.610+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cd1b9a89-eca0-4652-af2b-03a6ade66db2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	UY	[]	[]	LATIN_AMERICA	Uruguay	NORTH_AMERICA	http://n2t.net/ark:/65665/3cd1b9a89-eca0-4652-af2b-03a6ade66db2	urn:lsid:biocol.org:col:34871	11 MAR 1971	unknown, from legacy	Argentine Basin	Degrees Minutes Seconds	IZ	1321839460	http://n2t.net/ark:/65665/3cd1b9a89-eca0-4652-af2b-03a6ade66db2	USNM 181987	USNM	237	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
1322203548	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:15.303+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117661	1	54	354	9477065	2013	2117630	2117661	2117661	Nymphon hampsoni Child, 1982	Nymphon hampsoni Child, 1982	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hampsoni	Nymphon	hampsoni	SPECIES	ACCEPTED	NE	-36.5433	-53.38	1002.0	9.0	{}	South Atlantic Ocean	South Atlantic Ocean	1971	3	11	1971-03-11	70	70	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-24T17:19:00.000+00:00	2024-07-02T12:38:15.303+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3dd3abe6f-91f4-4853-b825-fae8bd656b0b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	UY	[]	[]	LATIN_AMERICA	Uruguay	NORTH_AMERICA	http://n2t.net/ark:/65665/3dd3abe6f-91f4-4853-b825-fae8bd656b0b	urn:lsid:biocol.org:col:34871	11 MAR 1971	unknown, from legacy	Argentine Basin	Degrees Minutes Seconds	IZ	1322203548	http://n2t.net/ark:/65665/3dd3abe6f-91f4-4853-b825-fae8bd656b0b	USNM 181986	USNM	237	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE
