key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	continent	eventID	locality	typeStatus	recordedBy
1320712295	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:06.774+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	5166750	1	54	354	9477065	4338615	2118490	5166750	5166750	Boehmia tuberosa Möbius, 1902	Boehmia tuberosa Möbius, 1902	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Boehmia	Boehmia tuberosa	Boehmia	tuberosa	SPECIES	ACCEPTED	NE	-32.2533	29.1633	560.0	20.0	Transkei	{}	Indian Ocean	Indian Ocean, South Africa, Transkei	1979.0	6.0	25.0	1979-06-25	176.0	176.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T08:11:00.000+00:00	2024-07-02T12:39:06.774+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/39b448e32-d4b4-42a1-97d4-69dbbafa55fb'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	NORTH_AMERICA	http://n2t.net/ark:/65665/39b448e32-d4b4-42a1-97d4-69dbbafa55fb	urn:lsid:biocol.org:col:34871	25 JUN 1979	unknown, from legacy	Degrees Minutes Seconds	IZ	1320712295	http://n2t.net/ark:/65665/39b448e32-d4b4-42a1-97d4-69dbbafa55fb	USNM 216759	USNM	SM 233	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					
1836929634	cd6fe3a0-eee9-4066-8420-e36313ed833d	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-08-29T13:52:47.454+00:00	2024-01-25T00:34:43.972+00:00	251	{}	HUMAN_OBSERVATION		PRESENT		5166750	1	54	354	9477065	4338615	2118490	5166750	5166750	Boehmia tuberosa Möbius, 1902	Boehmia tuberosa Möbius, 1902	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Boehmia	Boehmia tuberosa	Boehmia	tuberosa	SPECIES	ACCEPTED	NE	-33.3333	23.5167				{'level0': {'gid': 'ZAF', 'name': 'South Africa'}, 'level1': {'gid': 'ZAF.1_1', 'name': 'Eastern Cape'}, 'level2': {'gid': 'ZAF.1.4_1', 'name': 'Cacadu'}, 'level3': {'gid': 'ZAF.1.4.1_1', 'name': 'Baviaans'}}			1960.0	11.0	30.0	1960-11-30	335.0	335.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-01-25T00:34:43.972+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:FBIP:IZIKO:8822'}]	[]	[]	[]			False				WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	urn:catalog:FBIP:IZIKO:8822						1836929634	urn:catalog:FBIP:IZIKO:8822						AFRICA	SCD 180 E-F	South Coast Dredge		
318005966	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.360+00:00	124	{}	OCCURRENCE		PRESENT		5166750	1	54	354	9477065	4338615	2118490	5166750	5166750	Boehmia tuberosa Möbius, 1902	Boehmia tuberosa Möbius, 1902	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Boehmia	Boehmia tuberosa	Boehmia	tuberosa	SPECIES	ACCEPTED	NE	-35.45	23.49				{}									['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.360+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37244'}]	[]	[]	[]			False				WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE						SOMBASE Pycnogonids	318005966		37244	BAS								
1038002945	7d8ed137-1d30-42f1-8b78-12a4957e4690	021121c0-f040-11d8-b22f-b8a03c50a862		6047d0d6-f762-11e1-a439-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	DE	BIOCASE	2023-09-21T02:23:27.615+00:00	2024-01-25T09:13:03.915+00:00	213	{}	PRESERVED_SPECIMEN		PRESENT		5166750	1	54	354	9477065	4338615	2118490	5166750	5166750	Boehmia tuberosa Möbius, 1902	Boehmia tuberosa Möbius, 1902	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Boehmia	Boehmia tuberosa	Boehmia	tuberosa	SPECIES	ACCEPTED	NE						{}									['INSTITUTION_MATCH_NONE']		2024-01-25T09:13:03.915+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMB/Pyc:Museum für Naturkunde, Berlin - Pycnogonida:171726'}]	[]	[]	[]			False					Pycnogonida	ZZ	[]	[]		unknown or invalid	EUROPE						Museum für Naturkunde, Berlin - Pycnogonida	1038002945		171726	ZMB/Pyc							TYPE	Dt. Tiefsee-Exp.
