key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	continent	networkKeys	individualCount	collectionKey	recordedBy	identifiedBy	preparations	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	elevation	modified	organismQuantity	organismQuantityType	datasetID	dynamicProperties	occurrenceRemarks	dateIdentified	stateProvince	rightsHolder	recordNumber	verbatimEventDate	county	language	type	locationID	bibliographicCitation	higherClassification	projectId	higherGeography	acceptedNameUsage	locationRemarks	taxonID	verbatimIdentification	otherCatalogNumbers	georeferenceRemarks	habitat	lifeStage	coordinateUncertaintyInMeters	establishmentMeans	nomenclaturalCode	verbatimLocality	georeferenceProtocol	verbatimCoordinateSystem	islandGroup	coordinatePrecision	georeferencedBy	references	georeferenceVerificationStatus	higherGeographyID	disposition	footprintSRS	identificationRemarks	georeferenceSources
3756621289	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:35.020+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '8', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '200710009001036', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.163877114014771', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '200710009001036', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	80.239124	29.751963	211.52499999999998	5.984999999999999	{}	Barents Sea	2019.0	10.0	15.0	2019-10-15T02:30Z/2019-10-15T02:35Z	288.0	288.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:35.020+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '200710009001036'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE	Cruise: 58GS-2019115 Sample: 9	200710009001036	200710009001036	urn:lsid:marinespecies.org:taxname:134708	IMR	LINESTRING(29.751963 80.239124,29.761278 80.237802)	02:30Z/02:35Z	MAREANO Reference Station: 2007	catchId: 36	3756621289	IMRMarbunnBenthos	200710009001036																																																								
3756613469	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.602+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '202410010001003', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.013538891557846', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '202410010001003', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	80.020889	30.382917	189.57	0.4899999999999949	{}	Barents Sea	2019.0	10.0	16.0	2019-10-16T21:24Z/2019-10-16T21:30Z	289.0	289.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:30.602+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '202410010001003'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE	Cruise: 58GS-2019115 Sample: 10	202410010001003	202410010001003	urn:lsid:marinespecies.org:taxname:134708	IMR	LINESTRING(30.382917 80.020889,30.378113 80.019004)	21:24Z/21:30Z	MAREANO Reference Station: 2024	catchId: 3	3756613469	IMRMarbunnBenthos	202410010001003																																																								
3756614063	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:32.150+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '203510013001012', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0284225485551871', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '203510013001012', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	79.826505	30.468068	123.71000000000001	0.30999999999999517	{}	Barents Sea	2019.0	10.0	18.0	2019-10-18T12:14Z/2019-10-18T12:19Z	291.0	291.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:32.150+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203510013001012'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE	Cruise: 58GS-2019115 Sample: 13	203510013001012	203510013001012	urn:lsid:marinespecies.org:taxname:134708	IMR	LINESTRING(30.468068 79.826505,30.47406 79.828307)	12:14Z/12:19Z	MAREANO Reference Station: 2035	catchId: 12	3756614063	IMRMarbunnBenthos	203510013001012																																																								
3756613428	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.588+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '5', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '184610053001015', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.093757457979612', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '184610053001015', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	78.984518	11.705018	314.895	3.194999999999993	{}	Norwegian Sea	2018.0	8.0	22.0	2018-08-22T10:51Z/2018-08-22T10:57Z	234.0	234.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:30.588+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '184610053001015'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE	Cruise: 58GS-2018109 Sample: 53	184610053001015	184610053001015	urn:lsid:marinespecies.org:taxname:134708	IMR	LINESTRING(11.705018 78.984518,11.694357 78.98284)	10:51Z/10:57Z	MAREANO Reference Station: 1846	catchId: 15	3756613428	IMRMarbunnBenthos	184610053001015	EUROPE																																																							
3756617645	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:33.043+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '186510054001001', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.079565333592095', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '186510054001001', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	79.10411	11.63107	264.95000000000005	1.1599999999999966	{}	Norwegian Sea	2018.0	8.0	24.0	2018-08-24T12:00Z/2018-08-24T12:05Z	236.0	236.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:33.043+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '186510054001001'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE	Cruise: 58GS-2018109 Sample: 54	186510054001001	186510054001001	urn:lsid:marinespecies.org:taxname:134708	IMR	LINESTRING(11.63107 79.10411,11.6176 79.102988)	12:00Z/12:05Z	MAREANO Reference Station: 1865	catchId: 1	3756617645	IMRMarbunnBenthos	186510054001001	EUROPE																																																							
3756610988	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:29.813+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '186910056001001', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0578829317704942', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '186910056001001', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	79.024993	11.38224	308.53499999999997	10.994999999999976	{}	Norwegian Sea	2018.0	8.0	25.0	2018-08-25T10:52Z/2018-08-25T11:07Z	237.0	237.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:29.813+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '186910056001001'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE	Cruise: 58GS-2018109 Sample: 56	186910056001001	186910056001001	urn:lsid:marinespecies.org:taxname:134708	IMR	LINESTRING(11.38224 79.024993,11.409553 79.021583)	10:52Z/11:07Z	MAREANO Reference Station: 1869	catchId: 1	3756610988	IMRMarbunnBenthos	186910056001001																																																								
3756620656	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:34.364+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '9', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '187210057001004', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.236124532582665', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '187210057001004', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	80.034537	22.255318	122.12	7.689999999999998	{}	Barents Sea	2018.0	8.0	26.0	2018-08-26T23:36Z/2018-08-26T23:42Z	238.0	238.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:34.364+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '187210057001004'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE	Cruise: 58GS-2018109 Sample: 57	187210057001004	187210057001004	urn:lsid:marinespecies.org:taxname:134708	IMR	LINESTRING(22.255318 80.034537,22.254452 80.036673)	23:36Z/23:42Z	MAREANO Reference Station: 1872	catchId: 4	3756620656	IMRMarbunnBenthos	187210057001004	EUROPE																																																							
2556243645	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:34.151+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '5', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '176310018001019', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.14188799716224', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '176310018001019', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	73.988167	35.794333	239.655	0.3149999999999977	{}	Barents Sea	2017.0	10.0	23.0	2017-10-23T22:41Z/2017-10-23T22:46Z	296.0	296.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:34.151+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '176310018001019'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida		[]	[]			EUROPE	Cruise: 58GS-2017115 Sample: 18	176310018001019	176310018001019	urn:lsid:marinespecies.org:taxname:134708	IMR	LINESTRING(35.794333 73.988167,35.787 73.988333)	22:41Z/22:46Z	MAREANO Reference Station: 1763	catchId: 19	2556243645	IMRMarbunnBenthos	176310018001019																																																								
2556242745	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:31.749+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.031234171872362', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '177610019001012', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	74.682833	36.125667	266.905	0.32500000000001705	{}	Barents Sea	2017.0	10.0	24.0	2017-10-24T21:41Z/2017-10-24T21:46Z	297.0	297.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:31.749+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '177610019001012'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE	Cruise: 58GS-2017115 Sample: 19	177610019001012	177610019001012	urn:lsid:marinespecies.org:taxname:134708	IMR	LINESTRING(36.125667 74.682833,36.118 74.682167)	21:41Z/21:46Z	MAREANO Reference Station: 1776	catchId: 12	2556242745	IMRMarbunnBenthos	177610019001012																																																								
2240586756	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:33.807+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '2', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '159910012001035', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0785574987771216', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '159910012001035', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	2117679	1	54	354	9477065	2013	2117630	2117679	2117679	Nymphon sluiteri Hoek, 1901	Nymphon sluiteri Hoek, 1901	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon sluiteri	Nymphon	sluiteri	SPECIES	ACCEPTED	NE	77.115833	29.1425	196.95	0.35999999999999943	{}	Barents Sea	2016.0	9.0	21.0	2016-09-21T01:09Z/2016-09-21T01:14Z	265.0	265.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:33.807+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '159910012001035'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE	Cruise: 58GS-2016113 Sample: 12	159910012001035	159910012001035	urn:lsid:marinespecies.org:taxname:134708	IMR	LINESTRING(29.1425 77.115833,29.1495 77.117333)	01:09Z/01:14Z	MAREANO Reference Station: 1599	catchId: 35	2240586756	IMRMarbunnBenthos	159910012001035																																																								
