key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1318670120	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:15.299+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117842	1	54	354	9477065	2013	2117630	2117842	2117842	Nymphon discorsicoxae Child, 1982	Nymphon discorsicoxae Child, 1982	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon discorsicoxae	Nymphon	discorsicoxae	SPECIES	ACCEPTED	NE	-8.04167	-34.4	587.0	0.0	Pernambuco	{}	South Atlantic Ocean	South Atlantic Ocean, Brazil, Pernambuco	1967	2	21	1967-02-21	52	52	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-17T10:19:00.000+00:00	2024-07-02T12:37:15.299+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/340ea003f-eb49-4abe-a78f-dbd2ab7097ae'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	NORTH_AMERICA	http://n2t.net/ark:/65665/340ea003f-eb49-4abe-a78f-dbd2ab7097ae	urn:lsid:biocol.org:col:34871	21 FEB 1967	unknown, from legacy	SE Of Recife	Degrees Minutes Seconds	IZ	1318670120	http://n2t.net/ark:/65665/340ea003f-eb49-4abe-a78f-dbd2ab7097ae	USNM 181091	USNM	169	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1322056240	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:22.001+00:00	395	{}	PRESERVED_SPECIMEN	3	PRESENT	FEMALE	2117842	1	54	354	9477065	2013	2117630	2117842	2117842	Nymphon discorsicoxae Child, 1982	Nymphon discorsicoxae Child, 1982	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon discorsicoxae	Nymphon	discorsicoxae	SPECIES	ACCEPTED	NE	-7.9	-34.2833	975.0	32.0		{}	South Atlantic Ocean	South Atlantic Ocean	1967	2	20	1967-02-20	51	51	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-17T10:17:00.000+00:00	2024-07-02T12:38:22.001+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d6bcb5d6-923f-44d9-aa0b-a2dbd31b4071'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	NORTH_AMERICA	http://n2t.net/ark:/65665/3d6bcb5d6-923f-44d9-aa0b-a2dbd31b4071	urn:lsid:biocol.org:col:34871	20 FEB 1967	unknown, from legacy	Off Recife on a transect from Dakar, Senegal to Recife, Brazil		IZ	1322056240	http://n2t.net/ark:/65665/3d6bcb5d6-923f-44d9-aa0b-a2dbd31b4071	USNM 181093	USNM	167	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1322328459	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:17.286+00:00	395	{}	PRESERVED_SPECIMEN	9	PRESENT	MALE	2117842	1	54	354	9477065	2013	2117630	2117842	2117842	Nymphon discorsicoxae Child, 1982	Nymphon discorsicoxae Child, 1982	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon discorsicoxae	Nymphon	discorsicoxae	SPECIES	ACCEPTED	NE	-8.04167	-34.4	587.0	0.0	Pernambuco	{}	South Atlantic Ocean	South Atlantic Ocean, Brazil, Pernambuco	1967	2	21	1967-02-21	52	52	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-17T10:19:00.000+00:00	2024-07-02T12:38:17.286+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e2c216fe-04df-43e5-9d3d-646853662c50'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	NORTH_AMERICA	http://n2t.net/ark:/65665/3e2c216fe-04df-43e5-9d3d-646853662c50	urn:lsid:biocol.org:col:34871	21 FEB 1967	unknown, from legacy	SE Of Recife	Degrees Minutes Seconds	IZ	1322328459	http://n2t.net/ark:/65665/3e2c216fe-04df-43e5-9d3d-646853662c50	USNM 181092	USNM	169	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1322458274	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:28.536+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	FEMALE	2117842	1	54	354	9477065	2013	2117630	2117842	2117842	Nymphon discorsicoxae Child, 1982	Nymphon discorsicoxae Child, 1982	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon discorsicoxae	Nymphon	discorsicoxae	SPECIES	ACCEPTED	NE	-8.03	-34.05	1493.0	0.0		{}	South Atlantic Ocean	South Atlantic Ocean	1967	2	19	1967-02-19	50	50	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:09:00.000+00:00	2024-07-02T12:39:28.536+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e8803d3a-9faf-40a5-9e9a-28be833c3425'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	NORTH_AMERICA	http://n2t.net/ark:/65665/3e8803d3a-9faf-40a5-9e9a-28be833c3425	urn:lsid:biocol.org:col:34871	19 FEB 1967	unknown, from legacy	Brazil Slope, Off Recife	Degrees Minutes Seconds	IZ	1322458274	http://n2t.net/ark:/65665/3e8803d3a-9faf-40a5-9e9a-28be833c3425	USNM 181094	USNM	162A	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
