key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	stateProvince	gadm	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID
1328193195	f0c3a31b-df3b-4670-ac1d-0c58d13e1420	d6bc1312-f24f-4258-b117-a13243b915ff	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2bbcc64b-16bb-4f74-8dfc-64c93cf0e109	d6bc1312-f24f-4258-b117-a13243b915ff	AR	EML	2023-01-07T12:56:49.754+00:00	2024-01-25T02:14:53.289+00:00	108	{}	OCCURRENCE	PRESENT	2117482	1	54	354	9477065	3254684	2117433	2117482	2117482	Pallenopsis mariae Larramendy & de Castellanos, 1978	Pallenopsis mariae Larramendy & de Castellanos, 1978	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis mariae	Pallenopsis	mariae	SPECIES	ACCEPTED	NE	-41.5	-63.549999	Rio Negro	{}	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2015-09-01T09:17:00.000+00:00	2024-01-25T02:14:53.289+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '1328193195'}]	[]	[]	[]	False	WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	LATIN_AMERICA	urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-2956	CNP-MARINEINVER-2956	CENPAT-CONICET	Bahia Creek	1328193195	CNP-MARINEINVER	Larramendy, M.L. & Castellanos, Z., 1978. Sobre un nuevo picnogonido del Mar Argentino (Pycnogonida, Pallenidae). Neotropica, 24(72), 91-97.	urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-2956
