key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID
440010169	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:52.558+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '2004', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Nymphon;Nymphonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Bamber, 2004', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|48164', 'http://rs.tdwg.org/dwc/terms/family': 'Nymphonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Nymphon', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'polyglia', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Paratype(s)', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|10041', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon polyglia Bamber, 2004'}]}	PRESERVED_SPECIMEN	3	PRESENT	4338471	1	54	354	9477065	2013	2117630	4338471	4338471	Nymphon polyglia Bamber, 2004	Nymphon polyglia Bamber, 2004	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon polyglia	Nymphon	polyglia	SPECIES	ACCEPTED	NE	24.555	122.09333	237.5	16.5	{}	2000	8	4	2000-08-04T12:50/2000-08-04T13:20	217	217	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:52.558+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4564'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Bouchet, Richer de Forges-IRD, Chan coll.	Bamber	WGS84	Pycnogonida	TW	[]	[]	ASIA	Chinese Taipei	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4564	2007-4564	MNHN	E Coast	TAIWAN 2000/CP58	440010169	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4564	10.15468/qgvvhd
