key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	sex
1320748812	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:11.640+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	Juvenile	2118519	1	54	354	9477065	6313	2118496	2118519	2118519	Cilunculus tubicinis Child, 1982	Cilunculus tubicinis Child, 1982	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus tubicinis	Cilunculus	tubicinis	SPECIES	ACCEPTED	NE	50.205	-13.5967	2879.0	11.0	{}	North Atlantic Ocean	North Atlantic Ocean	1972	8	20	1972-08-20	233	233	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'DEPTH_MIN_MAX_SWAPPED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:09:00.000+00:00	2024-07-02T12:39:11.640+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/39cde3ed3-a771-4d3c-9dff-70e7dce4b0b7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	NORTH_AMERICA	http://n2t.net/ark:/65665/39cde3ed3-a771-4d3c-9dff-70e7dce4b0b7	urn:lsid:biocol.org:col:34871	20 AUG 1972	unknown, from legacy	West European Basin, SW Of Ireland	Degrees Minutes Seconds	IZ	1320748812	http://n2t.net/ark:/65665/39cde3ed3-a771-4d3c-9dff-70e7dce4b0b7	USNM 181071	USNM	106-321	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
1322047853	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:48.022+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT		2118519	1	54	354	9477065	6313	2118496	2118519	2118519	Cilunculus tubicinis Child, 1982	Cilunculus tubicinis Child, 1982	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus tubicinis	Cilunculus	tubicinis	SPECIES	ACCEPTED	NE	50.205	-13.5967	2879.0	11.0	{}	North Atlantic Ocean	North Atlantic Ocean	1972	8	20	1972-08-20	233	233	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'DEPTH_MIN_MAX_SWAPPED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:09:00.000+00:00	2024-07-02T12:39:48.022+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d65d9b71-6163-48a9-ae1d-c2f9317a64f1'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	NORTH_AMERICA	http://n2t.net/ark:/65665/3d65d9b71-6163-48a9-ae1d-c2f9317a64f1	urn:lsid:biocol.org:col:34871	20 AUG 1972	unknown, from legacy	West European Basin, SW Of Ireland	Degrees Minutes Seconds	IZ	1322047853	http://n2t.net/ark:/65665/3d65d9b71-6163-48a9-ae1d-c2f9317a64f1	USNM 181070	USNM	106-321	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE
