key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	identifiedBy	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	institutionCode	dynamicProperties	fieldNumber	gbifID	collectionCode	occurrenceID	higherClassification	references	nomenclaturalStatus	combinationAuthors	municipality	locality	taxonID	http://unknown.org/canonicalName	verbatimScientificName	namePublishedIn	http://unknown.org/verbatimLabel	combinationYear
1897272342	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:36.811+00:00	391	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	10647392	1	54	354	9477065	2013	2117630	10647392	10647392	Nymphon gravidus Staples, 2019	Nymphon gravidus Staples, 2019	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gravidus	Nymphon	gravidus	SPECIES	ACCEPTED	NE	1300.0	{}	Indian Ocean	2012.0	11.0	12.0	2012-11-12	317.0	317.0	HOLOTYPE	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:36.811+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '8552015'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	True	NHMUK:ecatalogue:8552015	Mr David Staples	Pycnogonida	[]	[]	EUROPE	8552015	2018.11	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""013802892"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1534342667000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""No"", ""determinationNames"": ""Nymphon gravidus Staples, 2018"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1897272342"", ""gbifIssue"": [""TAXON_MATCH_HIGHERRANK""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""Spirit"", ""kindOfObject"": ""Specimen"", ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""80% I.M.S."", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CHEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Sta. 4.2	1897272342	ZOO	a509b08c-3a95-44f1-a33c-381640998e17	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae											
2013824385	47813581-d217-4a19-8848-a3e9cf2ddaf4	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T20:18:49.796+00:00	2024-01-24T17:55:45.678+00:00	176	{}	MATERIAL_CITATION	1	PRESENT		10647392	1	54	354	9477065	2013	2117630	10647392	10647392	Nymphon gravidus Staples, 2019	Nymphon gravidus Staples, 2019	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gravidus	Nymphon	gravidus	SPECIES	ACCEPTED	NE		{}								HOLOTYPE	['TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-01-24T17:55:45.678+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03895C3329184F0CFF01F8EFFD06F93C.mc.3B48E77829184F0EFE1CF87AFA1CF81D'}]	[]	[]	[]		True			Pycnogonida	[]	[]	EUROPE	03895C3329184F0CFF01F8EFFD06F93C.mc.3B48E77829184F0EFE1CF87AFA1CF81D	NHMUK 2018.11				2013824385	NHMUK	03895C3329184F0CFF01F8EFFD06F93C.mc.3B48E77829184F0EFE1CF87AFA1CF81D		http://treatment.plazi.org/id/03895C3329184F0CFF01F8EFFD06F93C	spec. nov.	Staples	Middle of What Seamount	Southwest Indian Ocean	03895C3329184F0CFF01F8EFFD06F93C.taxon	Nymphon gravidus	Nymphon gravidus	Staples, David A. (2019): Pycnogonids (Arthropoda, Pycnogonida) from the Southwest Indian Ridge. Zootaxa 4567 (3): 401-449, DOI: https://doi.org/10.11646/zootaxa.4567.3.1	Holotype, female (NHMUK 2018.11), Southwest Indian Ocean, Middle of What Seamount,	2019
