key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	samplingProtocol	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	recordNumber	identifier	catalogNumber	locality	gbifID	occurrenceID	georeferenceSources	verbatimDepth	decimalLatitude	decimalLongitude	continent	geodeticDatum	countryCode	gbifRegion	country	eventID	habitat	occurrenceRemarks	networkKeys	modified	institutionKey	collectionKey	institutionCode	collectionCode	collectionID
1275071013	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.061+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:04.061+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071013'}]	[]	[]	[]	False	SS.Pieter Faure		Dredge	Pycnogonida	[]	[]	AFRICA	P.F.46	urn:catalog:IZIKO:SAM-A-10033	SAM-A-10033	Cape St.Blaize.S.W.¼.W.10 miles.	1275071013	urn:catalog:IZIKO:SAM-A-10033																			
1275071014	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.054+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:04.054+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071014'}]	[]	[]	[]	False	SS.Pieter Faure		Shrimp trawl	Pycnogonida	[]	[]	AFRICA	P.F.40	urn:catalog:IZIKO:SAM-A-10032	SAM-A-10032	Cape St. Blaize S.W.¼ W. 10miles	1275071014	urn:catalog:IZIKO:SAM-A-10032		0-40 fms																	
1275071019	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.056+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:04.056+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071019'}]	[]	[]	[]	False	SS.Pieter Faure		Large trawl over mud	Pycnogonida	[]	[]	AFRICA	P.F.1175	urn:catalog:IZIKO:SAM-A-10038	SAM-A-10038	Cape St.Blaize N. ¾ E.4 miles	1275071019	urn:catalog:IZIKO:SAM-A-10038		0-38 fms																	
1275071025	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.020+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:04.020+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071025'}]	[]	[]	[]	False	SS.Pieter Faure		Large otter trawl	Pycnogonida	[]	[]	AFRICA	P.F.77	urn:catalog:IZIKO:SAM-A-10034	SAM-A-10034	Cape St.Blaize N.3 88*W. 5miles	1275071025	urn:catalog:IZIKO:SAM-A-10034																			
1275071028	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.020+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:04.020+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071028'}]	[]	[]	[]	False	SS.Pieter Faure		Shrimp trawl	Pycnogonida	[]	[]	AFRICA	P.F.250	urn:catalog:IZIKO:SAM-A-10036	SAM-A-10036	Cape St.Blaize S.W.24 miles	1275071028	urn:catalog:IZIKO:SAM-A-10036		0-46 fms																	
1275071029	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.015+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:04.015+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071029'}]	[]	[]	[]	False	SS.Pieter Faure		Shrimp trawl	Pycnogonida	[]	[]	AFRICA	P.F.246	urn:catalog:IZIKO:SAM-A-10035	SAM-A-10035	Cape St.Blaize SW.28 miles	1275071029	urn:catalog:IZIKO:SAM-A-10035		0-44 fms																	
1275071033	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.013+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['TYPE_STATUS_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:04.013+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071033'}]	[]	[]	[]	False	SS.Pieter Faure		Fish trawl	Pycnogonida	[]	[]	AFRICA	P.F.262	urn:catalog:IZIKO:SAM-A-10037	SAM-A-10037	Cape St.Blaize N.W. by W.5 ½ miles.	1275071033	urn:catalog:IZIKO:SAM-A-10037		30-35 fms																	
1275071038	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.994+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:03.994+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071038'}]	[]	[]	[]	False	Collected by K.H Barnard			Pycnogonida	[]	[]	AFRICA		urn:catalog:IZIKO:SAM-A-10051	SAM-A-10051	Agulhas Bank.	1275071038	urn:catalog:IZIKO:SAM-A-10051		30-40 fms																	
1275071042	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.991+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:03.991+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071042'}]	[]	[]	[]	False	K.H Barnard			Pycnogonida	[]	[]	AFRICA		urn:catalog:IZIKO:SAM-A-10052	SAM-A-10052	Agulhas Bank.	1275071042	urn:catalog:IZIKO:SAM-A-10052		30-40 fms																	
1275071044	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.983+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:03.983+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071044'}]	[]	[]	[]	False	SS.Pieter Faure		Large dredge over rough Bottom	Pycnogonida	[]	[]	AFRICA	P.F.1901	urn:catalog:IZIKO:SAM-A-10043	SAM-A-10043	Cape St.Blaize N by E. ¼ E.65 miles.	1275071044	urn:catalog:IZIKO:SAM-A-10043		85-90 fms																	
1275071050	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.857+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:03.857+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071050'}]	[]	[]	[]	False	SS.Pieter Faure		Large trawl over mud	Pycnogonida	[]	[]	AFRICA	P.F.1361	urn:catalog:IZIKO:SAM-A-10041	SAM-A-10041	Cape St.Blaize N. by E.24 miles.	1275071050	urn:catalog:IZIKO:SAM-A-10041		0-32 fms																	
1275071051	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.858+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:03.858+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071051'}]	[]	[]	[]	False	SS.Pieter Faure		Large trawl over mud	Pycnogonida	[]	[]	AFRICA	P.F.1642	urn:catalog:IZIKO:SAM-A-10042	SAM-A-10042	Cape St.Blaize N.E.by N. ¼ N. 5 miles	1275071051	urn:catalog:IZIKO:SAM-A-10042		0-33 fms																	
1275071054	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.856+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:03.856+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071054'}]	[]	[]	[]	False	SS.Pieter Faure		Large trawl over mud	Pycnogonida	[]	[]	AFRICA	P.F.1280	urn:catalog:IZIKO:SAM-A-10040	SAM-A-10040	Cape St.Blaize N. by N.¼ W.5miles	1275071054	urn:catalog:IZIKO:SAM-A-10040		0-33 fms																	
1275071282	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.293+00:00	111	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.293+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071282'}]	[]	[]	[]	False				Pycnogonida	[]	[]	AFRICA		urn:catalog:IZIKO:SAM-A-10141	SAM-A-10141	Agulhus Bank	1275071282	urn:catalog:IZIKO:SAM-A-10141		20-90 fms																	
1019679052	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.007+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1928', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pallenopsis;Pallenopsidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Flynn, 1928', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|231494', 'http://rs.tdwg.org/dwc/terms/family': 'Pallenopsidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pallenopsis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'intermedia', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25851', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pallenopsis intermedia Flynn, 1928'}]}	PRESERVED_SPECIMEN	2.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:43.007+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5457'}]	[]	[]	[]	False		Arnaud F.		Pycnogonida	[]	[]	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5457	2009-5457		1019679052	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5457													['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	2016-06-29T17:13:22.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	MNHN	IU	10.15468/qgvvhd
1019679068	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.008+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1928', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pallenopsis;Pallenopsidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Flynn, 1928', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|231495', 'http://rs.tdwg.org/dwc/terms/family': 'Pallenopsidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pallenopsis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'intermedia', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25851', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pallenopsis intermedia Flynn, 1928'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:43.008+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5458'}]	[]	[]	[]	False		Arnaud F.		Pycnogonida	[]	[]	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5458	2009-5458		1019679068	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5458													['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	2016-06-29T17:14:39.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	MNHN	IU	10.15468/qgvvhd
1019679085	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.008+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1928', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pallenopsis;Pallenopsidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Flynn, 1928', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|231496', 'http://rs.tdwg.org/dwc/terms/family': 'Pallenopsidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pallenopsis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'intermedia', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25851', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pallenopsis intermedia Flynn, 1928'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:43.008+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5459'}]	[]	[]	[]	False		Arnaud F.		Pycnogonida	[]	[]	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5459	2009-5459		1019679085	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5459													['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	2014-11-14T16:19:06.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	MNHN	IU	10.15468/qgvvhd
1019679102	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.006+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1928', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pallenopsis;Pallenopsidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Flynn, 1928', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|231498', 'http://rs.tdwg.org/dwc/terms/family': 'Pallenopsidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pallenopsis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'intermedia', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25851', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pallenopsis intermedia Flynn, 1928'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117499	1	54	354	9477065	3254684	2117433	2117499	2117499	Pallenopsis intermedia Flynn, 1928	Pallenopsis intermedia Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	Pallenopsis	intermedia	SPECIES	ACCEPTED	NE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:43.006+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5460'}]	[]	[]	[]	False		Arnaud F.		Pycnogonida	[]	[]	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5460	2009-5460		1019679102	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5460													['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	2016-06-29T17:14:05.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	MNHN	IU	10.15468/qgvvhd
