key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	projectId	coordinateUncertaintyInMeters	depth	depthAccuracy	organismQuantity	organismQuantityType	scientificNameID	verbatimEventDate	footprintWKT	language	type	modified	datasetName	otherCatalogNumbers	recordNumber	verbatimLocality	waterBody	continent	dateIdentified	rightsHolder	county	locationID	bibliographicCitation	higherClassification	sex	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	occurrenceRemarks	typeStatus	dynamicProperties
3941766752	4655f1f3-60a5-4346-a343-84f5836a4585	34cc6c50-812c-11de-86fe-b8a03c50a862		c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-04-11T18:22:06.813+00:00	2024-04-11T18:22:25.448+00:00	219	{}	PRESERVED_SPECIMEN		PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-62.808333	-60.725	{}	2004.0	12.0	7.0	2004-12-07	342.0	342.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_COORDINATE_MISMATCH', 'AMBIGUOUS_INSTITUTION']	2024-04-11T18:22:25.448+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '09b4c872-ba57-4e00-bd69-15c1ce5a45cc'}]	[]	[]	[]			False	Halanych, K.M.		1 - 95% EtOH		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		09b4c872-ba57-4e00-bd69-15c1ce5a45cc		Between Deception and Livingston Islands	59	AUM Invertebrate (non-mollusk)	3941766752	09b4c872-ba57-4e00-bd69-15c1ce5a45cc		51652	AUM						203.0									2022-10-03T16:54:33.000+00:00	Auburn University Museum of Natural History Invertebrate (non-mollusk) Collection	SJ0057	Ch54.2E	Between Deception and Livingston Islands - Station 59 - 203m															
4399691191	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.924+00:00	69	{}	PRESERVED_SPECIMEN	7.0	PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-62.5	-56.93	{}	2000.0	4.0	24.0	2000-04-24	115.0	115.0	[]	2024-06-18T12:44:58.924+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '51e78487-1462-473d-b4d0-2bd0146b0cca'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Polarstern	Turpaeva, Elena	EtOH 75%	Agassiz Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANTXVII/3_st.149-1	51e78487-1462-473d-b4d0-2bd0146b0cca	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Bransfield Strait	149-1	OBFc	4399691191	51e78487-1462-473d-b4d0-2bd0146b0cca	911.0 - 909.0 m	INV0001000	IORAS	IORAS	cruise ANTXVII/3	fd699988-ab5d-4737-9443-9085cea191d2																	Fleet Sea														
4399690784	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.834+00:00	69	{}	PRESERVED_SPECIMEN	9.0	PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-62.111667	-60.361667	{}	2000.0	5.0	3.0	2000-05-03	124.0	124.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:58.834+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '82b11f77-e8b6-48b1-a097-72fe13b52be6'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Polarstern	Turpaeva, Elena	EtOH 75%	Bottom Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANTXVII/3_st.183-1	82b11f77-e8b6-48b1-a097-72fe13b52be6	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Drake Passage	183-1	OBFc	4399690784	82b11f77-e8b6-48b1-a097-72fe13b52be6	204.0 - 200.0 m	INV0000997	IORAS	IORAS	cruise ANTXVII/3	fd699988-ab5d-4737-9443-9085cea191d2																	Scotia Sea														
4444205842	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.913+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-60.8331894	-55.6662122	{}	1989.0	3.0	8.0	1989-03-08	67.0	67.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.913+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '943b175d-f499-4732-8220-097f42c7dddd'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl,No1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Dmitry Mendeleev_cruise 43_st.4096	943b175d-f499-4732-8220-097f42c7dddd	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Elephant Isl, Rocks of Strength	4096	OBFc	4444205842	943b175d-f499-4732-8220-097f42c7dddd	285.0 - 260.0 m	INV0002846	IORAS	IORAS	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2																	Scotia Sea														
4444205402	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.063+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-60.9831836	-55.0828877	{}	1985.0	12.0	8.0	1985-12-08	342.0	342.0	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:59.063+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '0f25f4bd-50c2-4bfc-a112-86a25bbc6afa'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	DO-0.25	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Akademik Kurchatov_cruise 43_st.4880	0f25f4bd-50c2-4bfc-a112-86a25bbc6afa	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctica	4880	OBFc	4444205402	0f25f4bd-50c2-4bfc-a112-86a25bbc6afa	300.0 m	INV0002845	IORAS	IORAS	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2																	Scotia Sea	ANTARCTICA													
4444205536	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.818+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-60.8331929	-56.6161837	{}	1985.0	12.0	7.0	1985-12-07	341.0	341.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.818+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '369d30cd-ff68-42c2-994b-31d83a0b42fc'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	DO-0.25	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Akademik Kurchatov_cruise 43_st.4877	369d30cd-ff68-42c2-994b-31d83a0b42fc	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctica	4877	OBFc	4444205536	369d30cd-ff68-42c2-994b-31d83a0b42fc	270.0 m	INV0002844	IORAS	IORAS	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2																	Scotia Sea														
1804302012	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862		1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:24.506+00:00	337	{}	PRESERVED_SPECIMEN	44.0	PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-61.7917	-58.72	{}	1970.0	2.0	7.0	1970-02-07	38.0	38.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:24.506+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '0f233dd5-591a-91a4-2497-b851f599350c'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	False	Mills, Eric L.	Bamber, Roger N.	fluid		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		0f233dd5-591a-91a4-2497-b851f599350c	http://biocol.org/urn:lsid:biocol.org:col:34935	N of		CMNC	1804302012	0f233dd5-591a-91a4-2497-b851f599350c		CMNC 1994-0164	CMN			http://grbio.org/cool/sjd8-70zp								1970-02-07		en	PhysicalObject	2021-05-28T20:25:00.000+00:00	Crustacea						1993-10-24T00:00:00	Canadian Museum of Nature	King George I.	Mills-19700207	(CMNC 1994-0164)	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;							
1321954166	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:00.042+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-60.375	-46.85	{}	1964.0	4.0	15.0	1964-04-15	106.0	106.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:00.042+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d232aebf-726a-4b49-b9b8-52a9b3961820'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		http://n2t.net/ark:/65665/3d232aebf-726a-4b49-b9b8-52a9b3961820	urn:lsid:biocol.org:col:34871	South Orkney Islands, west of islands	USARP/EL/12/1084/USC	IZ	1321954166	http://n2t.net/ark:/65665/3d232aebf-726a-4b49-b9b8-52a9b3961820		USNM 234663	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			350.5	52.5				15 APR 1964				2013-01-11T15:44:00.000+00:00	NMNH Extant Biology				Antarctic Ocean, Scotia Sea					1084		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	FEMALE	Antarctic Ocean, Scotia Sea, Antarctica	unknown, from legacy	Degrees Minutes Seconds			
1319469367	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:28.023+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-61.27	-56.18	{}	1962.0	12.0	31.0	1962-12-31	365.0	365.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:28.023+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3644e39ea-72bb-4c56-9d38-7944afbc8523'}]	[{'references': 'https://collections.nmnh.si.edu/media/?i=91034'}]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		http://n2t.net/ark:/65665/3644e39ea-72bb-4c56-9d38-7944afbc8523	urn:lsid:biocol.org:col:34871	South Shetland Islands, Elephant Island	USARP/EL/6/408/USC	IZ	1319469367	http://n2t.net/ark:/65665/3644e39ea-72bb-4c56-9d38-7944afbc8523		USNM 1123314	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			224.0	1.0				31 DEC 1962				2013-01-11T15:45:00.000+00:00	NMNH Extant Biology				Antarctic Ocean					408		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		Antarctic Ocean, Antarctica	unknown, from legacy	Degrees Minutes Seconds			
1321412049	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:44.895+00:00	395	{}	PRESERVED_SPECIMEN	30.0	PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-61.317	-56.158	{}	1962.0	12.0	31.0	1962-12-31	365.0	365.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:44.895+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ba2a51b0-1d66-47f6-ac41-0ac5f50fa41f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		http://n2t.net/ark:/65665/3ba2a51b0-1d66-47f6-ac41-0ac5f50fa41f	urn:lsid:biocol.org:col:34871	South Shetland Islands, Elephant Island	USARP/EL/6/410/USC	IZ	1321412049	http://n2t.net/ark:/65665/3ba2a51b0-1d66-47f6-ac41-0ac5f50fa41f		USNM 234662	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			230.0	10.0				31 DEC 1962				2013-01-11T15:47:00.000+00:00	NMNH Extant Biology				Antarctic Ocean					410		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		Antarctic Ocean, Antarctica	unknown, from legacy	Degrees Minutes Seconds			
1427444274	96385e98-93b5-4e4a-8081-6e30b738816a	1c9c3bb4-377c-4547-aa79-16ea755d6006	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:11:10.740+00:00	2024-01-29T08:18:03.628+00:00	259	{}	HUMAN_OBSERVATION	9.0	PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE	-64.8083	-63.525	{}	1927.0	3.0	18.0	1927-03-18	77.0	77.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-29T08:18:03.628+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '5385'}]	[]	[]	[]			False				Large otter trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	169	5385		Neumayer Channel, Palmer Archipelago	Stn 187	Discovery Reports	1427444274	5385		Stn 187 Nymphon neumayri	NIWA					1000.0	306.5	47.5			urn:lsid:marinespecies.org:taxname:173470		POINT (-63.525 -64.8083)	en		2019-03-15T00:00:00.000+00:00	Discovery Expedition Biological Reports				Southern Ocean	ANTARCTICA											Large otter trawl		
1056430866	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:58.072+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 219', 'http://purl.org/dc/terms/created': '1187778647000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/4047f49a-b9c3-46cb-bc0a-b4a53415d988'}]}	PRESERVED_SPECIMEN		PRESENT	2117868	1	54	354	9477065	2013	2117630	2117868	2117868	Nymphon neumayri Gordon, 1932	Nymphon neumayri Gordon, 1932	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon neumayri	Nymphon	neumayri	SPECIES	ACCEPTED	NE			{}							['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:58.072+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1216010'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 219', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/4047f49a-b9c3-46cb-bc0a-b4a53415d988'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		False						Pycnogonida		[]	[]			EUROPE		1216010			187	ZOO	1056430866	b2e431fd-3fb7-4632-a060-13622f735d3f		1933.3.23.501	NHMUK																	NHMUK:ecatalogue:1216010										Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae						HOLOTYPE	"{""associatedMediaCount"": 1, ""barcode"": ""011001828"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295355515000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon neumayri Gordon, 1932"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""Discovery Expedition, 1925-1931"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056430866"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""Discovery""}"
