key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	depth	continent	typeStatus	modified	references	datasetID	scientificNameID	locality	bibliographicCitation	collectionKey	datasetName	preparations	institutionID	eventRemarks	sex	rightsHolder	nomenclaturalCode	higherClassification
1100764244	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:21.078+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117930	1	54	354	9477065	6314	2117918	2117930	2117930	Austrodecus pentamerum Stock, 1968	Austrodecus pentamerum Stock, 1968	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus pentamerum	Austrodecus	pentamerum	SPECIES	ACCEPTED	NE	2007-01-01T00:00:00	-36.41999	150.30833	1e-05	1000.0	New South Wales	{}	1994.0	9.0	5.0	1994-09-05	248.0	248.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:21.078+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '17367ede-a51e-4c5b-9ce7-0165e752cc70'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1145728|urn:catalog:AM:Invertebrates - Marine & Other:P.44736	Berents, Penelope Blackburne|Australian Museum|Invertebrates, Marine	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	benthic sled	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1067301	17367ede-a51e-4c5b-9ce7-0165e752cc70	Austrodecus pentamerum Stock, 1968	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:100m-1km}	east of Bermagui	Invertebrates - Marine & Other	1100764244	17367ede-a51e-4c5b-9ce7-0165e752cc70	P.44736	ecatalogue.LocCollectionEventLocal: [SS05/94/148] Australia, New South Wales, east of Bermagui (36° 25' 12 S, 150° 18' 30 E) 05/09/1994 - 05/09/1994, benthic sled;	AM	https://biodiversity.org.au/afd/taxa/84d657db-e1a4-46f9-b449-1b9e0cafed84	Austrodecus pentamerum	Stock, 1968																		
4055738350	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:03.600+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117930	1	54	354	9477065	6314	2117918	2117930	2117930	Austrodecus pentamerum Stock, 1968	Austrodecus pentamerum Stock, 1968	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus pentamerum	Austrodecus	pentamerum	SPECIES	ACCEPTED	NE		-29.22	-177.95				{}	1952.0	3.0	3.0	1952-03-03	63.0	63.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:07:03.600+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1766'}]	[]	[]	[]		True					WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1766					WoRMS type localities	4055738350	WoRMS Editorial Board:WoRMS type localities:sm_id_1766	sm_id_1766		WoRMS Editorial Board				60.0	OCEANIA	HOLOTYPE	2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1766	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239655	Pacific Ocean	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Austrodecus pentamerum</i> Stock, 1968. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239655									
2012925703	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:26:58.688+00:00	275	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'type', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '1b395ec0-e83a-5ba7-b752-21111cf09bd6', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Austrodecus pentamerum Stock, 1968'}]}	PRESERVED_SPECIMEN	PRESENT	2117930	1	54	354	9477065	6314	2117918	2117930	2117930	Austrodecus pentamerum Stock, 1968	Austrodecus pentamerum Stock, 1968	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus pentamerum	Austrodecus	pentamerum	SPECIES	ACCEPTED	NE							{}							[]	2024-07-21T10:26:58.688+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b9dd9419-a120-44a3-9088-7161d12e0e9d'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	True	PYC-000015					Pycnogonida		[]	[]			EUROPE		b9dd9419-a120-44a3-9088-7161d12e0e9d	Austrodecus pentamerum				IV	2012925703	b9dd9419-a120-44a3-9088-7161d12e0e9d	NHMD110619		NHMD						TYPE	2013-06-17T00:00:00.000+00:00						e4cac6b7-41e4-404d-b9b2-ea507703f671	Natural History Museum Denmark Invertebrate Zoology	various	http://grbio.org/cool/mci8-ehqk	A station used for material with no information about the collecting event or where the information is untrustworthy (in the latter case this should be explained in the collection object remarks).				
2434365495	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:32.681+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1190/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1190_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1190/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117930	1	54	354	9477065	6314	2117918	2117930	2117930	Austrodecus pentamerum Stock, 1968	Austrodecus pentamerum Stock, 1968	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus pentamerum	Austrodecus	pentamerum	SPECIES	ACCEPTED	NE							{}							['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:32.681+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1190@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1190_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1190/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	True						Pycnogonida		[]	[]			EUROPE		ZMA.PYC.P.1190@CRS					Chelicerata and Myriapoda	2434365495	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1190	ZMA.PYC.P.1190								HOLOTYPE	2020-04-03T00:00:00.000+00:00								WholeOrganism (microscopic slide)	Naturalis Biodiversity Center		MALE	Naturalis Biodiversity Center	ICZN	Animalia
2434364490	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:44.671+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1192/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1192_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1192/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117930	1	54	354	9477065	6314	2117918	2117930	2117930	Austrodecus pentamerum Stock, 1968	Austrodecus pentamerum Stock, 1968	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus pentamerum	Austrodecus	pentamerum	SPECIES	ACCEPTED	NE							{}							['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:44.671+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1192@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1192_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1192/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	True						Pycnogonida		[]	[]			EUROPE		ZMA.PYC.P.1192@CRS					Chelicerata and Myriapoda	2434364490	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1192	ZMA.PYC.P.1192								PARATYPE	2020-04-03T00:00:00.000+00:00								WholeOrganism (microscopic slide)	Naturalis Biodiversity Center		FEMALE	Naturalis Biodiversity Center	ICZN	Animalia
