key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locationID	footprintWKT	locality	gbifID	language	collectionCode	occurrenceID	georeferenceSources	dateIdentified	continent	sex	individualCount	waterBody	higherGeography	modified	institutionKey	collectionKey	institutionID	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	fieldNumber	higherClassification	collectionID	otherCatalogNumbers	dynamicProperties
4081176938	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.769+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.163167	171.047667	100.0	1014.0	0.0	{}	2004.0	2.0	29.0	2004-02-29	60.0	60.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.769+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6057f2b8-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - orig formalin = 1	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6057f2b8-fa36-11e2-96b3-aa6f927c92a3	70223	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/205	LINESTRING (171.047667 -71.163167, 171.047667 -71.163167)		4081176938	en	NIWA	6057f2b8-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081176939	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.788+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-72.116667	172.713167	100.0	499.0	0.0	{}	2004.0	2.0	14.0	2004-02-14	45.0	45.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.788+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6057f484-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6057f484-fa36-11e2-96b3-aa6f927c92a3	70224	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/77	LINESTRING (172.713167 -72.116667, 172.713167 -72.116667)		4081176939	en	NIWA	6057f484-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081121910	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.367+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-72.014	170.775833	100.0	236.0	0.0	{}	2004.0	2.0	26.0	2004-02-26	57.0	57.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.367+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6057f6a0-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - orig formalin = 3	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6057f6a0-fa36-11e2-96b3-aa6f927c92a3	70225	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/139	LINESTRING (170.775833 -72.014, 170.775833 -72.014)	Moubray Bay	4081121910	en	NIWA	6057f6a0-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081121912	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.367+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-72.326333	170.458	100.0	233.5	2.5	{}	2004.0	2.0	13.0	2004-02-13	44.0	44.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.367+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60580faa-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60580faa-fa36-11e2-96b3-aa6f927c92a3	70240	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/59	LINESTRING (170.458 -72.326333, 170.459333 -72.331667)	Hallett Peninsula	4081121912	en	NIWA	60580faa-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081089928	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.365+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.2575	170.634667	100.0	464.0	6.0	{}	2004.0	2.0	18.0	2004-02-18	49.0	49.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.365+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60581fe0-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 9	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60581fe0-fa36-11e2-96b3-aa6f927c92a3	70251	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/105	LINESTRING (170.634667 -71.2575, 170.644667 -71.262333)		4081089928	en	NIWA	60581fe0-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081091020	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.365+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.5475	171.111167	100.0	283.0	3.0	{}	2004.0	2.0	27.0	2004-02-27	58.0	58.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.365+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6058274c-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 7	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6058274c-fa36-11e2-96b3-aa6f927c92a3	70256	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/188	LINESTRING (171.111167 -71.5475, 171.1165 -71.551667)		4081091020	en	NIWA	6058274c-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081170875	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.977+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.801	170.941333	100.0	165.5	14.5	{}	2004.0	2.0	9.0	2004-02-09	40.0	40.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.977+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60582ecc-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 3	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60582ecc-fa36-11e2-96b3-aa6f927c92a3	70261	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/22	LINESTRING (170.941333 -71.801, 170.959333 -71.7985)		4081170875	en	NIWA	60582ecc-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081170878	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.492+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.641667	170.1525	100.0	64.5	0.5	{}	2004.0	2.0	23.0	2004-02-23	54.0	54.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.492+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6058440c-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6058440c-fa36-11e2-96b3-aa6f927c92a3	70273	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/134	LINESTRING (170.1525 -71.641667, 170.159333 -71.6445)		4081170878	en	NIWA	6058440c-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00	ANTARCTICA																
4081176947	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.450+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-72.316667	170.362333	100.0	131.0	1.0	{}	2004.0	2.0	12.0	2004-02-12	43.0	43.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.450+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60584588-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60584588-fa36-11e2-96b3-aa6f927c92a3	70274	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/48	LINESTRING (170.362333 -72.316667, 170.365667 -72.3215)	Hallett Peninsula	4081176947	en	NIWA	60584588-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081089932	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.366+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.739833	171.654	100.0	406.0	3.0	{}	2004.0	2.0	5.0	2004-02-05	36.0	36.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.366+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6058470e-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6058470e-fa36-11e2-96b3-aa6f927c92a3	70275	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/17	LINESTRING (171.654 -71.739833, 171.661667 -71.735167)		4081089932	en	NIWA	6058470e-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081182934	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.465+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-72.001333	172.222333	100.0	561.0	25.0	{}	2004.0	2.0	26.0	2004-02-26	57.0	57.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.465+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6058488a-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 2	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6058488a-fa36-11e2-96b3-aa6f927c92a3	70276	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/154	LINESTRING (172.222333 -72.001333, 172.2335 -71.999333)		4081182934	en	NIWA	6058488a-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081170879	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.999+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.772833	171.148833	100.0	238.0	2.0	{}	2004.0	2.0	10.0	2004-02-10	41.0	41.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.999+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60584a06-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish		Specimen(s), Ethanol - no formalin = 2	Trawl, Fish, Bottom	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60584a06-fa36-11e2-96b3-aa6f927c92a3	70277	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/36	LINESTRING (171.148833 -71.772833, 171.119833 -71.762833)		4081170879	en	NIWA	60584a06-fa36-11e2-96b3-aa6f927c92a3	GPS																		
4081089933	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.366+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.727167	171.781333	100.0	526.0	4.0	{}	2004.0	2.0	5.0	2004-02-05	36.0	36.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.366+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60584b82-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Trawl, Fish, Bottom	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60584b82-fa36-11e2-96b3-aa6f927c92a3	70278	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/18	LINESTRING (171.781333 -71.727167, 171.821 -71.716667)		4081089933	en	NIWA	60584b82-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081182935	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.450+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.9795	171.968167	100.0	470.5	9.5	{}	2004.0	2.0	26.0	2004-02-26	57.0	57.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.450+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60584e84-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	False	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 3	Sled, epibenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60584e84-fa36-11e2-96b3-aa6f927c92a3	70280	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/150	LINESTRING (171.968167 -71.9795, 171.9735 -71.981833)		4081182935	en	NIWA	60584e84-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
4081121917	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.368+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117457	1	54	354	9477065	3254684	2117433	2117457	2117457	Pallenopsis vanhöffeni Hodgson, 1914	Pallenopsis vanhöffeni Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis vanhoffeni	Pallenopsis	vanhöffeni	SPECIES	ACCEPTED	NE	-71.53	170.111	100.0	205.5	14.5	{}	2004.0	2.0	17.0	2004-02-17	48.0	48.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.368+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6058508c-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	Specimen(s), Ethanol - no formalin = 1	Trawl, Beam	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6058508c-fa36-11e2-96b3-aa6f927c92a3	70281	urn:lsid:marinespecies.org:taxname:266427	NIWA Invertebrate Collection	TAN0402/94	LINESTRING (170.111 -71.53, 170.113167 -71.5235)		4081121917	en	NIWA	6058508c-fa36-11e2-96b3-aa6f927c92a3	GPS	2006-01-01T00:00:00																	
