key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	samplingProtocol	occurrenceRemarks	verbatimDepth	recordedBy	recordNumber
1317701788	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:59.121+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	2117905	1	54	354	9477065	6314	2117901	2117905	2117905	Pantopipetta bilobata Arnaud & Child, 1988	Pantopipetta bilobata Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta bilobata	Pantopipetta	bilobata	SPECIES	ACCEPTED	NE	-33.0767	28.11	90.0	0.0	{}	Indian Ocean	Indian Ocean, South Africa	1976.0	5.0	26.0	1976-05-26	147.0	147.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T09:07:00.000+00:00	2024-07-02T12:36:59.121+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/316142e01-ad05-4c52-bf8d-68abc17e8080'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Arnaud, F.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	NORTH_AMERICA	http://n2t.net/ark:/65665/316142e01-ad05-4c52-bf8d-68abc17e8080	urn:lsid:biocol.org:col:34871	26 MAY 1976	unknown, from legacy	Off East London	Degrees Minutes Seconds	IZ	1317701788	http://n2t.net/ark:/65665/316142e01-ad05-4c52-bf8d-68abc17e8080	USNM 228132	USNM	SM 163	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					
1275071297	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.184+00:00	111	{}	PRESERVED_SPECIMEN	0	PRESENT	2117905	1	54	354	9477065	6314	2117901	2117905	2117905	Pantopipetta bilobata Arnaud & Child, 1988	Pantopipetta bilobata Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta bilobata	Pantopipetta	bilobata	SPECIES	ACCEPTED	NE					{}										['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']		2024-01-24T17:25:01.184+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071297'}]	[]	[]	[]			False					Pycnogonida		[]	[]			AFRICA	urn:catalog:IZIKO:SAM-A-10258							1275071297	urn:catalog:IZIKO:SAM-A-10258	SAM-A-10258					Heavy Dredge	Paratypes	0-0 m		
1275071305	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.408+00:00	111	{}	PRESERVED_SPECIMEN	0	PRESENT	2117905	1	54	354	9477065	6314	2117901	2117905	2117905	Pantopipetta bilobata Arnaud & Child, 1988	Pantopipetta bilobata Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta bilobata	Pantopipetta	bilobata	SPECIES	ACCEPTED	NE					{}										['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']		2024-01-24T17:25:01.408+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071305'}]	[]	[]	[]			False					Pycnogonida		[]	[]			AFRICA	urn:catalog:IZIKO:SAM-A-10259							1275071305	urn:catalog:IZIKO:SAM-A-10259	SAM-A-10259					Heavy Dredge	Paratypes	0-0 m		
1275071309	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.404+00:00	111	{}	PRESERVED_SPECIMEN	0	PRESENT	2117905	1	54	354	9477065	6314	2117901	2117905	2117905	Pantopipetta bilobata Arnaud & Child, 1988	Pantopipetta bilobata Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta bilobata	Pantopipetta	bilobata	SPECIES	ACCEPTED	NE					{}										['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']		2024-01-24T17:25:01.404+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071309'}]	[]	[]	[]			False					Pycnogonida		[]	[]			AFRICA	urn:catalog:IZIKO:SAM-A-10260							1275071309	urn:catalog:IZIKO:SAM-A-10260	SAM-A-10260					Heavy Dredge	Holotype	0-0 m		
1275071310	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.402+00:00	111	{}	PRESERVED_SPECIMEN	0	PRESENT	2117905	1	54	354	9477065	6314	2117901	2117905	2117905	Pantopipetta bilobata Arnaud & Child, 1988	Pantopipetta bilobata Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta bilobata	Pantopipetta	bilobata	SPECIES	ACCEPTED	NE					{}										['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']		2024-01-24T17:25:01.402+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071310'}]	[]	[]	[]			False					Pycnogonida		[]	[]			AFRICA	urn:catalog:IZIKO:SAM-A-10256							1275071310	urn:catalog:IZIKO:SAM-A-10256	SAM-A-10256					Heavy Dredge	Paratypes	0-0 m	R/V Meiring Naude	SM232
1275071313	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.398+00:00	111	{}	PRESERVED_SPECIMEN	0	PRESENT	2117905	1	54	354	9477065	6314	2117901	2117905	2117905	Pantopipetta bilobata Arnaud & Child, 1988	Pantopipetta bilobata Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta bilobata	Pantopipetta	bilobata	SPECIES	ACCEPTED	NE					{}										['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']		2024-01-24T17:25:01.398+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071313'}]	[]	[]	[]			False					Pycnogonida		[]	[]			AFRICA	urn:catalog:IZIKO:SAM-A-10257							1275071313	urn:catalog:IZIKO:SAM-A-10257	SAM-A-10257					Heavy Dredge	Paratype	0-0 m		
