key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	waterBody	distanceFromCentroidInMeters	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	islandGroup	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	collectionID
4444205984	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.961+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117388	1	54	354	9477065	6316	2117290	2117388	2117388	Anoplodactylus inermis Losina-Losinsky, 1961	Anoplodactylus inermis Losina-Losinsky, 1961	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus inermis	Anoplodactylus	inermis	SPECIES	ACCEPTED	NE	-4.6243752	55.4618187	AFRICA	{}	Indian Ocean	2843.6380512495425	1989	2	15	1989-02-15	46	46	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.961+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '65022451-b91e-48ee-895c-71ae3d303d9d'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	EUROPE	__st.70	65022451-b91e-48ee-895c-71ae3d303d9d	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Seychelles	Seychelles, p.Viktorya	70	OBFc	4444205984	65022451-b91e-48ee-895c-71ae3d303d9d	10.0 m	INV0002581	IORAS	IORAS	fd699988-ab5d-4737-9443-9085cea191d2
