key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	county	gbifID	collectionCode	occurrenceID	fieldNotes	dateIdentified	references	datasetName	rightsHolder	http://unknown.org/nick	verbatimEventDate	verbatimLocality	taxonID	eventTime	http://unknown.org/captive	identificationID	networkKeys	lifeStage	higherGeography	institutionKey	otherCatalogNumbers	dynamicProperties	locality	higherClassification	identificationRemarks	sex	footprintWKT	municipality	associatedReferences	locationID	collectionKey	preparations	samplingProtocol	verbatimDepth	behavior	eventID	taxonConceptID	http://unknown.org/rightsHolder	identificationVerificationStatus	http://unknown.org/license	depth	depthAccuracy	datasetID	scientificNameID	previousIdentifications	identificationQualifier	ownerInstitutionCode	language	parentEventID	type	acceptedNameUsage	institutionID	parentNameUsageID	acceptedNameUsageID	collectionID	parentNameUsage	habitat	vernacularName	occurrenceRemarks	fieldNumber	accessRights	recordNumber	informationWithheld	eventRemarks	http://unknown.org/language	originalNameUsage	nameAccordingTo	locationRemarks	organismQuantity	organismQuantityType	nomenclaturalCode	disposition	materialEntityID	verbatimElevation	coordinatePrecision	georeferenceSources	waterBody	georeferenceVerificationStatus	nomenclaturalStatus	verbatimSRS	islandGroup	georeferenceProtocol	projectId	programmeAcronym	verbatimCoordinateSystem	georeferenceRemarks	georeferencedBy	bibliographicCitation	locationAccordingTo	georeferencedDate	organismID	http://unknown.org/recordID	rights	http://unknown.org/recordEnteredBy	footprintSRS	taxonRemarks	higherGeographyID	verbatimIdentification	distanceFromCentroidInMeters	associatedTaxa	typeStatus	dataGeneralizations	island	associatedSequences	pointRadiusSpatialFit
4108349570	492d63a8-4978-4bc7-acd8-7d0e3ac0e744	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	NO	EML	2024-07-23T12:10:21.290+00:00	2024-07-23T12:35:27.015+00:00	537	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	62.399849	5.843801	1000.0	0.0	0.0	EUROPE	Ulstein	{}	2016.0	9.0	8.0	2016-09-08	252.0	252.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-08-24T00:00:00.000+00:00	2024-07-23T12:35:27.015+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'miljodir:vannmiljo:30262468'}]	[]	[]	[]	False	Åkerblå AS	Åkerblå AS	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	miljodir:vannmiljo:30262468	30262468	miljodir	Møre og Romsdal	4108349570	vannmiljo	miljodir:vannmiljo:30262468																																																																																																					
2959340353	ead6339f-39f8-46be-b059-d1c48d88ab29	a8144f37-5ff7-4137-9400-94b5b2ea4ec4	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-24T12:02:01.000+00:00	2024-07-24T12:02:48.251+00:00	2098	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	63.5976	9.5278	200.0			EUROPE	Trøndelag	{'level0': {'gid': 'NOR', 'name': 'Norway'}, 'level1': {'gid': 'NOR.15_1', 'name': 'Sør-Trøndelag'}, 'level2': {'gid': 'NOR.15.2_1', 'name': 'Agdenes'}}	2016.0	9.0	6.0	2016-09-06	250.0	250.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2020-09-11T00:00:00.000+00:00	2024-07-24T12:02:48.251+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:uuid:a5b388de-8110-4ec5-9fcf-9cf3183e12db'}]	[]	[]	[]	False	FORBIO	Aina Mærk Aspaas	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:uuid:a5b388de-8110-4ec5-9fcf-9cf3183e12db	WET-72179	NTNU-VM	Orkland	2959340353	MI	urn:uuid:a5b388de-8110-4ec5-9fcf-9cf3183e12db		2016-01-01T00:00:00		Norsk samling (Marine bunndyr)									['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '379a0de5-f377-4661-9a30-33dd844e7b9a']			aa1e5367-c95e-493f-88cc-a34ccfbf4b36			Slettvik, Tindvika								be608774-b255-4c8f-90f3-6b6f374c4579	Ethanol (96 %)	Hand picked sample	0-3 m																							Weeds and under boulders																																																
3048350809	c44ce8a6-ecd3-4516-b741-0268a35fd117	a067ec85-ef28-4672-80ed-3cdcbf6c2667	4346b227-ca68-4d54-8a77-909148492e0b	4c415e40-1e21-11de-9e40-a0d6ecebb8bf	SE	EML	2024-07-02T09:52:43.763+00:00	2024-07-02T10:32:55.176+00:00	167	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'ind/analysed sample fraction', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'TAXA-110379', 'http://rs.tdwg.org/dwc/terms/measurementType': '# counted'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'ind/m2', 'http://rs.tdwg.org/dwc/terms/measurementValue': '10.0', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'TAXA-110379', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'g/analysed sample fraction', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0005', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'TAXA-110379', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Wet weight'}]}	MATERIAL_SAMPLE		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	58.20617	11.8515				EUROPE		{}	2015.0	5.0	19.0	2015-05-19	139.0	139.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-07-02T10:32:55.176+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'TAXA-110379'}]	[]	[]	[]	False	Stefan Agrenius		WGS84	Pycnogonida	SE	[]	[]	EUROPE	Sweden	EUROPE	TAXA-110379				3048350809		TAXA-110379					Swedish Agency for Marine and Water Management			HAVSTENS FJORD, V LYCKORNA										ReportedScientificName: Phoxichilidium femoratum, SharkDataset: SHARK_Zoobenthos_2015_SLC-T										PreservationMethodCode: Fomaldehye - 4% buffered formaldehyde (ph 7-8)				SAMPLE-29688					26.0	0.0		urn:lsid:marinespecies.org:taxname:134741					EVENT-6113	sample	Phoxichilidium femoratum									PlatformCode: 77SK, VisitYear: 2015, SampleId: 1	CC0																																												
4139176721	10663079-059b-4852-aa61-a98ea6f6b290	f6b48504-1651-4a49-a88d-c2bc6178694d	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2023-09-22T10:58:35.176+00:00	2024-01-24T16:03:45.806+00:00	1	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': '31384', 'http://rs.tdwg.org/dwc/terms/measurementValue': '6', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'DASSHDT00000282_SE_0611_134741', 'http://rs.tdwg.org/dwc/terms/measurementType': 'abundance'}]}	MATERIAL_SAMPLE		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	58.845033	-3.191483	10.0			EUROPE		{}	2015.0	7.0	8.0	2015-07-08	189.0	189.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T16:03:45.806+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DASSHDT00000282_SE_0611_134741'}]	[]	[]	[]	True			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	DASSHDT00000282_SE_0611_134741		DASSH		4139176721		DASSHDT00000282_SE_0611_134741				2015 Orkney Islands Council Marine Non-Native Species Monitoring Programme									['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																			DASSHDT00000282_SE_0611							dassh.ac.uk:DASSHDT00000282	urn:lsid:marinespecies.org:taxname:134741	Phoxichilidium femoratum	original name: Phoxichilidium femoratum	651: Orkney Islands Council, Department of Harbours (OIC)	en		sample																																																							
2244388222	6f6b1102-5baa-4e24-86be-073a90b14db0	f6b48504-1651-4a49-a88d-c2bc6178694d	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2024-07-02T09:29:17.740+00:00	2024-07-02T09:29:40.909+00:00	250	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': 'DASSHDT00000282_SE_0611_134741_count', 'http://rs.tdwg.org/dwc/terms/measurementValue': '6.0', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'DASSHDT00000282_SE_0611_134741', 'http://rs.tdwg.org/dwc/terms/measurementType': 'taxon abundance: count'}]}	MATERIAL_SAMPLE		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	58.845033	-3.191483	10.0			EUROPE		{}	2015.0	7.0	8.0	2015-07-08	189.0	189.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-07-02T09:29:40.909+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'DASSHDT00000282_SE_0611_134741'}]	[]	[]	[]	True			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	DASSHDT00000282_SE_0611_134741				2244388222		DASSHDT00000282_SE_0611_134741				2015 Orkney Islands Council Marine Non-Native Species Monitoring Programme																												DASSHDT00000282_SE_0611							dassh.ac.uk:DASSHDT00000282	urn:lsid:marinespecies.org:taxname:134741	Phoxichilidium femoratum	original name: Phoxichilidium femoratum	651: Orkney Islands Council, Department of Harbours (OIC)	en		sample		DASSH																																																					
4139176959	10663079-059b-4852-aa61-a98ea6f6b290	f6b48504-1651-4a49-a88d-c2bc6178694d	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2023-09-22T10:58:35.176+00:00	2024-01-24T16:03:46.076+00:00	1	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': '31597', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'DASSHDT00000282_SE_0685_134741', 'http://rs.tdwg.org/dwc/terms/measurementType': 'abundance'}]}	MATERIAL_SAMPLE		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	58.856917	-3.103781	10.0			EUROPE		{}	2015.0	7.0	8.0	2015-07-08	189.0	189.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T16:03:46.076+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DASSHDT00000282_SE_0685_134741'}]	[]	[]	[]	True			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	DASSHDT00000282_SE_0685_134741		DASSH		4139176959		DASSHDT00000282_SE_0685_134741				2015 Orkney Islands Council Marine Non-Native Species Monitoring Programme									['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																			DASSHDT00000282_SE_0685							dassh.ac.uk:DASSHDT00000282	urn:lsid:marinespecies.org:taxname:134741	Phoxichilidium femoratum	original name: Phoxichilidium femoratum	651: Orkney Islands Council, Department of Harbours (OIC)	en		sample																																																							
2244390101	6f6b1102-5baa-4e24-86be-073a90b14db0	f6b48504-1651-4a49-a88d-c2bc6178694d	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2024-07-02T09:29:17.740+00:00	2024-07-02T09:29:43.630+00:00	250	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': 'DASSHDT00000282_SE_0685_134741_count', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1.0', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'DASSHDT00000282_SE_0685_134741', 'http://rs.tdwg.org/dwc/terms/measurementType': 'taxon abundance: count'}]}	MATERIAL_SAMPLE		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	58.856917	-3.103781	10.0			EUROPE		{}	2015.0	7.0	8.0	2015-07-08	189.0	189.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-07-02T09:29:43.630+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'DASSHDT00000282_SE_0685_134741'}]	[]	[]	[]	True			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	DASSHDT00000282_SE_0685_134741				2244390101		DASSHDT00000282_SE_0685_134741				2015 Orkney Islands Council Marine Non-Native Species Monitoring Programme																												DASSHDT00000282_SE_0685							dassh.ac.uk:DASSHDT00000282	urn:lsid:marinespecies.org:taxname:134741	Phoxichilidium femoratum	original name: Phoxichilidium femoratum	651: Orkney Islands Council, Department of Harbours (OIC)	en		sample		DASSH																																																					
4139177247	10663079-059b-4852-aa61-a98ea6f6b290	f6b48504-1651-4a49-a88d-c2bc6178694d	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2023-09-22T10:58:35.176+00:00	2024-01-24T16:03:46.350+00:00	1	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': '27812', 'http://rs.tdwg.org/dwc/terms/measurementValue': '3', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'DASSHDT00000282_SE_0771_134741', 'http://rs.tdwg.org/dwc/terms/measurementType': 'abundance'}]}	MATERIAL_SAMPLE		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	58.8495	-3.012833	10.0			EUROPE		{}	2015.0	7.0	8.0	2015-07-08	189.0	189.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T16:03:46.350+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DASSHDT00000282_SE_0771_134741'}]	[]	[]	[]	True			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	DASSHDT00000282_SE_0771_134741		DASSH		4139177247		DASSHDT00000282_SE_0771_134741				2015 Orkney Islands Council Marine Non-Native Species Monitoring Programme									['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																			DASSHDT00000282_SE_0771							dassh.ac.uk:DASSHDT00000282	urn:lsid:marinespecies.org:taxname:134741	Phoxichilidium femoratum	original name: Phoxichilidium femoratum	651: Orkney Islands Council, Department of Harbours (OIC)	en		sample																																																							
2244389649	6f6b1102-5baa-4e24-86be-073a90b14db0	f6b48504-1651-4a49-a88d-c2bc6178694d	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2024-07-02T09:29:17.740+00:00	2024-07-02T09:29:39.081+00:00	250	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': 'DASSHDT00000282_SE_0771_134741_count', 'http://rs.tdwg.org/dwc/terms/measurementValue': '3.0', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'DASSHDT00000282_SE_0771_134741', 'http://rs.tdwg.org/dwc/terms/measurementType': 'taxon abundance: count'}]}	MATERIAL_SAMPLE		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	58.8495	-3.012833	10.0			EUROPE		{}	2015.0	7.0	8.0	2015-07-08	189.0	189.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-07-02T09:29:39.081+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'DASSHDT00000282_SE_0771_134741'}]	[]	[]	[]	True			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	DASSHDT00000282_SE_0771_134741				2244389649		DASSHDT00000282_SE_0771_134741				2015 Orkney Islands Council Marine Non-Native Species Monitoring Programme																												DASSHDT00000282_SE_0771							dassh.ac.uk:DASSHDT00000282	urn:lsid:marinespecies.org:taxname:134741	Phoxichilidium femoratum	original name: Phoxichilidium femoratum	651: Orkney Islands Council, Department of Harbours (OIC)	en		sample		DASSH																																																					
2924987576	fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-30T13:50:11.817+00:00	2024-06-30T13:59:49.649+00:00	322	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	51.460987	0.790546	70.7			EUROPE	England	{}	2014.0	6.0	11.0	2014-06-11	162.0	162.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-30T13:59:49.649+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'bc4b7464-361b-486b-b6f2-bd6202db640e'}]	[]	[]	[]	False	Ltd, A.P.E.M.		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	bc4b7464-361b-486b-b6f2-bd6202db640e				2924987576	MRNE021100000004	554291625									NBNSYS0000177168										Medway MCZ grab survey 11_06_14				POLYGON((0.7898 51.46056,0.7898 51.46142,0.79129 51.46142,0.79129 51.46056,0.7898 51.46056))							Unknown		MRNE021100000015.014	NBNSYS0000177168	Natural England	Accepted - considered correct																		Sublittoral					T-MRNE0211000029A7	OSGB Grid Reference TQ939772																																										
2244385139	6f6b1102-5baa-4e24-86be-073a90b14db0	f6b48504-1651-4a49-a88d-c2bc6178694d	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2024-07-02T09:29:17.740+00:00	2024-07-02T09:29:44.051+00:00	250	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': 'DASSHDT00000142_SE_2310_134741_count', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'DASSHDT00000142_SE_2310_134741', 'http://rs.tdwg.org/dwc/terms/measurementType': 'taxon abundance: count'}]}	MATERIAL_SAMPLE		PRESENT	2117288	1	54	354	9477065	6316	2117279	2117288	2117288	Phoxichilidium femoratum (Rathke, 1799)	Phoxichilidium femoratum (Rathke, 1799)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum	Phoxichilidium	femoratum	SPECIES	ACCEPTED	NE	58.845033	-3.191483	1.0			EUROPE		{}	2014.0	7.0	24.0	2014-07-24	205.0	205.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-07-02T09:29:44.051+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'DASSHDT00000142_SE_2310_134741'}]	[]	[]	[]	True			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	DASSHDT00000142_SE_2310_134741				2244385139		DASSHDT00000142_SE_2310_134741				2012-2014 Orkney Islands Council Marine Non-Native Species Monitoring Programme																												DASSHDT00000142_SE_2310							dassh.ac.uk:DASSHDT00000142	urn:lsid:marinespecies.org:taxname:134741	Phoxichilidium femoratum	original name: Phoxichilidium femoratum	651: Orkney Islands Council, Department of Harbours (OIC)	en		sample		DASSH																																																					
