key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	vernacularName	institutionCode	locality	county	gbifID	collectionCode	occurrenceID	projectId	establishmentMeans	higherGeography	modified	references	datasetID	datasetName	rightsHolder	islandGroup	associatedReferences	eventRemarks	language	type	taxonID	bibliographicCitation	networkKeys	sex	dateIdentified	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	recordedBy	eventID	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	institutionID	individualCount	depth	depthAccuracy	waterBody	collectionKey	preparations	habitat	verbatimEventDate	locationID	higherClassification	collectionID	identificationRemarks	georeferenceProtocol	verbatimCoordinateSystem	distanceFromCentroidInMeters	georeferenceRemarks	nomenclaturalCode	samplingProtocol	lifeStage	fieldNumber	occurrenceRemarks	scientificNameID	footprintWKT	verbatimDepth	island	disposition	ownerInstitutionCode	accessRights	verbatimTaxonRank	typeStatus	originalNameUsage	identificationVerificationStatus	http://unknown.org/language	http://unknown.org/orders	elevation	elevationAccuracy	recordNumber	namePublishedInYear	originalNameUsageID	taxonRemarks	acceptedNameUsageID	namePublishedIn
500778872	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:01.798+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE	-32.13333	115.73333	OCEANIA	Western Australia	{}	1968.0	6.0	10.0	1968-06-10	162.0	162.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T17:15:01.798+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '21cd0b87-5b9b-4afd-9ee0-f840b109bf84'}]	[]	[]	[]	09d260e0-a509-40c7-bef5-b0f5444be84a	False	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	21cd0b87-5b9b-4afd-9ee0-f840b109bf84	27198		WAM			500778872	ARACH	21cd0b87-5b9b-4afd-9ee0-f840b109bf84				1993-05-17T00:00:00.000+00:00									PhysicalObject			['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	MALE	1971-01-01T00:00:00			93/514	Wilson, B.			7000			Cockburn Sound, Jervois Bay, on groin, 1.6 miles SE. of Woodman Point	https://biodiversity.org.au/afd/taxa/d4576b64-7732-48c8-a4fb-73b6e130182b	Anoplodactylus pycnosoma			1.0					wet (in ethanol or some other preservative)																																				
1319006435	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:48.018+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE			OCEANIA	Western Australia	{}	1968.0	9.0	1.0	1968-09-01	245.0	245.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:48.018+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34fcb5e75-0434-4e43-b3ee-e1cb3beee2a0'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA	http://n2t.net/ark:/65665/34fcb5e75-0434-4e43-b3ee-e1cb3beee2a0	USNM 149255		USNM	Cape Naturaliste, Sugarloaf Rock		1319006435	IZ	http://n2t.net/ark:/65665/34fcb5e75-0434-4e43-b3ee-e1cb3beee2a0			Indian Ocean, Australia, Western Australia	2014-10-20T13:32:00.000+00:00			NMNH Extant Biology									['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	FEMALE					J. Barnard										urn:lsid:biocol.org:col:34871	1.0			Indian Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)	Algal wash	01 SEP 1968	4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6								Juvenile					Intertidal																		
1319990128	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:01.616+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE			OCEANIA	Western Australia	{}	1968.0	9.0	2.0	1968-09-02	246.0	246.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:01.616+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37b514843-343a-479a-b080-8841e6ce1064'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA	http://n2t.net/ark:/65665/37b514843-343a-479a-b080-8841e6ce1064	USNM 149256		USNM	Cape Naturaliste, W Of Bunker Bay		1319990128	IZ	http://n2t.net/ark:/65665/37b514843-343a-479a-b080-8841e6ce1064			Indian Ocean, Australia, Western Australia	2014-10-20T13:32:00.000+00:00			NMNH Extant Biology									['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	FEMALE					J. Barnard										urn:lsid:biocol.org:col:34871	1.0			Indian Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)	Algal wash	02 SEP 1968	6	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6													Intertidal																		
1322076196	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:20.445+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE			OCEANIA	Western Australia	{}	1968.0	9.0	7.0	1968-09-07	251.0	251.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:20.445+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d79f11a5-70b0-4a2c-aeb4-457c2105e227'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA	http://n2t.net/ark:/65665/3d79f11a5-70b0-4a2c-aeb4-457c2105e227	USNM 149254		USNM	Perth, Cottesloe Beach		1322076196	IZ	http://n2t.net/ark:/65665/3d79f11a5-70b0-4a2c-aeb4-457c2105e227			Indian Ocean, Australia, Western Australia	2014-10-20T13:32:00.000+00:00			NMNH Extant Biology									['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	FEMALE					J. Barnard										urn:lsid:biocol.org:col:34871	3.0			Indian Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)	Algal wash	07 SEP 1968	10	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6													Intertidal																		
2434400217	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:24.168+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1114/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1114_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1114/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE				Rode Zee	{}	1967.0	4.0		1967-04-01/1967-04-30	91.0	120.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:24.168+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1114@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1114_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1114/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False			Pycnogonida	EG	[]	[]	AFRICA	Egypt	EUROPE	ZMA.PYC.P.1114@CRS	ZMA.PYC.P.1114			Al Shardaga		2434400217	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1114				2020-04-03T00:00:00.000+00:00				Naturalis Biodiversity Center								['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	MALE															Naturalis Biodiversity Center						WholeOrganism (microscopic slide)		IV.1967		Animalia							ICZN																									
2434400292	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:26.113+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1113/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1113_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1113/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE				Madagascar	{}	1964.0	1.0	17.0	1964-01-17	17.0	17.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:26.113+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1113@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1113_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1113/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False			Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1113@CRS	ZMA.PYC.P.1113			Nosi-Tanga		2434400292	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1113				2020-04-03T00:00:00.000+00:00				Naturalis Biodiversity Center								['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	MALE					J.J. Rudloe										Naturalis Biodiversity Center						WholeOrganism (microscopic slide)		17.I.1964		Animalia							ICZN																									
2434363454	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:33.678+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE			AFRICA		{}	1963.0	6.0	16.0	1963-06-16	167.0	167.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:33.678+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200800@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.		Pycnogonida	MU	[]	[]	AFRICA	Mauritius	EUROPE	ZMA.PYC.200800@CRS	ZMA.PYC.200800					2434363454	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200800				2019-03-08T00:00:00.000+00:00				Naturalis Biodiversity Center								['17abcf75-2f1e-46dd-bf75-a5b21dd02655']																Naturalis Biodiversity Center	1.0					WholeOrganism (wet specimen)		16 jun 1963		Animalia|Phoxichilidiidae 							ICZN																									
2434361456	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:30.781+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE			AFRICA		{}	1963.0	6.0	15.0	1963-06-15	166.0	166.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:30.781+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200802@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.		Pycnogonida	MU	[]	[]	AFRICA	Mauritius	EUROPE	ZMA.PYC.200802@CRS	ZMA.PYC.200802					2434361456	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200802				2019-03-08T00:00:00.000+00:00				Naturalis Biodiversity Center								['17abcf75-2f1e-46dd-bf75-a5b21dd02655']																Naturalis Biodiversity Center	1.0					WholeOrganism (wet specimen)		15 jun 1963		Animalia|Phoxichilidiidae 							ICZN																									
2434399934	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:18.050+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE	1.266667	103.8	ASIA		{}	1963.0	10.0	19.0	1963-10-19	292.0	292.0	['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:18.050+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200813@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WGS84	Pycnogonida	SG	[]	[]	ASIA	Singapore	EUROPE	ZMA.PYC.200813@CRS	ZMA.PYC.200813					2434399934	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200813				2019-03-08T00:00:00.000+00:00				Naturalis Biodiversity Center								['17abcf75-2f1e-46dd-bf75-a5b21dd02655']																Naturalis Biodiversity Center	4.0					WholeOrganism (wet specimen)		19 okt 1963		Animalia|Phoxichilidiidae 							ICZN																									
2434399966	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:43.338+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE	1.166667	103.75	ASIA		{}	1963.0	10.0	18.0	1963-10-18	291.0	291.0	['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:43.338+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200815@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WGS84	Pycnogonida	SG	[]	[]	ASIA	Singapore	EUROPE	ZMA.PYC.200815@CRS	ZMA.PYC.200815					2434399966	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200815				2019-03-08T00:00:00.000+00:00				Naturalis Biodiversity Center								['17abcf75-2f1e-46dd-bf75-a5b21dd02655']																Naturalis Biodiversity Center	1.0					WholeOrganism (wet specimen)		18 okt 1963		Animalia|Phoxichilidiidae 							ICZN																									
1319830390	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:34.489+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE	7.255	134.447	OCEANIA		{'level0': {'gid': 'PLW', 'name': 'Palau'}, 'level1': {'gid': 'PLW.6_1', 'name': 'Koror'}}	1955.0	7.0	31.0	1955-07-31	212.0	212.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:34.489+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3743d73cf-d49c-4231-bb61-903ac2ca9a3d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	PW	[]	[]	OCEANIA	Palau	NORTH_AMERICA	http://n2t.net/ark:/65665/3743d73cf-d49c-4231-bb61-903ac2ca9a3d	USNM 195387		USNM	Urukthapel Island, Fringing Reef At Cape W Of Sandy Beach		1319830390	IZ	http://n2t.net/ark:/65665/3743d73cf-d49c-4231-bb61-903ac2ca9a3d			North Pacific Ocean, Palau	2014-10-20T15:53:00.000+00:00			NMNH Extant Biology									['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	FEMALE					George Vanderbilt Foundation, Stanford University										urn:lsid:biocol.org:col:34871	1.0	1.0	1.0	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)	On red algae.	31 JUL 1955	53-980	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		unknown, from legacy	Degrees Minutes Seconds																												
1319649316	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:29.470+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117414	1	54	354	9477065	6316	2117290	2117414	2117414	Anoplodactylus pycnosoma (Helfer, 1938)	Anoplodactylus pycnosoma (Helfer, 1938)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pycnosoma	Anoplodactylus	pycnosoma	SPECIES	ACCEPTED	NE	7.2658	134.449	OCEANIA		{'level0': {'gid': 'PLW', 'name': 'Palau'}, 'level1': {'gid': 'PLW.6_1', 'name': 'Koror'}}	1955.0	11.0	2.0	1955-11-02	306.0	306.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:29.470+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36c39ab7e-10a2-47f7-9d64-338728b3128a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	PW	[]	[]	OCEANIA	Palau	NORTH_AMERICA	http://n2t.net/ark:/65665/36c39ab7e-10a2-47f7-9d64-338728b3128a	USNM 195386		USNM	Urukthapel Island, Small Bay, E End, N Shore, Pier Ruins		1319649316	IZ	http://n2t.net/ark:/65665/36c39ab7e-10a2-47f7-9d64-338728b3128a			North Pacific Ocean, Palau	2014-10-20T15:53:00.000+00:00			NMNH Extant Biology									['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	FEMALE					George Vanderbilt Foundation, Stanford University										urn:lsid:biocol.org:col:34871	1.0	0.95	0.35000000000000003	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)		02 NOV 1955	258	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		unknown, from legacy	Degrees Minutes Seconds																												
