key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	islandGroup	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	collectionID
4399690492	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.067+00:00	69	{}	PRESERVED_SPECIMEN	1	PRESENT	2117432	1	54	354	9477065	6316	2117430	2117432	2117432	Phoxiphilyra quadriarticulata (Losina-Losinsky, 1961)	Phoxiphilyra quadriarticulata (Losina-Losinsky, 1961)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxiphilyra	Phoxiphilyra quadriarticulata	Phoxiphilyra	quadriarticulata	SPECIES	ACCEPTED	NE	48.0248859	153.3284155	{}	Sea of Okhotsk	1987	8	20	1987-08-20	232	232	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.067+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '240cac8c-e1a3-4d91-8d96-5916ed376edd'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Tihookeanskii	Turpaeva, Elena	EtOH 75%	Dredge	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Tihookeanskii__st.310	240cac8c-e1a3-4d91-8d96-5916ed376edd	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Kuril Islands	Yurlov Cape, Matua Is., Kuriles	310	OBFc	4399690492	240cac8c-e1a3-4d91-8d96-5916ed376edd	100.0 m	INV0001691	IORAS	IORAS	fd699988-ab5d-4737-9443-9085cea191d2
