key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locationID	footprintWKT	gbifID	language	collectionCode	occurrenceID	samplingProtocol	georeferenceSources	sex	dateIdentified	coordinatePrecision	stateProvince	institutionKey	otherCatalogNumbers	identifiedBy	eventID	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	waterBody	identificationRemarks	verbatimTaxonRank	modified	locality	eventRemarks	fieldNumber	occurrenceRemarks	bibliographicCitation	individualCount	lifeStage	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	higherGeography	type
1100764400	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:40.324+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.533	169.2	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	9.0	1980-01-09	9.0	9.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:40.324+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6c76687c-286f-4408-bdc6-db7130a5ab14'}]	[]	[]	[]	False		Terrill, C. Peter|Australian Museum|Crustacea Department		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	6c76687c-286f-4408-bdc6-db7130a5ab14	P.44959		AM			1100764400		Invertebrates - Marine & Other	6c76687c-286f-4408-bdc6-db7130a5ab14			FEMALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1157604|urn:catalog:AM:Invertebrates - Marine & Other:P.44959	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052547	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4,verbatimUncertainty:1km-10km}	Campbell Island, Smoothwater Bay, cliffs on north-west side of Boulder Beach	ecatalogue.LocCollectionEventLocal: [CA-124] Southern Ocean, New Zealand, Campbell Island, Smoothwater Bay, cliffs on north-west side of Boulder Beach (52° 32' S, 169° 12' E) 09/01/1980 - 09/01/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100764406	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:45.272+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.566	169.216	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	1.0	1980-01-01	1.0	1.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:45.272+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b5132821-8e99-4e99-bbe2-bac2e2b39cff'}]	[]	[]	[]	False		Lowry, J.K.|Terrill, P.C.		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	b5132821-8e99-4e99-bbe2-bac2e2b39cff	P.44945		AM			1100764406		Invertebrates - Marine & Other	b5132821-8e99-4e99-bbe2-bac2e2b39cff			FEMALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1161157|urn:catalog:AM:Invertebrates - Marine & Other:P.44945	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052500	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:1km-10km}	Campbell Island, Perseverance Harbour, west side of Davis Point	ecatalogue.LocCollectionEventLocal: [CA 68] Southern Ocean, New Zealand, Campbell Island, Perseverance Harbour, west side of Davis Point (52° 34' S, 169° 13' E) 01/01/1980 - 01/01/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100764392	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:53.662+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.566	169.183	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	3.0	1980-01-03	3.0	3.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:53.662+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b86706d9-3f3b-4ce5-86dd-898ab158db75'}]	[]	[]	[]	False		Terrill, C. Peter|Australian Museum|Crustacea Department		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	b86706d9-3f3b-4ce5-86dd-898ab158db75	P.44948		AM			1100764392		Invertebrates - Marine & Other	b86706d9-3f3b-4ce5-86dd-898ab158db75	hand collected on SCUBA			2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1063768|urn:catalog:AM:Invertebrates - Marine & Other:P.44948	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052515	Achelia aff. dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:1km-10km}	Campbell Island, Perseverance Harbour, caves east of Divers Point	ecatalogue.LocCollectionEventLocal: [CA 86] Southern Ocean, New Zealand, Campbell Island, Perseverance Harbour, caves east of Divers Point (52° 34' S, 169° 11' E) 03/01/1980 - 03/01/1980, hand collected on SCUBA;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean		species															
1100764391	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:21:02.507+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.55	169.15	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	13.0	1980-01-13	13.0	13.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:21:02.507+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b90f4e5c-b537-498c-87ec-5062ed95950f'}]	[]	[]	[]	False		Lowry, James Kenneth|Australian Museum|Invertebrates, Marine		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	b90f4e5c-b537-498c-87ec-5062ed95950f	P.44969		AM			1100764391		Invertebrates - Marine & Other	b90f4e5c-b537-498c-87ec-5062ed95950f				2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1120623|urn:catalog:AM:Invertebrates - Marine & Other:P.44969	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052319	Achelia cf. dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4,verbatimUncertainty:1km-10km}	Campbell Island, Smoothwater Bay, cliffs west of East Cape	ecatalogue.LocCollectionEventLocal: [CA 152] Southern Ocean, New Zealand, Campbell Island, Smoothwater Bay, cliffs west of East Cape (52° 33' S, 169° 09' E) 13/01/1980 - 13/01/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean		species															
1100764404	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:04.124+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.533	169.2	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	9.0	1980-01-09	9.0	9.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:04.124+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'd2685004-dd96-4528-8946-20dac8ac5be3'}]	[]	[]	[]	False		Lowry, James Kenneth|Australian Museum|Invertebrates, Marine		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	d2685004-dd96-4528-8946-20dac8ac5be3	P.44957		AM			1100764404		Invertebrates - Marine & Other	d2685004-dd96-4528-8946-20dac8ac5be3			MALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1022866|urn:catalog:AM:Invertebrates - Marine & Other:P.44957	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052295	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4,verbatimUncertainty:1km-10km}	Campbell Island, Smoothwater Bay, cliffs on north-west side of Boulder Beach	ecatalogue.LocCollectionEventLocal: [CA 120] Southern Ocean, New Zealand, Campbell Island, Smoothwater Bay, cliffs on north-west side of Boulder Beach (52° 32' S, 169° 12' E) 09/01/1980 - 09/01/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100764405	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:56.261+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.533	169.2	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	12.0	1980-01-12	12.0	12.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:56.261+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e21641b4-6b3f-4616-9ef3-e8a2b4f6170b'}]	[]	[]	[]	False		Lowry, J.K.|Terrill, P.C.		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	e21641b4-6b3f-4616-9ef3-e8a2b4f6170b	P.44966		AM			1100764405		Invertebrates - Marine & Other	e21641b4-6b3f-4616-9ef3-e8a2b4f6170b			MALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1063771|urn:catalog:AM:Invertebrates - Marine & Other:P.44966	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052314	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4,verbatimUncertainty:1km-10km}	Campbell Island, Smoothwater Bay, cliffs on north-west side of first bay north-west of Boulder Beach	ecatalogue.LocCollectionEventLocal: [CA 148] Southern Ocean, New Zealand, Campbell Island, Smoothwater Bay, cliffs on north-west side of first bay north-w... (52° 32' S, 169° 12' E) 12/01/1980 - 12/01/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100788031	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:21:13.223+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.566	169.216	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	4.0	1980-01-04	4.0	4.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:21:13.223+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'eb187035-ea80-4a8f-a8ee-c2c349f9c30b'}]	[]	[]	[]	False		Lowry, J.K.|Terrill, P.C.		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	eb187035-ea80-4a8f-a8ee-c2c349f9c30b	P.78392		AM			1100788031		Invertebrates - Marine & Other	eb187035-ea80-4a8f-a8ee-c2c349f9c30b				2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1265664|urn:catalog:AM:Invertebrates - Marine & Other:P.78392	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052701	Achelia aff. dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23,verbatimUncertainty:1km-10km}	Campbell Island, Perseverance Harbour, west side of Davis Point	ecatalogue.LocCollectionEventLocal: [CA-98] Southern Ocean, New Zealand, Campbell Island, Perseverance Harbour, west side of Davis Point (52° 34' S, 169° 13' E) 04/01/1980 - 04/01/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean		species															
1100788041	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:59.099+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.533	169.2	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	9.0	1980-01-09	9.0	9.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:59.099+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f8215cf2-61b4-4188-ac85-8a3fbe292c4b'}]	[]	[]	[]	False		Lowry, James Kenneth|Australian Museum|Invertebrates, Marine		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	f8215cf2-61b4-4188-ac85-8a3fbe292c4b	P.78397		AM			1100788041		Invertebrates - Marine & Other	f8215cf2-61b4-4188-ac85-8a3fbe292c4b			FEMALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1265681|urn:catalog:AM:Invertebrates - Marine & Other:P.78397	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052545	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2016/10/13,verbatimUncertainty:1km-10km}	Campbell Island, Smoothwater Bay, cliffs on north-west side of Boulder Beach	ecatalogue.LocCollectionEventLocal: [CA-122] Southern Ocean, New Zealand, Campbell Island, Smoothwater Bay, cliffs on north-west side of Boulder Beach (52° 32' S, 169° 12' E) 09/01/1980 - 09/01/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100764408	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:13.372+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.533	169.2	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	12.0	1980-01-12	12.0	12.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:13.372+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'fb1a7336-a592-429e-b57c-cb8b03eef53a'}]	[]	[]	[]	False		Lowry, J.K.|Terrill, P.C.		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	fb1a7336-a592-429e-b57c-cb8b03eef53a	P.44964		AM			1100764408		Invertebrates - Marine & Other	fb1a7336-a592-429e-b57c-cb8b03eef53a			FEMALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1120622|urn:catalog:AM:Invertebrates - Marine & Other:P.44964	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052313	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4,verbatimUncertainty:1km-10km}	Campbell Island, Smoothwater Bay, cliffs on north-west side of first bay north-west of Boulder Beach	ecatalogue.LocCollectionEventLocal: [CA 146] Southern Ocean, New Zealand, Campbell Island, Smoothwater Bay, cliffs on north-west side of first bay north-w... (52° 32' S, 169° 12' E) 12/01/1980 - 12/01/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
1100764415	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:02.162+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118450	1	54	354	9477065	6313	2118396	2118450	2118450	Achelia dohrni (Thompson, 1884)	Achelia dohrni (Thompson, 1884)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia dohrni	Achelia	dohrni	SPECIES	ACCEPTED	NE	-52.533	169.2	10000.0			OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	12.0	1980-01-12	12.0	12.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:02.162+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'fdd38536-2e02-4dac-b8f0-29975ad569e9'}]	[]	[]	[]	False		Lowry, J.K.|Terrill, P.C.		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	fdd38536-2e02-4dac-b8f0-29975ad569e9	P.44962		AM			1100764415		Invertebrates - Marine & Other	fdd38536-2e02-4dac-b8f0-29975ad569e9			FEMALE	2008-01-01T00:00:00	0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1154814|urn:catalog:AM:Invertebrates - Marine & Other:P.44962	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052311	Achelia dohrni Thomson, 1884	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4,verbatimUncertainty:1km-10km}	Campbell Island, Smoothwater Bay, cliffs on north-west side of first bay north-west of Boulder Beach	ecatalogue.LocCollectionEventLocal: [CA 143] Southern Ocean, New Zealand, Campbell Island, Smoothwater Bay, cliffs on north-west side of first bay north-w... (52° 32' S, 169° 12' E) 12/01/1980 - 12/01/1980;	https://biodiversity.org.au/afd/taxa/3f9dce08-6220-4242-8a4b-b3780ee1acd1	Achelia dohrni	Thomson, 1884	Southern Ocean																	
