key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	catalogNumber	institutionCode	locality	gbifID	collectionCode	occurrenceID	higherGeography	typeStatus	modified	institutionKey	collectionKey	datasetName	otherCatalogNumbers	preparations	countryCode	gbifRegion	country	identifier	acceptedNameUsage	institutionID	eventRemarks	occurrenceRemarks	individualCount	coordinateUncertaintyInMeters	datasetID	fieldNotes
201120043	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.242+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117712	1	54	354	9477065	2013	2117630	2117712	2117712	Nymphon femorale Fage, 1956	Nymphon femorale Fage, 1956	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon femorale	Nymphon	femorale	SPECIES	ACCEPTED	NE	1.6833	87.1	4360.0	0.0	{}	1981	8	1	1981-08-01	213	213	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:50.242+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201120043'}]	[]	[]	[]	False	MONNIOT Claude	STOCK Jan	WGS84	Pycnogonida	[]	[]	EUROPE	32029	Ifremer	Bassin indien central	201120043	Biocean	201120043																				
811996589	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:49.789+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117712	1	54	354	9477065	2013	2117630	2117712	2117712	Nymphon femorale Fage, 1956	Nymphon femorale Fage, 1956	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon femorale	Nymphon	femorale	SPECIES	ACCEPTED	NE	1.6833	87.1	4360.0	0.0	{}	1981	8	1	1981-08-01	213	213	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:49.789+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811996589'}]	[]	[]	[]	False	MONNIOT Claude	STOCK Jan	WGS84	Pycnogonida	[]	[]	EUROPE	32029	Ifremer	Bassin indien central	811996589	bio_dba	811996589																				
2012925811	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:13:08.458+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Fage, L', 'http://purl.org/dc/terms/date': '1956', 'http://purl.org/dc/terms/source': 'Galathea Report', 'http://purl.org/dc/terms/title': 'Les Pycnogonides du genre Nymphon'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'lectotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '17206a92-dc7c-1d1d-5f4a-99ee23b497ca', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon femorale Fage, 1956'}]}	PRESERVED_SPECIMEN	PRESENT	2117712	1	54	354	9477065	2013	2117630	2117712	2117712	Nymphon femorale Fage, 1956	Nymphon femorale Fage, 1956	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon femorale	Nymphon	femorale	SPECIES	ACCEPTED	NE	5.533333	78.683333			{}	1951	4	11	1951-04-11	101	101	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID']	2024-07-21T10:13:08.458+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '66f092e6-57fa-4787-988a-c1aeb6fa9a4b'}]	[]	[]	[]	True			WGS84	Pycnogonida	[]	[]	EUROPE	NHMD110663	NHMD	Seychelles-Ceylon	2012925811	IV	66f092e6-57fa-4787-988a-c1aeb6fa9a4b	Eastern Indian Ocean	LECTOTYPE	2012-03-26T00:00:00.000+00:00	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	Natural History Museum Denmark Invertebrate Zoology	PYC-006413	various - 1	LK	ASIA	Sri Lanka	66f092e6-57fa-4787-988a-c1aeb6fa9a4b	Nymphon femorale	http://grbio.org/cool/mci8-ehqk	Length of haul 2.8 sea-miles	Type status checked 2003-2011, but may need reconfirmation. Galathea Report 2: 159-165. Labelled with correct number Mar. 2012.				
43716169	84c333ce-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56		6aca019f-ee9d-4088-859b-5a601d4b093f	299958e0-4c06-11d8-b290-b8a03c50a862	DK	EML	2023-01-08T13:17:14.590+00:00	2024-01-24T21:19:36.961+00:00	217	{}	PRESERVED_SPECIMEN	PRESENT	2117712	1	54	354	9477065	2013	2117630	2117712	2117712	Nymphon femorale Fage, 1956	Nymphon femorale Fage, 1956	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon femorale	Nymphon	femorale	SPECIES	ACCEPTED	NE	1.0	76.283302	4330.0	0.0	{}	1951	4	8	1951-04-08T00:00	98	98	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-01-24T21:19:36.961+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMUC:Galathea II:Gal-II-258'}]	[]	[]	[]	False	Galathea II Danish Deep Sea Expedition 1950-52		WGS84	Pycnogonida	[]	[]	EUROPE	Gal-II-258	ZMUC	Seychelles-Ceylon	43716169	Galathea II	urn:catalog:ZMUC:Galathea II:Gal-II-258			2009-09-30T00:00:00.000+00:00	68fcaba0-61fe-4e78-a460-4f37654d025d					MV	ASIA	Maldives	urn:catalog:ZMUC:Galathea II:Gal-II-258					1.0	1750.0	37	mutil̩. Record published in http://www.zmuc.dk/In
43716172	84c333ce-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56		6aca019f-ee9d-4088-859b-5a601d4b093f	299958e0-4c06-11d8-b290-b8a03c50a862	DK	EML	2023-01-08T13:17:14.590+00:00	2024-01-24T21:19:36.962+00:00	217	{}	PRESERVED_SPECIMEN	PRESENT	2117712	1	54	354	9477065	2013	2117630	2117712	2117712	Nymphon femorale Fage, 1956	Nymphon femorale Fage, 1956	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon femorale	Nymphon	femorale	SPECIES	ACCEPTED	NE	5.53333	78.683296	4040.0	0.0	{}	1951	4	11	1951-04-11T00:00	101	101	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-01-24T21:19:36.962+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMUC:Galathea II:Gal-II-259'}]	[]	[]	[]	True	Galathea II Danish Deep Sea Expedition 1950-52		WGS84	Pycnogonida	[]	[]	EUROPE	Gal-II-259	ZMUC	Seychelles-Ceylon	43716172	Galathea II	urn:catalog:ZMUC:Galathea II:Gal-II-259			2009-09-30T00:00:00.000+00:00	68fcaba0-61fe-4e78-a460-4f37654d025d					LK	ASIA	Sri Lanka	urn:catalog:ZMUC:Galathea II:Gal-II-259					20.0	1750.0	37	6 males, 5 females, 9 juveniles. Record published
43716175	84c333ce-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56		6aca019f-ee9d-4088-859b-5a601d4b093f	299958e0-4c06-11d8-b290-b8a03c50a862	DK	EML	2023-01-08T13:17:14.590+00:00	2024-01-24T21:19:36.962+00:00	217	{}	PRESERVED_SPECIMEN	PRESENT	2117712	1	54	354	9477065	2013	2117630	2117712	2117712	Nymphon femorale Fage, 1956	Nymphon femorale Fage, 1956	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon femorale	Nymphon	femorale	SPECIES	ACCEPTED	NE	-5.3	131.300003	6570.0	80.0	{}	1951	9	23	1951-09-23T00:00	266	266	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-01-24T21:19:36.962+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMUC:Galathea II:Gal-II-260'}]	[]	[]	[]	False	Galathea II Danish Deep Sea Expedition 1950-52		WGS84	Pycnogonida	[]	[]	EUROPE	Gal-II-260	ZMUC	Banda Trench	43716175	Galathea II	urn:catalog:ZMUC:Galathea II:Gal-II-260			2009-09-30T00:00:00.000+00:00	68fcaba0-61fe-4e78-a460-4f37654d025d					ID	ASIA	Indonesia	urn:catalog:ZMUC:Galathea II:Gal-II-260					1.0	1750.0	37	juvenile. Record published in http://www.zmuc.dk/I
