key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinatePrecision	depth	continent	stateProvince	gadm	waterBody	higherGeography	georeferencedBy	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	institutionID	nomenclaturalCode	verbatimEventDate	islandGroup	georeferenceProtocol	dynamicProperties	georeferenceVerificationStatus	verbatimCoordinateSystem	locality	fieldNumber	collectionCode	verbatimLocality	gbifID	occurrenceID	disposition	catalogNumber	institutionCode	ownerInstitutionCode	identificationRemarks	occurrenceRemarks	higherClassification	georeferenceSources	coordinateUncertaintyInMeters	georeferenceRemarks	sex	depthAccuracy	typeStatus	datasetName	locationID	collectionID
1022643770	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b0f5183c-5ed0-47f4-b75f-65e0c1036cb5	b4640710-8e03-11d8-b956-b8a03c50a862	US	EML	2024-07-23T23:29:02.101+00:00	2024-07-24T00:22:37.900+00:00	602	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'migration', 'http://rs.tdwg.org/dwc/terms/identificationRemarks': 'L. Leibensperger (MCZ), 1997', 'http://rs.tdwg.org/dwc/terms/identificationID': '1618659', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Laura Leibensperger', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Parapallene virgosa'}]}	PRESERVED_SPECIMEN	4	PRESENT	2118034	1	54	354	9477065	2011	2118026	2118034	2118034	Parapallene virgosa Child, 1996	Parapallene virgosa Child, 1996	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene virgosa	Parapallene	virgosa	SPECIES	ACCEPTED	NE	26.6	127.925	1e-05	21.34	ASIA	Okinawa Prefecture	{}	Pacific, Northwest	Pacific Ocean: Pacific, Northwest: Japan: Okinawa Prefecture: Ryukyu Archipelago	[no agent data]	1995	3	13	1995-03-13	72	72	['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_UNCERTAINTY_METERS_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2023-02-23T19:24:09.000+00:00	2024-07-24T00:22:37.900+00:00	http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:28874	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MCZ:IZ:28874'}]	[]	[]	[]	1cfca87c-083e-4d67-8e60-cb7d311f6058	6c118641-5b0b-4577-a8f6-a6dbd15de2e7	False	field number=RFB 3373-B	Robert F. Bolland	Laura Leibensperger	whole animal (70% ethanol)	By hand, SCUBA	WGS84	Pycnogonida	JP	[]	[{'type': 'OTHER', 'value': 'http://viaf.org/viaf/458148996120359751990'}]	ASIA	Japan	NORTH_AMERICA	President and Fellows of Harvard College	MCZ:IZ:28874	b4640710-8e03-11d8-b956-b8a03c50a862	ICZN	13/3/1995	Ryukyu Archipelago	unknown	"{""reference"":""Robert F. Bolland Reference Collection""}"	unknown	degrees dec. minutes	Okinawa, 5 km WNW Nago City, Awa	RFB 3373-B	IZ	JAPAN, Ryukyu Islands, Awa, 5 km WNW Nago City, Okinawa	1022643770	MCZ:IZ:28874	in collection	28874	MCZ	Museum of Comparative Zoology, Harvard University	"Depth: 21m; Collected: 11:30 a.m.; Low Tide @ 11.07 am (80 cm) Coll: R. F. Bolland, 13.iii.1995, By hand, SCUBA RFB 3373-B Series of Pynogonids removed from aboral spines of spiny ""Chocolate Chip"" Asteroid, Protoraster nodosus. no photos"	reference: Robert F. Bolland Reference Collection	Animalia Arthropoda Pycnogonida Callipallenidae Parapallene virgosa	unknown								
477943176	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b0f5183c-5ed0-47f4-b75f-65e0c1036cb5	b4640710-8e03-11d8-b956-b8a03c50a862	US	EML	2024-07-23T23:29:02.101+00:00	2024-07-24T00:22:55.666+00:00	602	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'migration', 'http://rs.tdwg.org/dwc/terms/identificationRemarks': 'L. Leibensperger (MCZ), 1997', 'http://rs.tdwg.org/dwc/terms/identificationID': '1595317', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Laura Leibensperger', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Parapallene virgosa'}]}	PRESERVED_SPECIMEN	1	PRESENT	2118034	1	54	354	9477065	2011	2118026	2118034	2118034	Parapallene virgosa Child, 1996	Parapallene virgosa Child, 1996	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene virgosa	Parapallene	virgosa	SPECIES	ACCEPTED	NE	26.5	127.848	0.001	57.91	ASIA	Okinawa Prefecture	{'level0': {'gid': 'JPN', 'name': 'Japan'}, 'level1': {'gid': 'JPN.32_1', 'name': 'Okinawa'}, 'level2': {'gid': 'JPN.32.28_1', 'name': 'Onna'}}	Pacific, Northwest	Pacific Ocean: Pacific, Northwest: Japan: Okinawa Prefecture: Ryukyu Archipelago	[no agent data]	1995	6	4	1995-06-04	155	155	['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-02-07T11:00:27.000+00:00	2024-07-24T00:22:55.666+00:00	http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:83789	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MCZ:IZ:83789'}]	[]	[]	[]	1cfca87c-083e-4d67-8e60-cb7d311f6058	6c118641-5b0b-4577-a8f6-a6dbd15de2e7	False	field number=RFB 3435-E	Robert F. Bolland	Laura Leibensperger	whole animal (70% ethanol)	By hand, SCUBA	WGS84	Pycnogonida	JP	[]	[{'type': 'OTHER', 'value': 'http://viaf.org/viaf/458148996120359751990'}]	ASIA	Japan	NORTH_AMERICA	President and Fellows of Harvard College	MCZ:IZ:83789	b4640710-8e03-11d8-b956-b8a03c50a862	ICZN	4/6/1995	Ryukyu Archipelago	unknown	"{""reference"":""Robert F. Bolland Reference Collection""}"	verified by MCZ collection	degrees dec. minutes	Okinawa, 1 km WNW of Onna Village, Horseshoe Cliffs	RFB 3435-E	IZ	JAPAN, Ryukyu Archipelago, Kunigami, Horseshoe Cliffs, 1 km WNW Onna Village, Okinawa	477943176	MCZ:IZ:83789	in collection	83789	MCZ	Museum of Comparative Zoology, Harvard University	"Water temp. 69.0 F.; Time: 9:00 a.m.; High Tide: 10:08 a.m. (174 cm); Depth: 58m Coll: R. F. Bolland, 4.vi.1995, By hand, SCUBA; RFB 3435-E Photographs taken at home. note: "" ethanol: Relaxed in propylene phenoxytol, fixed 1/2 hr. in 10% formalin, then washed and transfered to 70% ethanol """	reference: Robert F. Bolland Reference Collection	Animalia Arthropoda Pycnogonida Callipallenidae Parapallene virgosa	unknown	700.0	Okinawa chart L-691 1:100,000. Error equals approximate distance from collector's coordinates to the water's edge (must be marine due to species and depth value)						
1318498081	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:38.037+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2118034	1	54	354	9477065	2011	2118026	2118034	2118034	Parapallene virgosa Child, 1996	Parapallene virgosa Child, 1996	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene virgosa	Parapallene	virgosa	SPECIES	ACCEPTED	NE	26.5067	127.877		27.5	ASIA	Okinawa	{'level0': {'gid': 'JPN', 'name': 'Japan'}, 'level1': {'gid': 'JPN.32_1', 'name': 'Okinawa'}, 'level2': {'gid': 'JPN.32.28_1', 'name': 'Onna'}}	North Pacific Ocean	North Pacific Ocean, Japan, Okinawa		1984	7	20	1984-07-20	202	202	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'DEPTH_MIN_MAX_SWAPPED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:25:00.000+00:00	2024-07-02T12:37:38.037+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3394ec104-7fa4-4c8a-b6c7-1111912fb4e2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False		R. Bolland	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA		http://n2t.net/ark:/65665/3394ec104-7fa4-4c8a-b6c7-1111912fb4e2	urn:lsid:biocol.org:col:34871		20 JUL 1984		unknown, from legacy			Degrees Minutes Seconds	Ryukyu Islands, Okinawa Island, Seragaki Beach, 1.3 Km ENE of Maeki-Zaki	BOLLAND/RFB 1227	IZ		1318498081	http://n2t.net/ark:/65665/3394ec104-7fa4-4c8a-b6c7-1111912fb4e2		USNM 234710	USNM				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae				FEMALE	27.5	HOLOTYPE	NMNH Extant Biology	RFB 1227	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
