key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	http://unknown.org/nick	verbatimEventDate	verbatimLocality	collectionCode	gbifID	occurrenceID	taxonID	catalogNumber	institutionCode	eventTime	occurrenceRemarks	http://unknown.org/captive	identificationID
1837094343	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	28eb1a3f-1c15-4a95-931a-4af90ecb574d	US	DWC_ARCHIVE	2024-07-23T16:16:17.354+00:00	2024-07-24T05:50:15.357+00:00	474	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Leon Altoff', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '14612426', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/created': '2014-09-21T09:38:17-07:00', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'Leon Altoff', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/14612426/original.jpg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/14612426'}, {'http://purl.org/dc/terms/creator': 'Leon Altoff', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '14612565', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/created': '2014-09-21T09:38:04-07:00', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'Leon Altoff', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/14612565/original.jpg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/14612565'}]}	HUMAN_OBSERVATION	PRESENT	4338583	1	54	354	9477065	2011	2118026	4338583	4338583	Parapallene gowlettae Staples, 2007	Parapallene gowlettae Staples, 2007	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene gowlettae	Parapallene	gowlettae	SPECIES	ACCEPTED	NE	2018-03-30T08:33:09	-34.975793	138.280164	13950.0	{}	2014	9	13	2014-09-13T09:38	256	256	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2020-04-13T13:42:51.000+00:00	2024-07-24T05:50:15.357+00:00	https://www.inaturalist.org/observations/10504304	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '10504304'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/14612426', 'created': '2014-09-21T16:38:17.000+00:00', 'creator': 'Leon Altoff', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Leon Altoff', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/14612426/original.jpg'}, {'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/14612565', 'created': '2014-09-21T16:38:04.000+00:00', 'creator': 'Leon Altoff', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Leon Altoff', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/14612565/original.jpg'}]	[]	[]	False	iNaturalist research-grade observations	Leon Altoff	Leon Altoff	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA	Leon Altoff	10504304	leonaltoff	2014/09/13 9:38 AM +0930	Gulf St Vincent, South Australia	Observations	1837094343	https://www.inaturalist.org/observations/10504304	701992	10504304	iNaturalist	09:38:00+09:30	Found by J. Baker in brown turf algae (Zonaria), collected under permit by D. Kinasz for SACReD, at 15m deep, Gulf St Vincent. Identified by D. Staples, Museum Victoria. This damaged specimen with 4 legs missing is the second example of P. gowlettae known, and also the first live specimen. The type specimen was found in 1978, in a sample of macroalgae collected by SA Shepherd at Elliston, in western SA. Body = 1cm long; legs = 3cm long.	wild	23340216
