key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	typeStatus	references	datasetID	scientificNameID	bibliographicCitation
440013750	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:52.321+00:00	564	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Bamber R.N.', 'http://purl.org/dc/terms/bibliographicCitation': 'Bamber R.N., 2011 - The male of Ascorhynchus constrictus Stock, 1997 (Arthropoda: Pycnogonida), with further new records of deep-sea pycnogonids from New Caledonia, the Solomon Islands and Vanuatu- Zootaxa, vol. 2787, p. 55–67', 'http://purl.org/dc/terms/date': '2011', 'http://purl.org/dc/terms/source': 'Zootaxa', 'http://purl.org/dc/terms/type': 'publication', 'http://purl.org/dc/terms/title': 'The male of Ascorhynchus constrictus Stock, 1997 (Arthropoda: Pycnogonida), with further new records of deep-sea pycnogonids from New Caledonia, the Solomon Islands and Vanuatu', 'http://rs.tdwg.org/dwc/terms/taxonRemarks': 'Ascorhynchus constrictus Stock, 1997', 'http://purl.org/dc/terms/description': 'p. 56-58 fig. 1'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1997', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Ascorhynchus;Ascorhynchidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1997', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|71862', 'http://rs.tdwg.org/dwc/terms/family': 'Ascorhynchidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Ascorhynchus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'constrictus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|10037', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ascorhynchus constrictus Stock, 1997'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	4338634	1	54	354	9477065	4338615	2118315	4338634	4338634	Ascorhynchus constrictus Stock, 1997	Ascorhynchus constrictus Stock, 1997	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus constrictus	Ascorhynchus	constrictus	SPECIES	ACCEPTED	NE	-6.463833	156.405167	891.0	54.0	{}	2004	10	29	2004-10-29T10:00/2004-10-29T10:45	303	303	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:52.321+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4730'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Bouchet, Warén & Samadi-IRD	Bamber R.	WGS84	Pycnogonida	SB	[]	[]	OCEANIA	Solomon Islands	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4730	2007-4730	MNHN	NW Choiseul	SALOMON 2/CP2230	440013750	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4730	10.15468/qgvvhd					
440013184	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:52.666+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1997', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Ascorhynchus;Ascorhynchidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1997', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|48158', 'http://rs.tdwg.org/dwc/terms/family': 'Ascorhynchidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Ascorhynchus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'constrictus', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|10037', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Stock', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ascorhynchus constrictus Stock, 1997'}], 'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Corbari L. & Leprieur S.', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'cc-by', 'http://purl.org/dc/terms/identifier': 'http://mediaphoto.mnhn.fr/media/1445084383035uZ8k5gGNDg37pvgP'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	4338634	1	54	354	9477065	4338615	2118315	4338634	4338634	Ascorhynchus constrictus Stock, 1997	Ascorhynchus constrictus Stock, 1997	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus constrictus	Ascorhynchus	constrictus	SPECIES	ACCEPTED	NE	-15.955	167.462173	824.5	25.5	{}	1994	10	5	1994-10-05	278	278	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-10-17T14:20:08.000+00:00	2024-07-24T12:24:52.666+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4656'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'creator': 'Corbari L. & Leprieur S.', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'http://mediaphoto.mnhn.fr/media/1445084383035uZ8k5gGNDg37pvgP'}]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	True	Bouchet & Richer de Forges-IRD coll.	Stock	WGS84	Pycnogonida	VU	[]	[]	OCEANIA	Vanuatu	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4656	2007-4656	MNHN	NE Malekula	MUSORSTOM 8/CP1080	440013184	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4656	10.15468/qgvvhd	HOLOTYPE				
4055739036	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:11.037+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	4338634	1	54	354	9477065	4338615	2118315	4338634	4338634	Ascorhynchus constrictus Stock, 1997	Ascorhynchus constrictus Stock, 1997	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus constrictus	Ascorhynchus	constrictus	SPECIES	ACCEPTED	NE	-15.96	167.47	824.5	25.5	{}	1994	10	5	1994-10-05	278	278	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:11.037+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1690'}]	[]	[]	[]			True			WGS84	Pycnogonida	VU	[]	[]	OCEANIA	Vanuatu	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1690	sm_id_1690	WoRMS Editorial Board	Pacific Ocean		4055739036	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1690		HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=1690	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:240051	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ascorhynchus constrictus</i> Stock, 1997. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240051
