key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	habitat	scientificNameID	locality	identificationVerificationStatus	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimIdentification	catalogNumber	institutionCode	identificationRemarks	occurrenceRemarks	modified	institutionKey	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	recordedBy	sex	otherCatalogNumbers	dynamicProperties	typeStatus	references	datasetID	bibliographicCitation
201111859	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:46.459+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE	48.2	-9.1583	865.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:46.459+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201111859'}]	[]	[]	[]	False	STOCK Jan	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE					Golfe de Gascogne			Biocean	201111859	201111859		30954	Ifremer											CABIOCH Louis							
201111873	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:46.462+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE	47.74	-8.07	1055.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:46.462+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201111873'}]	[]	[]	[]	False	STOCK Jan	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE					Golfe de Gascogne			Biocean	201111873	201111873		31469	Ifremer											CABIOCH Louis							
811982984	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.575+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE	48.9333	-11.0333	660.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:50.575+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811982984'}]	[]	[]	[]	False	STOCK Jan	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	EUROPE					Golfe de Gascogne			bio_dba	811982984	811982984		29617	Ifremer											CABIOCH Louis							
811982999	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.564+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE	48.6617	-9.8867	1050.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:50.564+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811982999'}]	[]	[]	[]	False	STOCK Jan	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	EUROPE					Golfe de Gascogne			bio_dba	811982999	811982999		30138	Ifremer											CABIOCH Louis							
811983002	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:48.178+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE	48.6367	-9.7883	800.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:48.178+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811983002'}]	[]	[]	[]	False	STOCK Jan	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	EUROPE					Golfe de Gascogne			bio_dba	811983002	811983002		30305	Ifremer											CABIOCH Louis							
811983025	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:48.184+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE	48.3833	-9.6583	1175.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:48.184+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811983025'}]	[]	[]	[]	False	STOCK Jan	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE					Golfe de Gascogne			bio_dba	811983025	811983025		30808	Ifremer											CABIOCH Louis							
811983029	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:48.184+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE	48.2	-9.1583	865.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:48.184+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811983029'}]	[]	[]	[]	False	STOCK Jan	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE					Golfe de Gascogne			bio_dba	811983029	811983029		30954	Ifremer											CABIOCH Louis							
811983044	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:48.169+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE	47.74	-8.07	1055.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:48.169+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811983044'}]	[]	[]	[]	False	STOCK Jan	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE					Golfe de Gascogne			bio_dba	811983044	811983044		31469	Ifremer											CABIOCH Louis							
1056112051	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.886+00:00	391	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE			1576.0		{}	1972	7	17	1972-07-17	199	199	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:11.886+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3665760'}]	[]	[]	[]	False	Dr Roger Bamber		Pycnogonida		[]	[]			EUROPE		3665760					Station 7967	ZOO	1056112051	5520d446-7520-4996-9028-74630c43746d		1998.981-982	NHMUK				1d808a7c-1f9e-4379-9616-edb749ecf10e						Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Ascorhynchoidea; Ammotheidae		FEMALE	NHMUK:ecatalogue:3665760	"{""associatedMediaCount"": null, ""barcode"": ""011047319"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304586000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Cilunculus europaeus Stock, 1978"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056112051"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"				
1056251825	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:12.795+00:00	391	{}	PRESERVED_SPECIMEN	7.0	PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE			696.0		{}	1972	7	23	1972-07-23	205	205	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:12.795+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3665763'}]	[]	[]	[]	False	Dr Roger Bamber		Pycnogonida		[]	[]			EUROPE		3665763					Station 7993	ZOO	1056251825	1fc374d3-fe46-4d6a-82c1-c9f5b1c1aec1		1998.983-989	NHMUK				1d808a7c-1f9e-4379-9616-edb749ecf10e						Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Ascorhynchoidea; Ammotheidae		FEMALE	NHMUK:ecatalogue:3665763	"{""associatedMediaCount"": null, ""barcode"": ""011047200"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304587000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Cilunculus europaeus Stock, 1978"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056251825"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"				
1056841779	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:06.678+00:00	391	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE					{}	1972	7	17	1972-07-17	199	199	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:06.678+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3666997'}]	[]	[]	[]	False	Dr Roger Bamber		Pycnogonida		[]	[]			EUROPE		3666997			Northwestern African coasts, Cape  Verde Slope, 29%00.37'N, 12%15.32'W to 29%00.28'N, 12%14.39'W,  500-463 m.		Station 7968	ZOO	1056841779	7fb9247f-cdd6-485d-9b1f-29abc170acf1		1998.2383-2385	NHMUK				1d808a7c-1f9e-4379-9616-edb749ecf10e						Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Ascorhynchoidea; Ammotheidae		MALE	NHMUK:ecatalogue:3666997	"{""associatedMediaCount"": null, ""barcode"": ""011093649"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304714000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Cilunculus europaeus Stock, 1978"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056841779"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"				
215952319	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:44.344+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE	44.1167	-4.4967	860.0	0.0	{}	1971	10	1	1971-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:44.344+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '215952319'}]	[]	[]	[]	False	STOCK Jan	WGS84	Pycnogonida	ES	[]	[]	EUROPE	Spain	EUROPE					Golfe de Gascogne			Biocean	215952319	215952319		101279	Ifremer											CABIOCH Louis							
811983428	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:46.344+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE	44.1167	-4.4967	860.0	0.0	{}	1971	10	1	1971-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:46.344+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811983428'}]	[]	[]	[]	False	STOCK Jan	WGS84	Pycnogonida	ES	[]	[]	EUROPE	Spain	EUROPE					Golfe de Gascogne			bio_dba	811983428	811983428		101279	Ifremer											CABIOCH Louis							
4055741914	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:46.907+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE	44.11	-4.49	885.0	25.0	{}	1971	10	16	1971-10-16	289	289	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:07:46.907+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1836'}]	[]	[]	[]	True		WGS84	Pycnogonida	ES	[]	[]	EUROPE	Spain	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1836		urn:lsid:marinespecies.org:taxname:134628	Bay of Biscay			WoRMS type localities	4055741914	WoRMS Editorial Board:WoRMS type localities:sm_id_1836		sm_id_1836	WoRMS Editorial Board			2007-06-20T15:52:33.000+00:00												HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=1836	https://marineinfo.org/id/dataset/5184	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Cilunculus europaeus</i> Stock, 1978. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134628
2434364492	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:33.623+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1219/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1219_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1219/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2118514	1	54	354	9477065	6313	2118496	2118514	2118514	Cilunculus europaeus Stock, 1978	Cilunculus europaeus Stock, 1978	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus europaeus	Cilunculus	europaeus	SPECIES	ACCEPTED	NE					{}	1971	10	16	1971-10-16	289	289	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:33.623+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1219@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1219_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1219/format/large'}]	[]	[]	True			Pycnogonida		[]	[]			EUROPE		ZMA.PYC.P.1219@CRS						Chelicerata and Myriapoda	2434364492	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1219		ZMA.PYC.P.1219				2020-04-03T00:00:00.000+00:00	0e919a55-08d3-4bd2-aec1-200858fafd92	WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	16 Oct. 1971	Animalia		MALE			HOLOTYPE			
