key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID	dateIdentified	institutionKey	http://unknown.org/occurrenceDetails	verbatimEventDate	higherClassification	eventID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	taxonID	individualCount	collectionKey	identifiedBy	collectionID
4055757296	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:10:17.588+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117965	1	54	354	9477065	2015	2117960	2117965	2117965	Rhynchothorax tiahurensis Muller, 1989	Rhynchothorax tiahurensis Muller, 1989	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax tiahurensis	Rhynchothorax	tiahurensis	SPECIES	ACCEPTED	NE	-17.49	-149.91	0.75	0.25	OCEANIA	{}	1988.0	3.0	25.0	1988-03-25	85.0	85.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:10:17.588+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=2271	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_2271'}]	[]	[]	[]	True	https://marineinfo.org/id/dataset/5184	WGS84	Pycnogonida	PF	[]	[]	OCEANIA	French Polynesia	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_2271	sm_id_2271	urn:lsid:marinespecies.org:taxname:239768	WoRMS Editorial Board	Pacific Ocean	4055757296	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Rhynchothorax tiahurensis</i> Muller, 1989. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239768	WoRMS Editorial Board:WoRMS type localities:sm_id_2271																	
208030313	96771fb8-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	60383ab8-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	DE	BIOCASE	2024-07-23T05:19:40.345+00:00	2024-07-23T05:19:49.818+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT	2117965	1	54	354	9477065	2015	2117960	2117965	2117965	Rhynchothorax tiahurensis Muller, 1989	Rhynchothorax tiahurensis Muller, 1989	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax tiahurensis	Rhynchothorax	tiahurensis	SPECIES	ACCEPTED	NE					OCEANIA	{}							HOLOTYPE	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-23T05:19:49.818+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1109'}]	[]	[]	[]	True			Pycnogonida	PF	[]	[]	OCEANIA	French Polynesia	EUROPE	1109	1109		SMF	Geselschaftsinseln, Moorea	208030313	Collection Pantopoda			1988-01-01T00:00:00	16946ec1-8db3-45b8-b084-7644384cc5f5	http://sesam.senckenberg.de/page/index.asp?objekt_id=44913&sprache_kurz=en	25.03.1988	Rhynchothoracidae												
208030314	96771fb8-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	60383ab8-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	DE	BIOCASE	2024-07-23T05:19:40.345+00:00	2024-07-23T05:19:49.486+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT	2117965	1	54	354	9477065	2015	2117960	2117965	2117965	Rhynchothorax tiahurensis Muller, 1989	Rhynchothorax tiahurensis Muller, 1989	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax tiahurensis	Rhynchothorax	tiahurensis	SPECIES	ACCEPTED	NE					OCEANIA	{}							PARATYPE	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-23T05:19:49.486+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1110'}]	[]	[]	[]	True			Pycnogonida	PF	[]	[]	OCEANIA	French Polynesia	EUROPE	1110	1110		SMF	Geselschaftsinseln, Moorea	208030314	Collection Pantopoda			1988-01-01T00:00:00	16946ec1-8db3-45b8-b084-7644384cc5f5	http://sesam.senckenberg.de/page/index.asp?objekt_id=44914&sprache_kurz=en	25.03.1988	Rhynchothoracidae												
4548499593	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.705+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	2117965	1	54	354	9477065	2015	2117960	2117965	2117965	Rhynchothorax tiahurensis Muller, 1989	Rhynchothorax tiahurensis Muller, 1989	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax tiahurensis	Rhynchothorax	tiahurensis	SPECIES	ACCEPTED	NE					OCEANIA	{}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:27.705+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f1e2bdf1-6a4d-447b-8a5b-cc0794d66c02'}]	[]	[]	[]	False	EB6380B5-80AF-5935-E053-0514A8C08744		Pycnogonida	PF	[]	[]	OCEANIA	French Polynesia	EUROPE	f1e2bdf1-6a4d-447b-8a5b-cc0794d66c02					4548499593			f1e2bdf1-6a4d-447b-8a5b-cc0794d66c02						f1e2bdf1-6a4d-447b-8a5b-cc0794d66c02	fr | en	Rhynchothorax tiahurensis Muller, 1989	Îles du Vent|Îles sous le Vent|Îles Marquises|Îles Australes|Îles Tuamotou-Gambier	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	1030037				
1019678853	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:41.297+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1989', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Rhynchothorax;Rhynchothoracidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Müller, 1989', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|219016', 'http://rs.tdwg.org/dwc/terms/family': 'Rhynchothoracidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Rhynchothorax', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'tiahurensis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25227', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Rhynchothorax tiahurensis Müller, 1989'}]}	PRESERVED_SPECIMEN	PRESENT	2117965	1	54	354	9477065	2015	2117960	2117965	2117965	Rhynchothorax tiahurensis Muller, 1989	Rhynchothorax tiahurensis Muller, 1989	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax tiahurensis	Rhynchothorax	tiahurensis	SPECIES	ACCEPTED	NE						{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:14:21.000+00:00	2024-07-24T12:24:41.297+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4832'}]	[]	[]	[]	False			Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4832	2009-4832		MNHN		1019678853	IU		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4832		6a6ac6c5-1b8a-48db-91a2-f8661274ff80												1.0	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	Arnaud F.	10.15468/qgvvhd
