key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	references	associatedSequences	taxonConceptID	occurrenceRemarks	taxonID	sex	typeStatus	preparations	rightsHolder	nomenclaturalCode	institutionID	higherClassification
3467540331	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:51.005+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1908', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Nymphon;Nymphonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Loman, 1908', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|505014', 'http://rs.tdwg.org/dwc/terms/family': 'Nymphonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Nymphon', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'giraffa', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|60626', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon giraffa Loman, 1908'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117825	1	54	354	9477065	2013	2117630	2117825	2117825	Nymphon giraffa Loman, 1908	Nymphon giraffa Loman, 1908	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon giraffa	Nymphon	giraffa	SPECIES	ACCEPTED	NE	-23.193167	168.04216	330.0	13.0	{}	2016.0	8.0	26.0	2016-08-26	239.0	239.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:51.005+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1429'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	True	MNHN - conv. APA-NC01	Sabroux R.	WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1429	2016-1429	MNHN	N Mont Antigonia	KANACONO/DW4759	3467540331	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1429	10.15468/qgvvhd												
4152832131	d8cd16ba-bb74-4420-821e-083f2bac17c2	ada9d123-ddb4-467d-8891-806ea8d94230		17a83780-3060-4851-9d6f-029d5fcb81c9	fbca90e3-8aed-48b1-84e3-369afbd000ce	GB	EML	2024-07-20T12:06:08.628+00:00	2024-07-20T12:50:08.252+00:00	175	{}	PRESERVED_SPECIMEN		PRESENT	2117825	1	54	354	9477065	2013	2117630	2117825	2117825	Nymphon giraffa Loman, 1908	Nymphon giraffa Loman, 1908	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon giraffa	Nymphon	giraffa	SPECIES	ACCEPTED	NE	-23.19	168.04			{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'PRESUMED_NEGATED_LONGITUDE', 'PRESUMED_NEGATED_LATITUDE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-20T12:50:08.252+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	True	[{'identifier': 'OP985944'}]	[]	[]	[]			True			WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	OP985944	MNHN-IU-2016-1429				4152832131		OP985944		https://www.ebi.ac.uk/ena/browser/view/OP985944	https://www.ebi.ac.uk/ena/browser/api/embl/OP985944	https://www.ebi.ac.uk/ena/browser/view/Taxon:3014707	UNVERIFIED: Nymphon giraffa voucher MNHN-IU-2016-1429 mitochondrion sequence, sequence.	ASV:3fdcf4b93edac15d3ff8eead673cbb77							
2434400410	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:38.056+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1285/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1285_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1285/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117825	1	54	354	9477065	2013	2117630	2117825	2117825	Nymphon giraffa Loman, 1908	Nymphon giraffa Loman, 1908	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon giraffa	Nymphon	giraffa	SPECIES	ACCEPTED	NE					{}							['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:38.056+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1285@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1285_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1285/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	Loman			Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1285@CRS	ZMA.PYC.P.1285				2434400410	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1285							MALE	TYPE	WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	Animalia
