key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetID	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	recordNumber	identifier	scientificNameID	institutionID	nomenclaturalCode	fieldNumber	verbatimLocality	collectionCode	gbifID	occurrenceID	disposition	catalogNumber	institutionCode	ownerInstitutionCode	collectionID	parentNameUsage	materialEntityID	waterBody	datasetName	otherCatalogNumbers	language	type	taxonID	locationID	recordedBy
3024487757	e3992de2-60bf-4cdf-9bc5-3e4525d017d6	e88c96a3-5884-4e51-a580-e417ca4c9eed	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-07-17T09:07:44.666+00:00	2024-07-17T09:08:09.581+00:00	174	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '2', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/2206a348-f3cb-473e-95ae-559557ff2f92', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/2206a348-f3cb-473e-95ae-559557ff2f92', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/2206a348-f3cb-473e-95ae-559557ff2f92', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN	PRESENT	Unknown	2117694	1	54	354	9477065	2013	2117630	2117694	2117694	Nymphon cognatum Loman, 1928	Nymphon cognatum Loman, 1928	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon cognatum	Nymphon	cognatum	SPECIES	ACCEPTED	NE	1936-01-01T00:00:00	26.033339	-14.6	1000.0	{}	1935.0	10.0	28.0	1935-10-28	301.0	301.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'PRESUMED_NEGATED_LONGITUDE']	2023-05-30T09:16:57.002+00:00	2024-07-17T09:08:09.581+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	2.0	SpecimensInContainer	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/2206a348-f3cb-473e-95ae-559557ff2f92'}]	[]	[]	[]	c2bfdeef-9c03-435e-8465-c483dadd6995	f68566db-1ecc-4dd1-9743-fa7035a413ec	True	be_rbins_invertebrates_cheliceratamarine	Giltay L.B. (Dr.)	container type: vial; preservation method: alcohol	WGS84	Pycnogonida	EH	[]	[]	AFRICA	Western Sahara	EUROPE	Royal Belgian Institute of Natural Sciences	urn:catalog:RBINS:IG:10910	https://darwin.naturalsciences.be/uri/object/2206a348-f3cb-473e-95ae-559557ff2f92	urn:lsid:marinespecies.org:taxname:134685	https://ror.org/02y22ws83	ICZN	10910/Boujdour	Cape Bojador ; Cap Boujdour, Western Sahara	INV-OTH	3024487757	https://darwin.naturalsciences.be/uri/object/2206a348-f3cb-473e-95ae-559557ff2f92	Present	INV.69150	RBINS	RBINS	f68566db-1ecc-4dd1-9743-fa7035a413ec	Nymphon Fabricius, 1794	2206a348-f3cb-473e-95ae-559557ff2f92								
3025907480	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-01-29T10:56:16.469+00:00	2024-01-29T14:49:13.222+00:00	274	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '2', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/2206a348-f3cb-473e-95ae-559557ff2f92', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/2206a348-f3cb-473e-95ae-559557ff2f92', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/2206a348-f3cb-473e-95ae-559557ff2f92', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN	PRESENT	Unknown	2117694	1	54	354	9477065	2013	2117630	2117694	2117694	Nymphon cognatum Loman, 1928	Nymphon cognatum Loman, 1928	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon cognatum	Nymphon	cognatum	SPECIES	ACCEPTED	NE	1936-01-01T00:00:00	26.033339	-14.6	1000.0	{}	1935.0	10.0	28.0	1935-10-28	301.0	301.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'PRESUMED_NEGATED_LONGITUDE', 'TAXON_MATCH_TAXON_ID_IGNORED', 'TYPE_STATUS_INVALID', 'INSTITUTION_MATCH_NONE']	2020-02-13T10:53:22.380+00:00	2024-01-29T14:49:13.222+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	2.0	SpecimensInContainer	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/2206a348-f3cb-473e-95ae-559557ff2f92'}]	[]	[]	[]			True	be_rbins_darwin	Giltay L.B. (Dr.)	container type: vial; preservation method: alcohol	WGS84	Pycnogonida	EH	[]	[]	AFRICA	Western Sahara	EUROPE	Royal Belgian Institute of Natural Sciences		https://darwin.naturalsciences.be/uri/object/2206a348-f3cb-473e-95ae-559557ff2f92	urn:lsid:marinespecies.org:taxname:134685	https://www.wikidata.org/wiki/Q222297	ICZN	10910	Cape Bojador, Western Sahara	urn:catalog:RBINS:Pycnogonida	3025907480	https://darwin.naturalsciences.be/uri/object/2206a348-f3cb-473e-95ae-559557ff2f92	Present	INV.69150	RBINS-Scientific Heritage	RBINS	http://collections.naturalsciences.be/113	Nymphon Fabricius, 1794		Cape Bojador	Royal Belgian Institute of Natural Sciences Collection	urn:catalog:RBINS:IG:10910	en	PhysicalObject	https://www.gbif.org/species/2117694	http://www.geonames.org/2461445	
1038144148	7d8ed137-1d30-42f1-8b78-12a4957e4690	021121c0-f040-11d8-b22f-b8a03c50a862		6047d0d6-f762-11e1-a439-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	DE	BIOCASE	2023-09-21T02:23:27.615+00:00	2024-01-25T09:13:06.051+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT		2117694	1	54	354	9477065	2013	2117630	2117694	2117694	Nymphon cognatum Loman, 1928	Nymphon cognatum Loman, 1928	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon cognatum	Nymphon	cognatum	SPECIES	ACCEPTED	NE					{}							['INSTITUTION_MATCH_NONE']		2024-01-25T09:13:06.051+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:ZMB/Pyc:Museum für Naturkunde, Berlin - Pycnogonida:183346'}]	[]	[]	[]			False					Pycnogonida		[]	[]			EUROPE									Museum für Naturkunde, Berlin - Pycnogonida	1038144148			183346	ZMB/Pyc												Loman
