key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	continent
1318218863	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:04.407+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2117869	1	54	354	9477065	2013	2117630	2117869	2117869	Nymphon arcuatum Child, 1995	Nymphon arcuatum Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon arcuatum	Nymphon	arcuatum	SPECIES	ACCEPTED	NE	-51.87	-66.83	101.0	0.0	Tierra del Fuego	{}	South Atlantic Ocean	South Atlantic Ocean, Argentina, Tierra del Fuego	1960.0	5.0	16.0	1960-05-16	137.0	137.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:25:00.000+00:00	2024-07-02T12:39:04.407+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32cf2d1c4-de1b-4957-aabb-0c336a07ae3b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	NORTH_AMERICA	http://n2t.net/ark:/65665/32cf2d1c4-de1b-4957-aabb-0c336a07ae3b	urn:lsid:biocol.org:col:34871	16 MAY 1960	unknown, from legacy	Tierra Del Fuego	Degrees Minutes Seconds	IZ	1318218863	http://n2t.net/ark:/65665/32cf2d1c4-de1b-4957-aabb-0c336a07ae3b	USNM 234678	USNM	37	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
1322691955	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:22.045+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2117869	1	54	354	9477065	2013	2117630	2117869	2117869	Nymphon arcuatum Child, 1995	Nymphon arcuatum Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon arcuatum	Nymphon	arcuatum	SPECIES	ACCEPTED	NE	-51.87	-66.83	101.0	0.0	Tierra del Fuego	{}	South Atlantic Ocean	South Atlantic Ocean, Argentina, Tierra del Fuego	1960.0	5.0	16.0	1960-05-16	137.0	137.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:25:00.000+00:00	2024-07-02T12:38:22.045+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f2d83d98-7e84-4552-9ba1-2a1e0d8d547a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	NORTH_AMERICA	http://n2t.net/ark:/65665/3f2d83d98-7e84-4552-9ba1-2a1e0d8d547a	urn:lsid:biocol.org:col:34871	16 MAY 1960	unknown, from legacy	Tierra Del Fuego	Degrees Minutes Seconds	IZ	1322691955	http://n2t.net/ark:/65665/3f2d83d98-7e84-4552-9ba1-2a1e0d8d547a	USNM 234679	USNM	37	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
318006677	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.303+00:00	124	{}	OCCURRENCE		PRESENT		2117869	1	54	354	9477065	2013	2117630	2117869	2117869	Nymphon arcuatum Child, 1995	Nymphon arcuatum Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon arcuatum	Nymphon	arcuatum	SPECIES	ACCEPTED	NE	-51.8666	-67.0166	101.0	0.0		{}										['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.303+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22998'}]	[]	[]	[]			False				WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE							SOMBASE Pycnogonids	318006677		22998	BAS				
318006678	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.366+00:00	124	{}	OCCURRENCE		PRESENT		2117869	1	54	354	9477065	2013	2117630	2117869	2117869	Nymphon arcuatum Child, 1995	Nymphon arcuatum Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon arcuatum	Nymphon	arcuatum	SPECIES	ACCEPTED	NE	-50.8833	-62.5833	157.0	0.0		{}										['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.366+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22999'}]	[]	[]	[]			False				WGS84	Pycnogonida	FK	[]	[]	LATIN_AMERICA	Falkland Islands (Malvinas)	EUROPE							SOMBASE Pycnogonids	318006678		22999	BAS				
318006679	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.153+00:00	124	{}	OCCURRENCE		PRESENT		2117869	1	54	354	9477065	2013	2117630	2117869	2117869	Nymphon arcuatum Child, 1995	Nymphon arcuatum Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon arcuatum	Nymphon	arcuatum	SPECIES	ACCEPTED	NE	-55.12	-66.4883	71.0	0.0		{}										['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.153+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23000'}]	[]	[]	[]			False				WGS84	Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	EUROPE							SOMBASE Pycnogonids	318006679		23000	BAS				
318006680	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.152+00:00	124	{}	OCCURRENCE		PRESENT		2117869	1	54	354	9477065	2013	2117630	2117869	2117869	Nymphon arcuatum Child, 1995	Nymphon arcuatum Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon arcuatum	Nymphon	arcuatum	SPECIES	ACCEPTED	NE	-53.655	-70.9233	40.0	2.0		{}										['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.152+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23001'}]	[]	[]	[]			False				WGS84	Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	EUROPE							SOMBASE Pycnogonids	318006680		23001	BAS				SOUTH_AMERICA
318006681	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.153+00:00	124	{}	OCCURRENCE		PRESENT		2117869	1	54	354	9477065	2013	2117630	2117869	2117869	Nymphon arcuatum Child, 1995	Nymphon arcuatum Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon arcuatum	Nymphon	arcuatum	SPECIES	ACCEPTED	NE	-53.7	-66.3166	81.0	0.0		{}										['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.153+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23002'}]	[]	[]	[]			False				WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE							SOMBASE Pycnogonids	318006681		23002	BAS				
