key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	continent	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	dynamicProperties	locality	gbifID	collectionCode	occurrenceID	higherClassification	decimalLatitude	decimalLongitude	geodeticDatum
1057052223	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:04.112+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 194', 'http://purl.org/dc/terms/created': '1187779631000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/0b9cf529-ec4d-44a2-98ae-3b46b9c0279b'}]}	PRESERVED_SPECIMEN	PRESENT	MALE	2118082	1	54	354	9477065	2011	2118081	2118082	2118082	Cheilopallene brevichela Clark, 1961	Cheilopallene brevichela Clark, 1961	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cheilopallene	Cheilopallene brevichela	Cheilopallene	brevichela	SPECIES	ACCEPTED	NE	30.0	ASIA	{}	Asia; Maldives	1958.0	4.0	8.0	1958-04-08	98.0	98.0	HOLOTYPE	['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:04.112+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1250202'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 194', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/0b9cf529-ec4d-44a2-98ae-3b46b9c0279b'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	NHMUK:ecatalogue:1250202	S A. Gerlach	Pycnogonida	MV	[]	[]	ASIA	Maldives	EUROPE	1250202	1959.10.19.1	NHMUK	"{""associatedMediaCount"": 1, ""barcode"": ""011120509"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1296150620000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Cheilopallene brevichela Clark, 1961"", ""determinationTypes"": null, ""donorName"": ""Rothamsted Experimental Station"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057052223"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR03"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Fodiffollu  (?Faadhippolhu) Atoll, Maldive Archipelago	1057052223	ZOO	613141e0-24d1-4dd1-8112-1253d3c7a1e9	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Callipallenidae			
90129976	8598edb6-f762-11e1-a439-00145eb45e9a	ff6a9550-c5c3-11d9-b4b2-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	60022950-f762-11e1-a439-00145eb45e9a	ff6a9550-c5c3-11d9-b4b2-b8a03c50a862	IN	DWC_ARCHIVE	2024-07-16T20:02:33.066+00:00	2024-07-16T20:02:51.798+00:00	304	{}	OCCURRENCE	PRESENT		2118082	1	54	354	9477065	2011	2118081	2118082	2118082	Cheilopallene brevichela Clark, 1961	Cheilopallene brevichela Clark, 1961	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cheilopallene	Cheilopallene brevichela	Cheilopallene	brevichela	SPECIES	ACCEPTED	NE			{}									['ZERO_COORDINATE', 'GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-07-16T20:02:51.798+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '90129976'}]	[]	[]	[]		False			Pycnogonida		[]	[]			ASIA		93613	NCL		West coast of India	90129976	INDOBIS-DATASET1			0.0	0.0	WGS84
