key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	year	eventDate	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	verbatimEventDate	islandGroup	island	locality	county	verbatimLocality	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	month	networkKeys	individualCount	sex	depth	depthAccuracy	waterBody	higherGeography	day	startDayOfYear	endDayOfYear	typeStatus	modified	collectionKey	datasetName	identifiedBy	institutionID	fieldNumber	locationID	higherClassification	collectionID	lifeStage	georeferenceProtocol	verbatimCoordinateSystem	habitat	dateIdentified	nomenclaturalCode	eventRemarks	language	type	occurrenceRemarks	georeferenceRemarks	projectId	coordinateUncertaintyInMeters	elevation	elevationAccuracy	datasetID	rightsHolder	acceptedNameUsage	scientificNameID	dynamicProperties	namePublishedInYear	taxonID	ownerInstitutionCode	nameAccordingTo	bibliographicCitation	parentNameUsage	identificationID
4853685850	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862	c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:23.480+00:00	57	{}	PRESERVED_SPECIMEN	PRESENT	2118134	1	54	354	9477065	2011	2118112	2118134	2118134	Callipallene californiensis (Hall, 1913)	Callipallene californiensis (Hall, 1913)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene californiensis	Callipallene	californiensis	SPECIES	ACCEPTED	NE	33.4499	-118.4873	NORTH_AMERICA	California	{}	1977.0	1977	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:23.480+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3b798fa7-ddbc-4fe1-9a26-d7af33f42435'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	False	Dale Straughan	6 Fluid	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	3b798fa7-ddbc-4fe1-9a26-d7af33f42435	1977	Channel Islands	Santa Catalina Island	Los Angeles County, California, USA	Los Angeles County	Bird Rock	IZ	4853685850	3b798fa7-ddbc-4fe1-9a26-d7af33f42435	depth unknown	715884	SBMNH																																																
4103876545	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862	c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:31.406+00:00	57	{}	PRESERVED_SPECIMEN	PRESENT	2118134	1	54	354	9477065	2011	2118112	2118134	2118134	Callipallene californiensis (Hall, 1913)	Callipallene californiensis (Hall, 1913)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene californiensis	Callipallene	californiensis	SPECIES	ACCEPTED	NE	33.845833	-118.398889	NORTH_AMERICA	California	{}	1975.0	1975-02	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:31.406+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'b5422833-5ad7-4d2c-ad52-6f6eefbc0a21'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	False	Dale Straughan	1 Fluid	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	b5422833-5ad7-4d2c-ad52-6f6eefbc0a21	1975-02			Los Angeles County, California, USA	Los Angeles County	King Harbor Benthic Survey, 4-4 #13	IZ	4103876545	b5422833-5ad7-4d2c-ad52-6f6eefbc0a21	depth unknown	688280	SBMNH	2.0																																															
4103995034	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862	c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:35.615+00:00	57	{}	PRESERVED_SPECIMEN	PRESENT	2118134	1	54	354	9477065	2011	2118112	2118134	2118134	Callipallene californiensis (Hall, 1913)	Callipallene californiensis (Hall, 1913)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene californiensis	Callipallene	californiensis	SPECIES	ACCEPTED	NE	33.845833	-118.398889	NORTH_AMERICA	California	{}	1975.0	1975-02	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:35.615+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e0f9209e-baae-472b-876f-2a3965756845'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	False	Dale Straughan	1 Fluid	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	e0f9209e-baae-472b-876f-2a3965756845	1975-02			Los Angeles County, California, USA	Los Angeles County	King Harbor	IZ	4103995034	e0f9209e-baae-472b-876f-2a3965756845	depth unknown	688831	SBMNH	2.0																																															
1317835456	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:19.604+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118135	1	54	354	9477065	2011	2118112	2118134	2118134	Callipallene solicitatus Child C.A., 1979	Callipallene californiensis (Hall, 1913)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene californiensis	Callipallene	solicitatus	SPECIES	SYNONYM	NE	8.78	-79.53	NORTH_AMERICA		{}	1975.0	1975-03-19	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:19.604+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31bfdecf5-5f63-46fb-b4a7-c237fbc6bada'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/31bfdecf5-5f63-46fb-b4a7-c237fbc6bada	19 MAR 1975			Panama Bay, Taboguilla Island, Settling Plates			IZ	1317835456	http://n2t.net/ark:/65665/31bfdecf5-5f63-46fb-b4a7-c237fbc6bada		USNM 170270	USNM	3.0	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	6.0	FEMALE	9.5	1.5	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	19.0	78.0	78.0	PARATYPE	2016-09-30T11:21:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	urn:lsid:biocol.org:col:34871	79	28	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																											
1317212273	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:40.092+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118135	1	54	354	9477065	2011	2118112	2118134	2118134	Callipallene solicitatus Child C.A., 1979	Callipallene californiensis (Hall, 1913)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene californiensis	Callipallene	solicitatus	SPECIES	SYNONYM	NE	8.78	-79.53	NORTH_AMERICA		{}	1975.0	1975-04-15	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:36:40.092+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3006f2519-8fdc-4ffd-975d-fe119154ecc5'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3006f2519-8fdc-4ffd-975d-fe119154ecc5	15 APR 1975			Panama Bay, Taboguilla Island, Settling Plates			IZ	1317212273	http://n2t.net/ark:/65665/3006f2519-8fdc-4ffd-975d-fe119154ecc5		USNM 170271	USNM	4.0	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	FEMALE	9.5	1.5	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	15.0	105.0	105.0	PARATYPE	2016-09-30T11:21:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	urn:lsid:biocol.org:col:34871		55	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																											
1319642218	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:57.765+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118134	1	54	354	9477065	2011	2118112	2118134	2118134	Callipallene californiensis (Hall, 1913)	Callipallene californiensis (Hall, 1913)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene californiensis	Callipallene	californiensis	SPECIES	ACCEPTED	NE				California	{}	1975.0	1975	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:57.765+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36bea8ead-a8e0-4ea2-a8bc-c89c7587e7b5'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/36bea8ead-a8e0-4ea2-a8bc-c89c7587e7b5	-- --- 1975			Off Santa Rosa Island			IZ	1319642218	http://n2t.net/ark:/65665/36bea8ead-a8e0-4ea2-a8bc-c89c7587e7b5		USNM 156284	USNM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	MALE	32.0	0.0	North Pacific Ocean	North Pacific Ocean, United States, California					2014-10-20T13:58:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	urn:lsid:biocol.org:col:34871		23187	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																											
1320777309	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:22.071+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118135	1	54	354	9477065	2011	2118112	2118134	2118134	Callipallene solicitatus Child C.A., 1979	Callipallene californiensis (Hall, 1913)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene californiensis	Callipallene	solicitatus	SPECIES	SYNONYM	NE	8.78	-79.53	NORTH_AMERICA		{}	1974.0	1974-03-11	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:22.071+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/39e22dcb9-c7da-4eff-870a-17480be37b70'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/39e22dcb9-c7da-4eff-870a-17480be37b70	11 MAR 1974			Panama Bay, Taboguilla Island, On Settling Plates			IZ	1320777309	http://n2t.net/ark:/65665/39e22dcb9-c7da-4eff-870a-17480be37b70		USNM 170268	USNM	3.0	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0		9.5	1.5	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	11.0	70.0	70.0	PARATYPE	2016-09-30T11:21:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	urn:lsid:biocol.org:col:34871			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Juvenile																										
1319493698	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:58.798+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118135	1	54	354	9477065	2011	2118112	2118134	2118134	Callipallene solicitatus Child C.A., 1979	Callipallene californiensis (Hall, 1913)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene californiensis	Callipallene	solicitatus	SPECIES	SYNONYM	NE	8.78	-79.53	NORTH_AMERICA		{}	1974.0	1974-04-19	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:58.798+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/365597815-4fe0-4b8e-9c72-effee16d36e7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/365597815-4fe0-4b8e-9c72-effee16d36e7	19 APR 1974			Panama Bay, Taboguilla Island, On Settling Plates			IZ	1319493698	http://n2t.net/ark:/65665/365597815-4fe0-4b8e-9c72-effee16d36e7		USNM 170269	USNM	4.0	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	FEMALE	9.5	1.5	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	19.0	109.0	109.0	PARATYPE	2016-09-30T11:21:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	urn:lsid:biocol.org:col:34871			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Juvenile																										
1317417691	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:05.933+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118135	1	54	354	9477065	2011	2118112	2118134	2118134	Callipallene solicitatus Child C.A., 1979	Callipallene californiensis (Hall, 1913)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene californiensis	Callipallene	solicitatus	SPECIES	SYNONYM	NE	8.78	-79.53	NORTH_AMERICA		{}	1973.0	1973-04-12	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:05.933+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30986a503-6b1c-4418-9e1d-5a6874a64f39'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/30986a503-6b1c-4418-9e1d-5a6874a64f39	12 APR 1973			Panama Bay, Taboguilla Island, On Settling Plates			IZ	1317417691	http://n2t.net/ark:/65665/30986a503-6b1c-4418-9e1d-5a6874a64f39		USNM 170267	USNM	4.0	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2.0	FEMALE	9.5	1.5	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	12.0	102.0	102.0	PARATYPE	2016-09-30T11:21:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	urn:lsid:biocol.org:col:34871			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																											
1318950161	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:45.247+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118135	1	54	354	9477065	2011	2118112	2118134	2118134	Callipallene solicitatus Child C.A., 1979	Callipallene californiensis (Hall, 1913)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene californiensis	Callipallene	solicitatus	SPECIES	SYNONYM	NE	8.78	-79.53	NORTH_AMERICA		{}	1972.0	1972-02-01	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:45.247+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34d4bf2db-8e1d-4c3c-ba53-293467c3fddc'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/34d4bf2db-8e1d-4c3c-ba53-293467c3fddc	01 FEB 1972			Panama Bay, Taboguilla Island, Settling Plates			IZ	1318950161	http://n2t.net/ark:/65665/34d4bf2db-8e1d-4c3c-ba53-293467c3fddc		USNM 170265	USNM	2.0	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0		9.5	1.5	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	1.0	32.0	32.0	PARATYPE	2016-09-30T11:21:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	urn:lsid:biocol.org:col:34871			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Juvenile																										
1318487033	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:07.219+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118135	1	54	354	9477065	2011	2118112	2118134	2118134	Callipallene solicitatus Child C.A., 1979	Callipallene californiensis (Hall, 1913)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene californiensis	Callipallene	solicitatus	SPECIES	SYNONYM	NE	9.55	-78.9833	NORTH_AMERICA		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.8_1', 'name': 'Kuna Yala'}, 'level2': {'gid': 'PAN.8.1_1', 'name': 'Kuna Yala'}, 'level3': {'gid': 'PAN.8.1.2_1', 'name': 'Narganá'}}	1972.0	1972-11-08	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:07.219+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/338d1b87f-850b-443d-a631-35dce11bacbd'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	M. L. Jones & C. Dawson	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/338d1b87f-850b-443d-a631-35dce11bacbd	08 NOV 1972			San Blas Islands, Pico Feo Island			IZ	1318487033	http://n2t.net/ark:/65665/338d1b87f-850b-443d-a631-35dce11bacbd		USNM 170266	USNM	11.0	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	FEMALE	9.5	1.5	North Atlantic Ocean, Caribbean Sea, Gulf of San Blas	North Atlantic Ocean, Caribbean Sea, Gulf of San Blas, Panama	8.0	313.0	313.0	PARATYPE	2016-09-30T11:23:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	urn:lsid:biocol.org:col:34871	1-4	115- 1-4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																											
1320031036	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:05.602+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118135	1	54	354	9477065	2011	2118112	2118134	2118134	Callipallene solicitatus Child C.A., 1979	Callipallene californiensis (Hall, 1913)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene californiensis	Callipallene	solicitatus	SPECIES	SYNONYM	NE	9.4003	-79.8736	NORTH_AMERICA	Canal Zone	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	1971-04-16	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:05.602+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37d1d0714-c68f-44ad-80ac-9e03928e8de3'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	R. Manning	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/37d1d0714-c68f-44ad-80ac-9e03928e8de3	16 APR 1971			Galeta Island, Eastern End of island			IZ	1320031036	http://n2t.net/ark:/65665/37d1d0714-c68f-44ad-80ac-9e03928e8de3		USNM 170264	USNM	4.0	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	FEMALE	0.5	0.5	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	16.0	106.0	106.0	PARATYPE	2016-09-30T11:20:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	urn:lsid:biocol.org:col:34871		1-2	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Juvenile	unknown, from legacy	Degrees Minutes Seconds																								
