key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	references	datasetID	scientificNameID	bibliographicCitation
1319108538	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:50.927+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	FEMALE	2117873	1	54	354	9477065	2013	2117630	2117873	2117873	Nymphon dentiferum Child, 1997	Nymphon dentiferum Child, 1997	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon dentiferum	Nymphon	dentiferum	SPECIES	ACCEPTED	NE	-52.3217	-37.6817	3911.5	5.5	Buenos Aires	{}	South Atlantic Ocean	South Atlantic Ocean, Argentina, Buenos Aires	1971	3	24	1971-03-24	83	83	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'PRESUMED_SWAPPED_COORDINATE', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:25:00.000+00:00	2024-07-02T12:38:50.927+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3544e4e5d-758a-46b4-a31a-5158f483d020'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	NORTH_AMERICA	http://n2t.net/ark:/65665/3544e4e5d-758a-46b4-a31a-5158f483d020	urn:lsid:biocol.org:col:34871	24 MAR 1971	unknown, from legacy	Mar Del Plata, From Basin East Of	Degrees Minutes Seconds	IZ	1319108538	http://n2t.net/ark:/65665/3544e4e5d-758a-46b4-a31a-5158f483d020	USNM 234722	USNM	256	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
1320021689	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:49.538+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2117873	1	54	354	9477065	2013	2117630	2117873	2117873	Nymphon dentiferum Child, 1997	Nymphon dentiferum Child, 1997	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon dentiferum	Nymphon	dentiferum	SPECIES	ACCEPTED	NE	-52.3217	-37.6817	3911.5	5.5	Buenos Aires	{}	South Atlantic Ocean	South Atlantic Ocean, Argentina, Buenos Aires	1971	3	24	1971-03-24	83	83	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'PRESUMED_SWAPPED_COORDINATE', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-25T15:42:00.000+00:00	2024-07-02T12:37:49.538+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37cb3ef28-59e5-407e-8ec2-a1f2c9f6132d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	NORTH_AMERICA	http://n2t.net/ark:/65665/37cb3ef28-59e5-407e-8ec2-a1f2c9f6132d	urn:lsid:biocol.org:col:34871	24 MAR 1971	unknown, from legacy	Mar Del Plata, From Basin East Of	Degrees Minutes Seconds	IZ	1320021689	http://n2t.net/ark:/65665/37cb3ef28-59e5-407e-8ec2-a1f2c9f6132d	USNM 234721	USNM	256	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
1321564737	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:40.505+00:00	395	{}	PRESERVED_SPECIMEN	20.0	PRESENT	FEMALE	2117873	1	54	354	9477065	2013	2117630	2117873	2117873	Nymphon dentiferum Child, 1997	Nymphon dentiferum Child, 1997	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon dentiferum	Nymphon	dentiferum	SPECIES	ACCEPTED	NE	-43.55	-48.9683	5215.5	7.5		{}	South Atlantic Ocean	South Atlantic Ocean, Argentina	1971	3	17	1971-03-17	76	76	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-25T15:32:00.000+00:00	2024-07-02T12:39:40.505+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c0ea3e09-257d-4a70-91eb-b071c45b9111'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	NORTH_AMERICA	http://n2t.net/ark:/65665/3c0ea3e09-257d-4a70-91eb-b071c45b9111	urn:lsid:biocol.org:col:34871	17 MAR 1971	unknown, from legacy	From Basin East Of Valdez Peninsula	Degrees Minutes Seconds	IZ	1321564737	http://n2t.net/ark:/65665/3c0ea3e09-257d-4a70-91eb-b071c45b9111	USNM 234723	USNM	247	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
4055741301	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:38.754+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT		2117873	1	54	354	9477065	2013	2117630	2117873	2117873	Nymphon dentiferum Child, 1997	Nymphon dentiferum Child, 1997	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon dentiferum	Nymphon	dentiferum	SPECIES	ACCEPTED	NE	-43.55	-48.97	5215.5	7.5		{}			1971	3	17	1971-03-17	76	76	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:38.754+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1970'}]	[]	[]	[]			True					WGS84	Pycnogonida		[]	[]			EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1970				Atlantic Ocean		WoRMS type localities	4055741301	WoRMS Editorial Board:WoRMS type localities:sm_id_1970	sm_id_1970	WoRMS Editorial Board				http://www.marinespecies.org/aphia.php?p=specdetails&id=1970	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239659	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon dentiferum</i> Child, 1997. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239659
