key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	verbatimTaxonRank	modified	collectionKey	identifiedBy	preparations	verbatimEventDate	locality	elevation	rightsHolder	language	type	individualCount	higherGeography	institutionID	nomenclaturalCode	ownerInstitutionCode	higherClassification	depth	waterBody	datasetName	collectionID	typeStatus	references	datasetID	scientificNameID	bibliographicCitation	depthAccuracy	fieldNotes
1272746916	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:40.585+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	1981-01-01T00:00:00	-23.85	151.27			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}	1980.0	10.0		1980-10			['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:40.585+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'b78185c7-928a-48b1-b06f-66714b4080e5'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Queensland Electricity Generation Board		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		b78185c7-928a-48b1-b06f-66714b4080e5		7000		Gladstone, Calliope River	Invertebrates	1272746916	b78185c7-928a-48b1-b06f-66714b4080e5	J5236		NMV	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2019-10-25T15:42:00.000+00:00		D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		Gladstone, Calliope River		Museums Victoria	en	PhysicalObject	2.0	Australia|Queensland	urn:lsid:biocol.org:col:34978	ICZN	NMV	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae	2.0										
1272746993	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:45.243+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	1981-01-01T00:00:00	-23.85	151.27			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}	1980.0	10.0		1980-10			['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:45.243+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'f3299e95-5ff0-439c-8a97-d34a7153039e'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Queensland Electricity Generation Board		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		f3299e95-5ff0-439c-8a97-d34a7153039e		7000		Gladstone, Calliope River	Invertebrates	1272746993	f3299e95-5ff0-439c-8a97-d34a7153039e	J5237		NMV	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2019-10-25T15:41:00.000+00:00		D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		Gladstone, Calliope River		Museums Victoria	en	PhysicalObject	1.0	Australia|Queensland	urn:lsid:biocol.org:col:34978	ICZN	NMV	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae	2.0										
1318855398	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:22.834+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE						OCEANIA	Queensland	{}	1979.0			1979			['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:22.834+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3491bf9cd-8d14-4c2a-afc9-ff867125b0f0'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		P. Saenger			Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA		http://n2t.net/ark:/65665/3491bf9cd-8d14-4c2a-afc9-ff867125b0f0					IZ	1318855398	http://n2t.net/ark:/65665/3491bf9cd-8d14-4c2a-afc9-ff867125b0f0	USNM 173627		USNM					2014-10-20T14:36:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Staples, D.	Alcohol (Ethanol)	-- --- 1979	Gladstone, Calliope River					2.0	South Pacific Ocean, Australia, Queensland	urn:lsid:biocol.org:col:34871			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae		South Pacific Ocean	NMNH Extant Biology	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6							
1272746902	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:39.982+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	1981-01-01T00:00:00	-23.85	151.27			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}	1978.0	6.0		1978-06			['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:39.982+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'e7ca5ae3-c081-4dee-86b7-4d119768fc88'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Queensland Electricity Generation Board		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		e7ca5ae3-c081-4dee-86b7-4d119768fc88		7000		Gladstone, Calliope River	Invertebrates	1272746902	e7ca5ae3-c081-4dee-86b7-4d119768fc88	J5231		NMV	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2019-10-25T15:37:00.000+00:00		D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		Gladstone, Calliope River		Museums Victoria	en	PhysicalObject	1.0	Australia|Queensland	urn:lsid:biocol.org:col:34978	ICZN	NMV	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae	0.0										
1272746935	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:26.215+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	1980-01-01T00:00:00	-23.85	151.27			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}	1978.0	10.0		1978-10			['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:26.215+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '450a366e-833e-4510-be4e-b8722359be1c'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Queensland Electricity Generation Board		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		450a366e-833e-4510-be4e-b8722359be1c		7000		Gladstone, Calliope River	Invertebrates	1272746935	450a366e-833e-4510-be4e-b8722359be1c	J5232		NMV	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2019-10-25T15:43:00.000+00:00		D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		Gladstone, Calliope River		Museums Victoria	en	PhysicalObject	8.0	Australia|Queensland	urn:lsid:biocol.org:col:34978	ICZN	NMV	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae	3.0										
4055736464	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:06:40.483+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE		-23.83	151.22			OCEANIA		{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}	1976.0	5.0		1976-05			['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:06:40.483+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1319'}]	[]	[]	[]		True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1319					WoRMS type localities	4055736464	WoRMS Editorial Board:WoRMS type localities:sm_id_1319	sm_id_1319		WoRMS Editorial Board					2007-06-20T15:52:33.000+00:00					Calliope River											2.1				HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=1319	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239417	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Propallene saengeri</i> Staples, 1979. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239417		
1272747010	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:40.017+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	1981-01-01T00:00:00	-23.85	151.27			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}	1976.0	8.0		1976-08			['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:40.017+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'e47955c6-01fe-489f-9d99-8c497ea31476'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	True		Queensland Electricity Generation Board		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		e47955c6-01fe-489f-9d99-8c497ea31476		7000		Gladstone, Calliope River, 2 km upstream of mouth	Invertebrates	1272747010	e47955c6-01fe-489f-9d99-8c497ea31476	J5229		NMV	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2023-03-15T14:51:00.000+00:00		D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		Gladstone, Calliope River, 2 km upstream of mouth		Museums Victoria	en	PhysicalObject	1.0	Australia|Queensland	urn:lsid:biocol.org:col:34978	ICZN	NMV	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae	5.0				PARATYPE						
1272747026	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:46.561+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	1981-01-01T00:00:00	-23.85	151.27			OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}	1976.0	8.0		1976-08			['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:46.561+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'eb11d45c-a056-4906-982e-276f50d0db10'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Queensland Electricity Generation Board		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		eb11d45c-a056-4906-982e-276f50d0db10		7000		Gladstone, Calliope River	Invertebrates	1272747026	eb11d45c-a056-4906-982e-276f50d0db10	J5230		NMV	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri			2019-10-25T16:17:00.000+00:00		D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		Gladstone, Calliope River		Museums Victoria	en	PhysicalObject	1.0	Australia|Queensland	urn:lsid:biocol.org:col:34978	ICZN	NMV	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae											
4141836407	793c3890-6c8a-11de-8226-b8a03c50a862	8cdd9232-84eb-4bad-9d9b-a36910cd524b	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:23:22.318+00:00	2024-07-02T07:38:11.416+00:00	374	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	1983-01-01T00:00:00	-12.21667	136.7			OCEANIA	Northern Territory	{}	1971.0	9.0	21.0	1971-09-21	264.0	264.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:38:11.416+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ca42564b-7729-4705-b215-bbe2e32fffef'}]	[]	[]	[]	c0f3ae0e-60d2-4671-a35f-40c754780c9f	False				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		ca42564b-7729-4705-b215-bbe2e32fffef		7000			Minor Invertebrate	4141836407	ca42564b-7729-4705-b215-bbe2e32fffef	N000039		MAGNT	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri					D. Staples	whole animal (ETOH)		Gove, Arnhem Land		Board of the Museum and Art Gallery of the Northern Territory	en	PhysicalObject																	
1321488672	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:12.809+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE							Shizuoka	{}	1970.0	5.0	22.0	1970-05-22	142.0	142.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:12.809+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bd8b1378-f7db-4483-95d1-4250acdad198'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		K. Nakamura			Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA		http://n2t.net/ark:/65665/3bd8b1378-f7db-4483-95d1-4250acdad198					IZ	1321488672	http://n2t.net/ark:/65665/3bd8b1378-f7db-4483-95d1-4250acdad198	USNM 183977		USNM					2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	22 MAY 1970	Honshu Island, Sagami Bay, Off Kisami					4.0	North Pacific Ocean, Japan, Shizuoka	urn:lsid:biocol.org:col:34871			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	30.0	North Pacific Ocean	NMNH Extant Biology	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						0.0	
1319058244	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:21.529+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT		2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE							Shizuoka	{}	1970.0	11.0	1.0	1970-11-01	305.0	305.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:21.529+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/352138bcf-0f26-4a8c-915a-8fe3f685f0df'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		K. Nakamura			Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA		http://n2t.net/ark:/65665/352138bcf-0f26-4a8c-915a-8fe3f685f0df					IZ	1319058244	http://n2t.net/ark:/65665/352138bcf-0f26-4a8c-915a-8fe3f685f0df	USNM 183978		USNM					2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	01 NOV 1970	Honshu Island, Sagami Bay, Off Kisami					17.0	North Pacific Ocean, Japan, Shizuoka	urn:lsid:biocol.org:col:34871			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	30.0	North Pacific Ocean	NMNH Extant Biology	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						0.0	
1100764510	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:42.967+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	2118058	1	54	354	9477065	2011	2118047	2118058	2118058	Propallene saengeri Staples, 1979	Propallene saengeri Staples, 1979	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene saengeri	Propallene	saengeri	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-26.45	153.083	0.001		OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.62_1', 'name': 'Sunshine Coast'}}	1969.0	7.0	17.0	1969-07-17	198.0	198.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:42.967+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '930d404d-33a2-4809-9ec3-583c8ee2a6dc'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1022887|urn:catalog:AM:Invertebrates - Marine & Other:P.45052			WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1029541	930d404d-33a2-4809-9ec3-583c8ee2a6dc	Propallene saengeri Staples, 1979	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19}	Weyba Creek, Noosa	Invertebrates - Marine & Other	1100764510	930d404d-33a2-4809-9ec3-583c8ee2a6dc	P.45052	ecatalogue.LocCollectionEventLocal: Australia, Queensland, Weyba Creek, Noosa (26° 27' S, 153° 05' E) 17/07/1969 - 17/07/1969;	AM	https://biodiversity.org.au/afd/taxa/adda17f3-bc88-406e-af7a-c952c0fafc8a	Propallene saengeri	Staples, 1979				Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig																								
