key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	combinationAuthors	institutionCode	verbatimScientificName	locality	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName
2575116365	7c160556-e0e1-4fd6-85e1-1f6fa0ab87d7	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-21T04:20:37.044+00:00	2024-07-21T05:26:19.082+00:00	224	{}	MATERIAL_CITATION	1	PRESENT	2117258	1	54	354	9477065	2014	2117211	2117258	2117258	Pycnogonum spatium Takahashi, Dick & Mawatari, 2007	Pycnogonum spatium Takahashi, Dick & Mawatari, 2007	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum spatium	Pycnogonum	spatium	SPECIES	ACCEPTED	NE	28.153334	129.525	333.0	Kagoshima	{}	2004	5	25	2004-05-25	146	146	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-21T05:26:19.082+00:00	https://treatment.plazi.org/id/03D687D47C0D4133FF51F768FA4FD7CA#3B173C9F7C0D4132FE5FF406FC52D447	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03D687D47C0D4133FF51F768FA4FD7CA.mc.3B173C9F7C0D4132FE5FF406FC52D447'}]	[]	[]	[]	c1a3fa4f-9856-4095-9c13-101a6822263e	False	Y. Takahashi	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	EUROPE	03D687D47C0D4133FF51F768FA4FD7CA.mc.3B173C9F7C0D4132FE5FF406FC52D447	ICHUM3172	Takahashi	ICHUM	Pycnogonum spatium Takahashi et al. 2007	Southeast of Amami Island	2575116365	03D687D47C0D4133FF51F768FA4FD7CA.mc.3B173C9F7C0D4132FE5FF406FC52D447	Holotype, ICHUM 3172, Southeast of Amami Island, Kagoshima, Japan, 28 ° 09.20 ’ N, 129 ° 31.50 ’ E, 332 – 334 m, beam trawl, Y. Takahashi, 25 May 2004.	03D687D47C0D4133FF51F768FA4FD7CA.taxon	2007	Pycnogonum spatium
