key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	vernacularName	institutionCode	locality	gbifID	language	collectionCode	occurrenceID	type	higherClassification
699149323	5318e238-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:34.707+00:00	2024-01-24T18:20:42.847+00:00	302	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	2117653	1	54	354	9477065	2013	2117630	2117653	2117653	Nymphon soyoi Utinomi, 1955	Nymphon soyoi Utinomi, 1955	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon soyoi	Nymphon	soyoi	SPECIES	ACCEPTED	NE	{}	Pacific	Pacific|Japan|N of Noto Pen. (St. 558)	1930	7	22	1930-07-22	203	203	HOLOTYPE	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2013-04-17T17:25:58.000+00:00	2024-01-24T18:20:42.847+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '128'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f	False	Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	128	158	ソウヨウユメムシ	SMBL	N of Noto Pen. (St. 558)	699149323	en	Type	9603c04a-f8b6-11e6-b910-70e2840fc270	text	Animalia|Arthropoda|Pycnogonida|Pantopoda|Nymphonidae|Nymphon|soyoi
