key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	locality	verbatimCoordinateSystem	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1321796275	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:58.683+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117560	1	54	354	9477065	2012	2117538	2117560	2117560	Colossendeis subminuta Schimkewitsch, 1893	Colossendeis subminuta Schimkewitsch, 1893	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis subminuta	Colossendeis	subminuta	SPECIES	ACCEPTED	NE	5.9333	-85.175	2149.0	0.0	{}	North Pacific Ocean	North Pacific Ocean, Costa Rica	1891	2	26	1891-02-26	57	57	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-03-18T15:59:00.000+00:00	2024-07-02T12:37:58.683+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cb32f9d6-d699-4ced-9395-bed445755ce7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Schimkewitsch, W. M.	Alcohol (Ethanol)	WGS84	Pycnogonida	CR	[]	[]	LATIN_AMERICA	Costa Rica	NORTH_AMERICA	http://n2t.net/ark:/65665/3cb32f9d6-d699-4ced-9395-bed445755ce7	urn:lsid:biocol.org:col:34871	Cocos Island	Degrees Minutes Seconds	USFC/A3362	IZ	1321796275	http://n2t.net/ark:/65665/3cb32f9d6-d699-4ced-9395-bed445755ce7	USNM 32168	USNM	3362	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
