key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	individualCount	coordinateUncertaintyInMeters	continent	stateProvince	recordedBy	recordNumber	informationWithheld	habitat	identificationVerificationStatus	taxonID	verbatimDepth	taxonConceptID	http://unknown.org/rightsHolder	locationRemarks	dateIdentified	modified	references	identifiedBy	preparations	rightsHolder	acceptedNameUsage	institutionID	parentNameUsageID	acceptedNameUsageID	higherClassification	collectionID	parentNameUsage	networkKeys	collectionKey	ownerInstitutionCode	parentEventID	datasetID	language	type	verbatimIdentification	http://unknown.org/license	higherGeography	nomenclaturalCode	verbatimEventDate	locationID	occurrenceRemarks	otherCatalogNumbers	georeferenceRemarks	sex	georeferencedBy	georeferencedDate	verbatimLocality	locationAccordingTo	organismID	previousIdentifications	identificationQualifier	identificationRemarks	accessRights	georeferenceProtocol	verbatimCoordinateSystem	projectId	lifeStage	organismQuantity	organismQuantityType	disposition	materialEntityID	dynamicProperties	island	typeStatus	associatedSequences
4399690818	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.123+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE	78.01	144.903333			{}	Laptev Sea	1995.0	7.0	24.0	1995-07-24	205.0	205.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:59.123+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3fdcb279-ffb7-4e93-a9c3-ac21da842238'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK XI/1_st.36/004	3fdcb279-ffb7-4e93-a9c3-ac21da842238	INV0001035		IORAS			Laptev Sea	36/004	4399690818	OBFc	3fdcb279-ffb7-4e93-a9c3-ac21da842238	1.0				RV Polarstern						54.5 m							Turpaeva, Elena	EtOH 75%			51e76603-9190-4d7e-9fa4-1ea3b4d4ff86				fd699988-ab5d-4737-9443-9085cea191d2		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	fd699988-ab5d-4737-9443-9085cea191d2	IORAS	cruise ARK XI/1																																		
4399691350	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.215+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE	76.4344531	96.6950859			{}	Kara Sea	1995.0	9.0	9.0	1995-09-09	252.0	252.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.215+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '4c6b0611-de5b-466b-9446-f891c19981f0'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Dredge	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Ya.Smirnitsky__st.80/3	4c6b0611-de5b-466b-9446-f891c19981f0	INV0001039		IORAS			Nordenskjold Archipelago	80/3	4399691350	OBFc	4c6b0611-de5b-466b-9446-f891c19981f0	3.0				RV Ya.Smirnitsky						32.0 m							Turpaeva, Elena	EtOH 75%			51e76603-9190-4d7e-9fa4-1ea3b4d4ff86				fd699988-ab5d-4737-9443-9085cea191d2		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	fd699988-ab5d-4737-9443-9085cea191d2	IORAS																																			
3127660299	93efc16a-7eb1-4792-bdec-de1ea69b8c65	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2024-07-17T23:36:27.118+00:00	2024-07-17T23:36:45.630+00:00	160	{}	PRESERVED_SPECIMEN	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE	48.176111	-69.863333	67.5	0.5	{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.11_1', 'name': 'Québec'}, 'level2': {'gid': 'CAN.11.36_1', 'name': 'La Haute-Côte-Nord'}, 'level3': {'gid': 'CAN.11.36.8_1', 'name': 'Sacré-Coeur'}}		1991.0	6.0	22.0	1991-06-22	173.0	173.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-17T23:36:45.630+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_MLI_MuseumCollection_8897'}]	[]	[]	[]	2ae7293d-9c89-46ee-9aa8-ea116dacad3f	False	DFO Quebec Region MLI museum collection		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		DFO_MLI_MuseumCollection_8897	8897	urn:lsid:marinespecies.org:taxname:134682	IML			Anse à Isaac	SAG55-T3-1991	3127660299	MuseumCollection	DFO_MLI_MuseumCollection_8897	1.0		NORTH_AMERICA							083_01211										His Majesty the King in right of Canada, as represented by the Minister of Fisheries and Oceans		https://edmo.seadatanet.org/report/4160										dfo_que_mli_museum	en	PhysicalObject	Nymphon brevitarse																														
3055122470	60de59a4-c428-4d49-873d-b117bea1fcc9	db20bedc-20f1-42dd-9051-a445139f8e51	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-20T20:50:47.016+00:00	2024-07-20T20:58:39.191+00:00	167	{}	HUMAN_OBSERVATION	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE	55.26167	-6.840833			{}		1982.0	7.0	29.0	1982-07-29	210.0	210.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T20:58:39.191+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '71c12975-afed-4661-ac2b-1151c5eb846b'}]	[]	[]	[]		False			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	550.036.001	71c12975-afed-4661-ac2b-1151c5eb846b			CEDaR			Magilligan Strand (Magilligan Strand)		3055122470	MRUMU10000000016	T-JNCCMNCR50497371		70.7		Northern Ireland	Connor, D. David				Accepted - considered correct	NHMSYS0021049499	-28 to -24 m	NHMSYS0021049499	National Museums Northern Ireland	Sublittoral																						https://creativecommons.org/licenses/by/4.0/legalcode																													
609394628	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:00.373+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE	60.221667	-175.466667	117.8		{}		1980.0	5.0	12.0	1980-05-12	133.0	133.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH']	2024-07-22T23:00:00.373+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:26887'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	False			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		urn:catalog:CAS:IZ:26887	26887		CAS			Bering Sea, Navarin Basin	036474	609394628	IZ	urn:catalog:CAS:IZ:26887				Alaska											1987-03-01T00:00:00			Joel Hedgpeth	Fluid-75% EtOH(1)			http://grscicoll.org/institution/california-academy-sciences			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Nymphonoidea, Nymphonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	5d4a63d3-e994-4b19-b592-e853a8e3b470				en	Physical Object			North America, North Pacific Ocean, United States	ICZN	12 May 1980	06006344-2598-11ed-aace-005056be1b7a	Spec. notes: 1																								
609391997	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:00.115+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE	70.636667	-160.041667	0.5		{}		1977.0	7.0	14.0	1977-07-14	195.0	195.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:00.115+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:22467'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	False			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		urn:catalog:CAS:IZ:22467	22467		CAS		1615 hrs.	Chukchi Sea, north	034054	609391997	IZ	urn:catalog:CAS:IZ:22467			NORTH_AMERICA	Alaska	D. Schneider			sand, gravel							1987-03-01T00:00:00			Joel Hedgpeth	Fluid-75% EtOH(1)			http://grscicoll.org/institution/california-academy-sciences			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Nymphonoidea, Nymphonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	5d4a63d3-e994-4b19-b592-e853a8e3b470				en	Physical Object			North America, United States	ICZN	14 July 1977	05fa7b4e-2598-11ed-aace-005056be1b7a	Spec. notes: 1	T03 #47-54																							
3127658599	93efc16a-7eb1-4792-bdec-de1ea69b8c65	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2024-07-17T23:36:27.118+00:00	2024-07-17T23:36:43.622+00:00	160	{}	PRESERVED_SPECIMEN	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE	63.483333	-67.9	141.0	17.0	{}		1967.0	7.0	27.0	1967-07-27	208.0	208.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-17T23:36:43.622+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_MLI_MuseumCollection_6572'}]	[]	[]	[]	2ae7293d-9c89-46ee-9aa8-ea116dacad3f	False	DFO Quebec Region MLI museum collection		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		DFO_MLI_MuseumCollection_6572	6572	urn:lsid:marinespecies.org:taxname:134682	IML				SAB 67-2	3127658599	MuseumCollection	DFO_MLI_MuseumCollection_6572	1.0		NORTH_AMERICA							083_01211										His Majesty the King in right of Canada, as represented by the Minister of Fisheries and Oceans		https://edmo.seadatanet.org/report/4160										dfo_que_mli_museum	en	PhysicalObject	Nymphon brevitarse																														
3127658603	93efc16a-7eb1-4792-bdec-de1ea69b8c65	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2024-07-17T23:36:27.118+00:00	2024-07-17T23:36:43.621+00:00	160	{}	PRESERVED_SPECIMEN	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE	63.366667	-68.3	122.5	12.5	{}		1967.0	7.0	29.0	1967-07-29	210.0	210.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-17T23:36:43.621+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_MLI_MuseumCollection_6573'}]	[]	[]	[]	2ae7293d-9c89-46ee-9aa8-ea116dacad3f	False	DFO Quebec Region MLI museum collection		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		DFO_MLI_MuseumCollection_6573	6573	urn:lsid:marinespecies.org:taxname:134682	IML				SAB 67-4 GP-10	3127658603	MuseumCollection	DFO_MLI_MuseumCollection_6573	2.0		NORTH_AMERICA							083_01211										His Majesty the King in right of Canada, as represented by the Minister of Fisheries and Oceans		https://edmo.seadatanet.org/report/4160										dfo_que_mli_museum	en	PhysicalObject	Nymphon brevitarse																														
2434361237	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:38.333+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.332/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'RMNH.PYC.332_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.332/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE					{}		1959.0	8.0	12.0	1959-08-12	224.0	224.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:38.333+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.332@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'RMNH.PYC.332_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.332/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False				Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	EUROPE		RMNH.PYC.332@CRS	RMNH.PYC.332							2434361237	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.332	1.0				Mc. Laughlin Patsy A.											2021-01-28T00:00:00.000+00:00			WholeOrganism (alcohol)	Naturalis Biodiversity Center		Naturalis Biodiversity Center			Animalia|Nymphonidae			['17abcf75-2f1e-46dd-bf75-a5b21dd02655']										ICZN	12 aug. 1959																										
3302785318	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.787+00:00	187	{}	PRESERVED_SPECIMEN	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE	79.83	11.4			{}		1958.0	8.0	7.0	1958-08-07	219.0	219.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.787+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-91'}]	[]	[]	[]	41930fa9-e6da-4351-bc6e-59dfaca3be7d	False			WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE		urn:catalog:TSZ:EVERT:Ch-91	Ch-91		TSZ			Fugløya N		3302785318	EVERT	urn:catalog:TSZ:EVERT:Ch-91	1.0		EUROPE	Svalbard	Bengt Christiansen			hard bottom, algae								2021-02-03T00:00:00.000+00:00		Nils Knaben	Ethanol			https://ror.org/00wge5k78				db9c8f41-0c88-465b-8f49-5e30583fe517		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	db9c8f41-0c88-465b-8f49-5e30583fe517						Nymphon brevitarse							CECDFE40-D501-0FA3-E053-A876F0814F62	OR																						
1317440162	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:37.389+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE	71.38	-156.48	59.0	4.0	{}	Arctic Ocean, Beaufort Sea	1949.0	8.0	30.0	1949-08-30	242.0	242.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:37.389+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30a84f0d9-76b1-4a9b-b652-abe06cfa6dfe'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	NMNH Extant Biology		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/30a84f0d9-76b1-4a9b-b652-abe06cfa6dfe	USNM 122372		USNM			Point Barrow Base, 5 Mile Out		1317440162	IZ	http://n2t.net/ark:/65665/30a84f0d9-76b1-4a9b-b652-abe06cfa6dfe	1.0		NORTH_AMERICA	Alaska	G. Macgintie											2014-01-31T16:28:00.000+00:00		Hedgpeth, J. W.	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	0174f5b3-da29-4967-b8dc-ce75ed53e35d								Arctic Ocean, Beaufort Sea, United States, Alaska		30 AUG 1949				3.5 Mile Out Off Point Barrow Base																						
1319823917	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:59.585+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE	71.38	-156.48	59.0	4.0	{}	Arctic Ocean, Beaufort Sea	1949.0	8.0	30.0	1949-08-30	242.0	242.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:59.585+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/373f57f09-e84d-4e86-a6f5-c599b6369d8f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	NMNH Extant Biology		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/373f57f09-e84d-4e86-a6f5-c599b6369d8f	USNM 122371		USNM			Point Barrow Base, 5 Mile Out		1319823917	IZ	http://n2t.net/ark:/65665/373f57f09-e84d-4e86-a6f5-c599b6369d8f	2.0		NORTH_AMERICA	Alaska	G. Macgintie											2014-01-31T16:28:00.000+00:00		Hedgpeth, J. W.	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	0174f5b3-da29-4967-b8dc-ce75ed53e35d								Arctic Ocean, Beaufort Sea, United States, Alaska		30 AUG 1949				3.5 Mile Out Off Point Barrow Base																						
1319696817	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:57.473+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117865	1	54	354	9477065	2013	2117630	2117865	2117865	Nymphon brevitarse Krøyer, 1844	Nymphon brevitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevitarse	Nymphon	brevitarse	SPECIES	ACCEPTED	NE	71.38	-156.48			{}	Arctic Ocean, Beaufort Sea	1949.0	9.0	9.0	1949-09-09	252.0	252.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:57.473+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36e53951e-f406-4bb2-a18c-b70601b20f00'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	NMNH Extant Biology		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/36e53951e-f406-4bb2-a18c-b70601b20f00	USNM 122373		USNM			Point Barrow		1319696817	IZ	http://n2t.net/ark:/65665/36e53951e-f406-4bb2-a18c-b70601b20f00	3.0		NORTH_AMERICA	Alaska	G. Macgintie			Washed ashore			Intertidal					2013-02-08T17:18:00.000+00:00		Hedgpeth, J. W.	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	0174f5b3-da29-4967-b8dc-ce75ed53e35d								Arctic Ocean, Beaufort Sea, United States, Alaska		09 SEP 1949				Point Barrow Base, Washed Ashore	FEMALE																					
