key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	catalogNumber	institutionCode	locality	gbifID	collectionCode	occurrenceID	individualCount	modified	institutionKey	collectionKey	identifier	fieldNumber	collectionID
203581945	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:52.400+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117293	1	54	354	9477065	6316	2117290	2117293	2117293	Anoplodactylus oculatus Carpenter, 1905	Anoplodactylus oculatus Carpenter, 1905	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus oculatus	Anoplodactylus	oculatus	SPECIES	ACCEPTED	NE	48.6783	-9.9017	720.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:52.400+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203581945'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	EUROPE	30242	Ifremer	Golfe de Gascogne	203581945	Biocean	203581945							
203581950	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:52.398+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117293	1	54	354	9477065	6316	2117290	2117293	2117293	Anoplodactylus oculatus Carpenter, 1905	Anoplodactylus oculatus Carpenter, 1905	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus oculatus	Anoplodactylus	oculatus	SPECIES	ACCEPTED	NE	48.4533	-10.8283	850.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:52.398+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203581950'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	EUROPE	30439	Ifremer	Golfe de Gascogne	203581950	Biocean	203581950							
203581961	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:52.403+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117293	1	54	354	9477065	6316	2117290	2117293	2117293	Anoplodactylus oculatus Carpenter, 1905	Anoplodactylus oculatus Carpenter, 1905	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus oculatus	Anoplodactylus	oculatus	SPECIES	ACCEPTED	NE	48.465	-9.7333	700.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:52.403+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203581961'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	30689	Ifremer	Golfe de Gascogne	203581961	Biocean	203581961							
203581970	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:52.358+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117293	1	54	354	9477065	6316	2117290	2117293	2117293	Anoplodactylus oculatus Carpenter, 1905	Anoplodactylus oculatus Carpenter, 1905	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus oculatus	Anoplodactylus	oculatus	SPECIES	ACCEPTED	NE	48.33	-9.63	507.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:52.358+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203581970'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	30908	Ifremer	Golfe de Gascogne	203581970	Biocean	203581970							
811978683	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:44.465+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117293	1	54	354	9477065	6316	2117290	2117293	2117293	Anoplodactylus oculatus Carpenter, 1905	Anoplodactylus oculatus Carpenter, 1905	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus oculatus	Anoplodactylus	oculatus	SPECIES	ACCEPTED	NE	48.6783	-9.9017	720.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:44.465+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811978683'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	EUROPE	30242	Ifremer	Golfe de Gascogne	811978683	bio_dba	811978683							
811978689	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:44.466+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117293	1	54	354	9477065	6316	2117290	2117293	2117293	Anoplodactylus oculatus Carpenter, 1905	Anoplodactylus oculatus Carpenter, 1905	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus oculatus	Anoplodactylus	oculatus	SPECIES	ACCEPTED	NE	48.4533	-10.8283	850.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:44.466+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811978689'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	EUROPE	30439	Ifremer	Golfe de Gascogne	811978689	bio_dba	811978689							
811978700	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:44.484+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117293	1	54	354	9477065	6316	2117290	2117293	2117293	Anoplodactylus oculatus Carpenter, 1905	Anoplodactylus oculatus Carpenter, 1905	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus oculatus	Anoplodactylus	oculatus	SPECIES	ACCEPTED	NE	48.465	-9.7333	700.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:44.484+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811978700'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	30689	Ifremer	Golfe de Gascogne	811978700	bio_dba	811978700							
811978707	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:44.479+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117293	1	54	354	9477065	6316	2117290	2117293	2117293	Anoplodactylus oculatus Carpenter, 1905	Anoplodactylus oculatus Carpenter, 1905	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus oculatus	Anoplodactylus	oculatus	SPECIES	ACCEPTED	NE	48.33	-9.63	507.0	0.0	{}	1973	10	1	1973-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:44.479+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811978707'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	30908	Ifremer	Golfe de Gascogne	811978707	bio_dba	811978707							
1019678872	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.094+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1905', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Carpenter, 1905', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|234060', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'oculatus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25967', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus oculatus Carpenter, 1905'}]}	PRESERVED_SPECIMEN	PRESENT	2117293	1	54	354	9477065	6316	2117290	2117293	2117293	Anoplodactylus oculatus Carpenter, 1905	Anoplodactylus oculatus Carpenter, 1905	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus oculatus	Anoplodactylus	oculatus	SPECIES	ACCEPTED	NE	47.183331	-5.66667	452.5	2.5	{}	1968	10	25	1968-10-25	299	299	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:43.094+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5597'}]	[]	[]	[]	False	Cabioch-IRD	Arnaud F.	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	2009-5597	MNHN	SUD BRETAGNE	1019678872	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5597	1.0	2016-06-29T17:14:59.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5597	THALASSA 1968/U863	10.15468/qgvvhd
