key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1317263590	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:44.806+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	4338706	1	54	354	9477065	6313	2118396	4338706	4338706	Achelia cuneatis Child, 1999	Achelia cuneatis Child, 1999	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia cuneatis	Achelia	cuneatis	SPECIES	ACCEPTED	NE	52.4733	143.608	35.0	0.0	Khabarovsk	{}	North Pacific Ocean, Sea of Okhotsk	North Pacific Ocean, Sea of Okhotsk, Russia, Khabarovsk	1996.0	8.0	22.0	1996-08-22	235.0	235.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:25:00.000+00:00	2024-07-02T12:36:44.806+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/302b4b043-a7bd-4105-ad7f-2a718918a246'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	NORTH_AMERICA	http://n2t.net/ark:/65665/302b4b043-a7bd-4105-ad7f-2a718918a246	urn:lsid:biocol.org:col:34871	22 AUG 1996	unknown, from legacy	Sakhalin Island, NE Coast	Degrees Minutes Seconds	IZ	1317263590	http://n2t.net/ark:/65665/302b4b043-a7bd-4105-ad7f-2a718918a246	USNM 234737	USNM	P-4B	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1320721741	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:52.341+00:00	395	{}	PRESERVED_SPECIMEN	18	PRESENT		4338706	1	54	354	9477065	6313	2118396	4338706	4338706	Achelia cuneatis Child, 1999	Achelia cuneatis Child, 1999	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia cuneatis	Achelia	cuneatis	SPECIES	ACCEPTED	NE	52.4733	143.608	35.0	0.0	Khabarovsk	{}	North Pacific Ocean, Sea of Okhotsk	North Pacific Ocean, Sea of Okhotsk, Russia, Khabarovsk							PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:25:00.000+00:00	2024-07-02T12:37:52.341+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/39badd65e-8abd-46b4-8eb7-4b0f45a44756'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	NORTH_AMERICA	http://n2t.net/ark:/65665/39badd65e-8abd-46b4-8eb7-4b0f45a44756	urn:lsid:biocol.org:col:34871	-- --- ----	unknown, from legacy	Sakhalin Island, NE Coast	Degrees Minutes Seconds	IZ	1320721741	http://n2t.net/ark:/65665/39badd65e-8abd-46b4-8eb7-4b0f45a44756	USNM 234738	USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
