key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	islandGroup	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	collectionID	waterBody	higherGeography	typeStatus	modified	datasetName	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	sex	occurrenceRemarks
4399690499	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.769+00:00	69	{}	PRESERVED_SPECIMEN	3	PRESENT	2117256	1	54	354	9477065	2014	2117211	2117256	2117256	Pycnogonum buticulosum Hedgpeth, 1949	Pycnogonum buticulosum Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum buticulosum	Pycnogonum	buticulosum	SPECIES	ACCEPTED	NE	50.3727581	155.7239123	ASIA	"{'level0': {'gid': 'RUS', 'name': 'Russia'}, 'level1': {'gid': 'RUS.61_1', 'name': 'Sakhalin'}, 'level2': {'gid': 'RUS.61.9_1', 'name': ""Kuril'skiy rayon""}, 'level3': {'gid': 'RUS.61.9.1_1', 'name': ''}}"	1987	8	25	1987-08-25	237	237	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.769+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'b1279ca6-c457-4ffe-80d2-e76558e606fc'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Tihookeanskii	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Tihookeanskii__st.346	b1279ca6-c457-4ffe-80d2-e76558e606fc	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Kuril Islands	Paramushir - Onekotan Isls	346	OBFc	4399690499	b1279ca6-c457-4ffe-80d2-e76558e606fc	200.0 m	INV0001254	IORAS	IORAS	fd699988-ab5d-4737-9443-9085cea191d2												
1318159984	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:58.217+00:00	395	{}	PRESERVED_SPECIMEN	6	PRESENT	2117256	1	54	354	9477065	2014	2117211	2117256	2117256	Pycnogonum buticulosum Hedgpeth, 1949	Pycnogonum buticulosum Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum buticulosum	Pycnogonum	buticulosum	SPECIES	ACCEPTED	NE	46.97	152.03	ASIA	"{'level0': {'gid': 'RUS', 'name': 'Russia'}, 'level1': {'gid': 'RUS.61_1', 'name': 'Sakhalin'}, 'level2': {'gid': 'RUS.61.9_1', 'name': ""Kuril'skiy rayon""}, 'level3': {'gid': 'RUS.61.9.1_1', 'name': ''}}"	1906	6	23	1906-06-23	174	174	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:58.217+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32a56b07a-7c42-47d1-9175-8be1ed1307b3'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	NORTH_AMERICA		http://n2t.net/ark:/65665/32a56b07a-7c42-47d1-9175-8be1ed1307b3	urn:lsid:biocol.org:col:34871		Kuril Islands, Simushir Island, Milne Bay		IZ	1318159984	http://n2t.net/ark:/65665/32a56b07a-7c42-47d1-9175-8be1ed1307b3	Shore	USNM 80572	USNM		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	North Pacific Ocean	North Pacific Ocean, Russia	PARATYPE	2015-09-09T10:53:00.000+00:00	NMNH Extant Biology	23 JUN 1906	unknown, from legacy	Degrees Minutes Seconds	NOT REC.	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pycnogonidae		
1320938747	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:05.067+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117256	1	54	354	9477065	2014	2117211	2117256	2117256	Pycnogonum buticulosum Hedgpeth, 1949	Pycnogonum buticulosum Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum buticulosum	Pycnogonum	buticulosum	SPECIES	ACCEPTED	NE	46.97	152.03	ASIA	"{'level0': {'gid': 'RUS', 'name': 'Russia'}, 'level1': {'gid': 'RUS.61_1', 'name': 'Sakhalin'}, 'level2': {'gid': 'RUS.61.9_1', 'name': ""Kuril'skiy rayon""}, 'level3': {'gid': 'RUS.61.9.1_1', 'name': ''}}"	1906	6	23	1906-06-23	174	174	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:05.067+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a542f54b-a084-4f9a-aee6-ac6e6238af0f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol); Slide	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	NORTH_AMERICA		http://n2t.net/ark:/65665/3a542f54b-a084-4f9a-aee6-ac6e6238af0f	urn:lsid:biocol.org:col:34871		Kuril Islands, Simushir Island, Milne Bay		IZ	1320938747	http://n2t.net/ark:/65665/3a542f54b-a084-4f9a-aee6-ac6e6238af0f	Shore	USNM 80571	USNM		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	North Pacific Ocean	North Pacific Ocean, Russia	HOLOTYPE	2023-02-07T10:32:00.000+00:00	NMNH Extant Biology	23 JUN 1906	unknown, from legacy	Degrees Minutes Seconds	NOT REC.	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pycnogonidae	MALE	In Jar With 80572.; Label currently readhered to slide with peeling scotch style clear tape.
