key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	depth	continent	modified	depthAccuracy	projectId	coordinateUncertaintyInMeters	organismQuantity	organismQuantityType	scientificNameID	verbatimEventDate	footprintWKT	language	type	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	waterBody	occurrenceRemarks	datasetName	locationID	georeferenceSources	dateIdentified	taxonRemarks	bibliographicCitation	sex	higherGeography	rightsHolder	nomenclaturalCode	verbatimLocality	higherClassification	fieldNotes	eventTime	coordinatePrecision	otherCatalogNumbers	acceptedNameUsage	dynamicProperties	locationRemarks	nameAccordingTo	verbatimTaxonRank	island	lifeStage	disposition	parentNameUsage	materialEntityID	georeferenceProtocol	verbatimCoordinateSystem	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	references	associatedSequences	verbatimIdentification
4851017404	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.113+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-63.4405427	-60.1019487	{}	2022.0	1.0	26.0	2022-01-26	26.0	26.0	['COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:59.113+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '413ef8e8-3347-45e2-b914-4aca58310652'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003644_2.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003644_1.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	Double Square Net	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Akademik Mstislav Keldysh_cruise_87_st.7318	413ef8e8-3347-45e2-b914-4aca58310652	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Brandsfield Str.	7318	OBFc	4851017404	413ef8e8-3347-45e2-b914-4aca58310652	110.0 m	INV0003644	IORAS	IORAS	cruise 87	fd699988-ab5d-4737-9443-9085cea191d2																																																											
1426047011	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:44.862+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1915', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hodgson, 1915)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|344529', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spicata', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|23352', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arango C.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia spicata (Hodgson, 1915)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-66.642533	139.904566	{}	2013.0	1.0	19.0	2013-01-19	19.0	19.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:44.862+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-6764'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Lecointre, Dettaï & Ozouf coll.	Arango C.			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-6764			REVOLTA IV/REVO_046-REVO_798	IU	1426047011	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-6764		2016-6764	MNHN			10.15468/qgvvhd	133.0	ANTARCTICA	2023-12-06T13:16:46.000+00:00																																																								
1427576304	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:44.862+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1915', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hodgson, 1915)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|344579', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spicata', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|23352', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia spicata (Hodgson, 1915)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-66.642533	139.904566	{}	2013.0	1.0	19.0	2013-01-19	19.0	19.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:44.862+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-6834'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Lecointre, Dettaï & Ozouf coll.				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-6834			REVOLTA IV/REVO_046-REVO_798	IU	1427576304	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-6834		2016-6834	MNHN			10.15468/qgvvhd	133.0	ANTARCTICA	2014-03-18T17:09:05.000+00:00																																																								
1427576305	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:44.858+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1915', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hodgson, 1915)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|344573', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spicata', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|23352', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arango C.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia spicata (Hodgson, 1915)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-66.589566	140.056416	{}	2012.0	2.0		2012-02-06/2012-02-07	37.0	38.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:44.858+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-6636'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	True	Lecointre, Dettaï, Ozouf & Gallut coll.	Arango C.			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-6636			REVOLTA III/REVO_068-REVO_493	IU	1427576305	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-6636		2016-6636	MNHN			10.15468/qgvvhd	87.5		2017-01-24T09:37:57.000+00:00	30.5																																																							
3386516566	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.630+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-70.8203	-10.5535	{}	2011.0	3.0	28.0	2011-03-28	87.0	87.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.630+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ANTXXVII/3_PS77_1281_1.4'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	bottom trawl|https://epic.awi.de/id/eprint/30175/1/644-2012%20ANT27-3%20RKnust.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	PS77	ANTXXVII/3_PS77_1281_1.4	https://ror.org/01rhff309		PS77_PS77/281-1		3386516566	ANTXXVII/3_PS77_1281_1.4		ANTXXVII/3_PS77_1281_1.4	BAS				280.5			8.0	GOIPG/2019/4020	839.0	1.0	individuals	urn:lsid:marinespecies.org:taxname:172865	28/03/2011	LINESTRING (-10.542 -70.81383, -10.565 -70.82683333)	en	PhysicalObject																																														
3466772687	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:20.142+00:00	273	{}	HUMAN_OBSERVATION		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE			{}	2008.0	1.0	14.0	2008-01-14	14.0	14.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:20.142+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '759aa315-8982-41ab-95fe-54b437c3c018'}]	[]	[]	[]			False						Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 72	759aa315-8982-41ab-95fe-54b437c3c018					3466772687	759aa315-8982-41ab-95fe-54b437c3c018							443.67	ANTARCTICA					1.0	Individuals	urn:lsid:marinespecies.org:taxname:172865	1/14/2008				ASAC_3010_0469	IU-2007-260	7000	https://biodiversity.org.au/afd/taxa/033fbf86-cffa-4eb3-9fe4-9d91d5cf7b63	Species	Achelia spicata	172865																																							
3466772744	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:20.288+00:00	273	{}	HUMAN_OBSERVATION		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE			{}	2008.0	1.0	5.0	2008-01-05	5.0	5.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:20.288+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ca004293-d669-4790-a319-d5b4e32a63e3'}]	[]	[]	[]			False						Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 65	ca004293-d669-4790-a319-d5b4e32a63e3					3466772744	ca004293-d669-4790-a319-d5b4e32a63e3							774.9	ANTARCTICA					2.0	Individuals	urn:lsid:marinespecies.org:taxname:172865	1/5/2008				ASAC_3010_0709	IU-2007-76	7000	https://biodiversity.org.au/afd/taxa/033fbf86-cffa-4eb3-9fe4-9d91d5cf7b63	Species	Achelia spicata	172865																																							
1426812185	081facf0-b768-41ad-b692-3b30a1bcbb1b	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-05-29T01:32:01.002+00:00	2024-01-24T15:46:48.347+00:00	270	{}	HUMAN_OBSERVATION	3.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.950333	173.3995	{}	2008.0	2.0	23.0	2008-02-23T18:13	54.0	54.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T15:46:48.347+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1721'}]	[]	[]	[]			True				GearType=Hyperbenthic Sled	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		1721		Site C27, Ross Sea, slope 24	TAN0802/147	International Polar Year-CAML New Zealand	1426812185	1721		IPY TAN0802/147 Achelia spicata	National Institute of Water and Atomspheric Reseach (NZ)				1580.5		2012-08-21T00:00:00.000+00:00	29.5		10.0			urn:lsid:marinespecies.org:taxname:172865		LINESTRING (173.3995 -71.9503333333, 173.3925 -71.9535)										Southern Ocean	GearType=Hyperbenthic Sled																																					
4081117389	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.505+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.950333	173.3995	{}	2008.0	2.0	23.0	2008-02-23	54.0	54.0	['COORDINATE_ROUNDED', 'CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.505+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5db00744-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	IPY CAML	Arango, Claudia	Subsample(s), DNA subsample = 1; Specimen(s), Ethanol - no formalin = 2	Sled, Hyperbenthic	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5db00744-fa36-11e2-96b3-aa6f927c92a3		Site C27, Ross Sea, slope 3		NIWA	4081117389	5db00744-fa36-11e2-96b3-aa6f927c92a3		50220	NIWA Invertebrate Collection				1580.5			29.5		100.0			urn:lsid:marinespecies.org:taxname:172865		LINESTRING (173.3995 -71.9503333, 173.3925 -71.9535)	en											NIWA Invertebrate Collection	TAN0802/147	GPS																																		
3466773117	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:23.222+00:00	273	{}	HUMAN_OBSERVATION		PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE			{}	2007.0	12.0	28.0	2007-12-28	362.0	362.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:23.222+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '0f7e7caf-25cb-4f9b-a5f9-92539075bc42'}]	[]	[]	[]			False						Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 40	0f7e7caf-25cb-4f9b-a5f9-92539075bc42					3466773117	0f7e7caf-25cb-4f9b-a5f9-92539075bc42							604.14	ANTARCTICA					1.0	Individuals	urn:lsid:marinespecies.org:taxname:172865	12/28/2007				ASAC_3010_0652	IU-2007-54a	7000	https://biodiversity.org.au/afd/taxa/033fbf86-cffa-4eb3-9fe4-9d91d5cf7b63	Species	Achelia spicata	172865																																							
1426808133	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.750+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.716333	171.827833	{}	2004.0	2.0	4.0	2004-02-04T21:45	35.0	35.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:17:30.750+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1830'}]	[]	[]	[]			True		Johanna Nielsen		Van Veen grab	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		1830		Ross 3	TAN0402/7	MBIS BioRoss	1426808133	1830		TAN0402/7 Achelia spicata	NIWA				536.0		2013-11-03T00:00:00.000+00:00	0.0		30.0			urn:lsid:marinespecies.org:taxname:172865		POINT (171.827833 -71.716333)	en									Southern Ocean	GearType= Van Veen Grab				2005-06-20T00:00:00	Achelia spicata	Achelia spicata (MBIS BioRoss 1830)																															
1426808211	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.751+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.739333	171.657833	{}	2004.0	2.0	5.0	2004-02-05T09:30	36.0	36.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:17:30.751+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1836'}]	[]	[]	[]			True		Johanna Nielsen		Van Veen grab	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		1836		Ross 3	TAN0402/16	MBIS BioRoss	1426808211	1836		TAN0402/16 Achelia spicata	NIWA				411.0		2013-11-03T00:00:00.000+00:00	0.0		30.0			urn:lsid:marinespecies.org:taxname:172865		POINT (171.657833 -71.739333)	en									Southern Ocean	GearType= Van Veen Grab				2005-06-20T00:00:00	Achelia spicata	Achelia spicata (MBIS BioRoss 1836)																															
1426808242	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.760+00:00	259	{}	HUMAN_OBSERVATION	69.0	PRESENT	4338694	1	54	354	9477065	6313	2118396	4338694	4338694	Achelia spicata (Hodgson, 1914)	Achelia spicata (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spicata	Achelia	spicata	SPECIES	ACCEPTED	NE	-71.7995	170.948667	{}	2004.0	2.0	9.0	2004-02-09T12:12	40.0	40.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:17:30.760+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1855'}]	[]	[]	[]			True		Johanna Nielsen		Van Veen grab	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		1855		Ross 3	TAN0402/21	MBIS BioRoss	1426808242	1855		TAN0402/21 Achelia spicata	NIWA				168.0		2013-11-03T00:00:00.000+00:00	0.0		30.0			urn:lsid:marinespecies.org:taxname:172865		POINT (170.948667 -71.7995)	en									Southern Ocean	GearType= Van Veen Grab				2005-06-20T00:00:00	Achelia spicata	Achelia spicata (MBIS BioRoss 1855)																															
