key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locationID	footprintWKT	locality	gbifID	language	collectionCode	occurrenceID	modified	references	datasetID	bibliographicCitation
4081198527	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.939+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117439	1	54	354	9477065	3254684	2117433	2117439	2117439	Pallenopsis triregia Clark, 1962	Pallenopsis triregia Clark, 1962	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis triregia	Pallenopsis	triregia	SPECIES	ACCEPTED	NE	-34.0	172.5	500.0	73.0	18.0	{}	1958	9	22	1958-09-22	265	265	HOLOTYPE	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.939+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5e52e6f8-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NZOI	Clark, W.C.	Specimen(s), None = 1	Dredge, cone	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5e52e6f8-fa36-11e2-96b3-aa6f927c92a3	362	urn:lsid:marinespecies.org:taxname:240294	NIWA Invertebrate Collection	B93	POINT (172.5 -34)	NE off Three Kings Islands	4081198527	en	NIWA	5e52e6f8-fa36-11e2-96b3-aa6f927c92a3				
4081198528	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.880+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117439	1	54	354	9477065	3254684	2117433	2117439	2117439	Pallenopsis triregia Clark, 1962	Pallenopsis triregia Clark, 1962	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis triregia	Pallenopsis	triregia	SPECIES	ACCEPTED	NE	-34.0	172.5	500.0	73.0	18.0	{}	1958	9	22	1958-09-22	265	265	PARATYPE	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.880+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5e52e888-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NZOI		Specimen(s), None = 1	Dredge, cone	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5e52e888-fa36-11e2-96b3-aa6f927c92a3	363	urn:lsid:marinespecies.org:taxname:240294	NIWA Invertebrate Collection	B93	POINT (172.5 -34)	NE off Three Kings Islands	4081198528	en	NIWA	5e52e888-fa36-11e2-96b3-aa6f927c92a3				
4055769814	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:16.102+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117439	1	54	354	9477065	3254684	2117433	2117439	2117439	Pallenopsis triregia Clark, 1962	Pallenopsis triregia Clark, 1962	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis triregia	Pallenopsis	triregia	SPECIES	ACCEPTED	NE	-34.0	172.5		109.5	27.5	{}	1958	9	22	1958-09-22	265	265	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:12:16.102+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_2131'}]	[]	[]	[]	True						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_2131	sm_id_2131	urn:lsid:marinespecies.org:taxname:240294	WoRMS Editorial Board			Tasman Sea	4055769814		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_2131	2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=2131	https://marineinfo.org/id/dataset/5184	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pallenopsis triregia</i> Clark, 1962. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240294
4055752819	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:09:35.214+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117439	1	54	354	9477065	3254684	2117433	2117439	2117439	Pallenopsis triregia Clark, 1962	Pallenopsis triregia Clark, 1962	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis triregia	Pallenopsis	triregia	SPECIES	ACCEPTED	NE	-34.0	172.5		55.0		{}	1958	9	22	1958-09-22	265	265	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INDIVIDUAL_COUNT_INVALID', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:09:35.214+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_89561'}]	[]	[]	[]	True						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_89561	sm_id_89561	urn:lsid:marinespecies.org:taxname:240294	WoRMS Editorial Board				4055752819		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_89561	2020-11-16T11:12:20.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=89561	https://marineinfo.org/id/dataset/5184	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pallenopsis triregia</i> Clark, 1962. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240294
