key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	locationRemarks	verbatimEventDate	institutionCode	http://unknown.org/taxonRankID	taxonConceptID	locality	http://unknown.org/species	gbifID	collectionCode	occurrenceID	individualCount	sex	waterBody	higherGeography	typeStatus	datasetName	recordedBy	institutionID	georeferenceProtocol	verbatimCoordinateSystem	verbatimDepth	higherClassification	collectionID
1633598973	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:43.103+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	2117771	1	54	354	9477065	2013	2117630	2117771	2117771	Nymphon micronesicum Child, 1982	Nymphon micronesicum Child, 1982	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon micronesicum	Nymphon	micronesicum	SPECIES	ACCEPTED	NE	-18.816667	146.433333	9.0	OCEANIA	Queensland	{}	2000	4	19	2000-04-19	110	110	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2021-12-24T00:00:00.000+00:00	2024-07-02T06:30:43.103+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'efc358c2-73a8-4e62-85e9-a4ce53e68cee'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	d3ab26a1-b655-42b3-ae4c-a04b651f4303	False	C P Arango	Spirit	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	efc358c2-73a8-4e62-85e9-a4ce53e68cee	S105805	In rubble and algae. Male, female.	19 Apr 2000	QM	7000	https://biodiversity.org.au/afd/taxa/306998ab-6fb7-48a2-9a50-3575d9059eff	GBR, Palm Islands, Pandora Reef	Nymphon micronesicum	1633598973	Arachnids	efc358c2-73a8-4e62-85e9-a4ce53e68cee													
1633598954	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:24.354+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	2117771	1	54	354	9477065	2013	2117630	2117771	2117771	Nymphon micronesicum Child, 1982	Nymphon micronesicum Child, 1982	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon micronesicum	Nymphon	micronesicum	SPECIES	ACCEPTED	NE	-18.816667	146.433333	8.0	OCEANIA	Queensland	{}	1999	7	15	1999-07-15	196	196	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2021-12-24T00:00:00.000+00:00	2024-07-02T06:30:24.354+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1d7fc4ba-4296-4837-b8ca-e1ea7057730f'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	d3ab26a1-b655-42b3-ae4c-a04b651f4303	False	C P Arango	Spirit	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	1d7fc4ba-4296-4837-b8ca-e1ea7057730f	S105804	In rubble and algae. Female, juvenile.	15 Jul 1999	QM	7000	https://biodiversity.org.au/afd/taxa/306998ab-6fb7-48a2-9a50-3575d9059eff	GBR, Palm Islands, Pandora Reef	Nymphon micronesicum	1633598954	Arachnids	1d7fc4ba-4296-4837-b8ca-e1ea7057730f													
1321585015	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:39.950+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117771	1	54	354	9477065	2013	2117630	2117771	2117771	Nymphon micronesicum Child, 1982	Nymphon micronesicum Child, 1982	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon micronesicum	Nymphon	micronesicum	SPECIES	ACCEPTED	NE	11.7	165.28		OCEANIA		{}	1946	4	4	1946-04-04	94	94	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:29:00.000+00:00	2024-07-02T12:38:39.950+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c1ce3cf2-ae3b-4127-9318-5003c554e8a4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	MH	[]	[]	OCEANIA	Marshall Islands	NORTH_AMERICA	http://n2t.net/ark:/65665/3c1ce3cf2-ae3b-4127-9318-5003c554e8a4	USNM 189274		04 APR 1946	USNM			Ralik Chain, Bikini Atoll, Namu Island, Outer Reef		1321585015	IZ	http://n2t.net/ark:/65665/3c1ce3cf2-ae3b-4127-9318-5003c554e8a4	1.0	FEMALE	North Pacific Ocean	North Pacific Ocean, Marshall Islands	HOLOTYPE	NMNH Extant Biology	M. Johnson	urn:lsid:biocol.org:col:34871	unknown, from legacy	Degrees Minutes Seconds	Intertidal	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
