key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	stateProvince	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	nomenclaturalCode	verbatimEventDate	locality	county	eventRemarks	fieldNumber	language	collectionCode	gbifID	occurrenceID	type	catalogNumber	institutionCode	locationID	higherClassification	collectionID	dateIdentified	identifiedBy	occurrenceRemarks	individualCount	waterBody	typeStatus	modified	datasetName
609460721	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:05.133+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118467	1	54	354	9477065	6313	2118396	2118467	2118467	Achelia spinoseta (Hilton, 1939)	Achelia spinoseta (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinoseta	Achelia	spinoseta	SPECIES	ACCEPTED	NE	NORTH_AMERICA	California	{}	North America, United States, California	1976	6	15	1976-06-15	167	167	[]	2024-07-22T23:00:05.133+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:159374'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	D. Gotshall, CF&G	Fluid-75% EtOH(2)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:159374	http://grscicoll.org/institution/california-academy-sciences	ICZN	15 Jun 1976	Diablo Canyon Cove	San Luis Obispo County	Unable to figure out sta. code for specific locality and  habitat info.	065226	en	IZ	609460721	urn:catalog:CAS:IZ:159374	Physical Object	159374	CAS	059e204b-2598-11ed-aace-005056be1b7a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470								
3855710376	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T22:59:59.507+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118467	1	54	354	9477065	6313	2118396	2118467	2118467	Achelia spinoseta (Hilton, 1939)	Achelia spinoseta (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinoseta	Achelia	spinoseta	SPECIES	ACCEPTED	NE	NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States	1975	8	30	1975-08-30	242	242	[]	2024-07-22T22:59:59.507+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:6470'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	D. Lindberg & Chet Chaffee	Fluid-75% EtOH(1)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:6470	http://grscicoll.org/institution/california-academy-sciences	ICZN	30 Aug 1975	Farallon Islands, Southeast Farallon Island, near Elephant Seal colony, in smaller side cave, on roof off cave.		"Specimen(s) in whirl paks and in excellent condition; from stalks of ""Pollicipes polymerus"" Sowerby, 1833. Formerly IZ ACC # 0282 A; see also IZ ACC # 0282. Original accession date 5 Sep 1975."	004157	en	IZ	3855710376	urn:catalog:CAS:IZ:6470	Physical Object	6470	CAS	05783130-2598-11ed-aace-005056be1b7a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470	1976-02-08T00:00:00	D. Lindberg	From stalks of Pollicipes polymerus					
3855756333	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:18.853+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118467	1	54	354	9477065	6313	2118396	2118467	2118467	Achelia spinoseta (Hilton, 1939)	Achelia spinoseta (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinoseta	Achelia	spinoseta	SPECIES	ACCEPTED	NE	NORTH_AMERICA	California	{}	North America, United States, California	1965	6	3	1965-06-03	154	154	[]	2024-07-22T23:00:18.853+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:233402'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	D. Chivers	Fluid-75% EtOH(1)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:233402	http://grscicoll.org/institution/california-academy-sciences	ICZN	3 Jun 1965	S end of Rockaway Beach, low intertidal	San Mateo County	Spec. previously preserved in 40% ISOH.	025859	en	IZ	3855756333	urn:catalog:CAS:IZ:233402	Physical Object	233402	CAS	05da623d-2598-11ed-aace-005056be1b7a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470	1972-08-16T00:00:00	K.C. Myers						
3855716344	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:19.084+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118467	1	54	354	9477065	6313	2118396	2118467	2118467	Achelia spinoseta (Hilton, 1939)	Achelia spinoseta (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinoseta	Achelia	spinoseta	SPECIES	ACCEPTED	NE	NORTH_AMERICA	California	{}	North America, United States, California	1941	6	7	1941-06-07	158	158	[]	2024-07-22T23:00:19.084+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:233399'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	D.F. Hoffmeister	Fluid-75% EtOH(1)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:233399	http://grscicoll.org/institution/california-academy-sciences	ICZN	07 Jun 1941	Dillon Beach, 2nd Sled Road, rocks	Marin County		092230	en	IZ	3855716344	urn:catalog:CAS:IZ:233399	Physical Object	233399	CAS	06f301ad-2598-11ed-aace-005056be1b7a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470								
3855762327	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:19.556+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118467	1	54	354	9477065	6313	2118396	2118467	2118467	Achelia spinoseta (Hilton, 1939)	Achelia spinoseta (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinoseta	Achelia	spinoseta	SPECIES	ACCEPTED	NE	NORTH_AMERICA	California	{}	North America, United States, California	1941	6	1	1941-06-01	152	152	[]	2024-07-22T23:00:19.556+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:233403'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False		Fluid-75% EtOH(1)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:233403	http://grscicoll.org/institution/california-academy-sciences	ICZN	01 Jun 1941	Tomales Point	Marin County	PMS Acc # 1170	092233	en	IZ	3855762327	urn:catalog:CAS:IZ:233403	Physical Object	233403	CAS	05784a4f-2598-11ed-aace-005056be1b7a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470			Juvenile					
1317208549	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:21.682+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	5720498	1	54	354	9477065	6313	2118396	2118467	2118467	Ammothea spinoseta Hilton, 1939	Achelia spinoseta (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinoseta	Ammothea	spinoseta	SPECIES	SYNONYM	NE		California	{}	North Pacific Ocean, United States, California	1923	7	8	1923-07-08	189	189	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:21.682+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/300450e6d-6d40-4555-8100-f3363f866608'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	W. Lewis	Alcohol (Ethanol)	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/300450e6d-6d40-4555-8100-f3363f866608	urn:lsid:biocol.org:col:34871		08 JUL 1923	San Francisco, Moss Beach					IZ	1317208549	http://n2t.net/ark:/65665/300450e6d-6d40-4555-8100-f3363f866608		USNM 79427	USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Hilton, W. A.		1.0	North Pacific Ocean	HOLOTYPE	2013-01-11T15:38:00.000+00:00	NMNH Extant Biology
