key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionID	institutionCode	islandGroup	ownerInstitutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	verbatimDepth	recordedBy	eventID	samplingProtocol	parentEventID	sex	stateProvince	higherGeography	modified	datasetName	verbatimEventDate	higherClassification	references	rightsHolder	nomenclaturalCode	verbatimLocality	higherGeographyID	disposition	identificationRemarks	locationID	georeferenceProtocol	verbatimCoordinateSystem	depth	depthAccuracy	typeStatus	occurrenceRemarks	lifeStage	dateIdentified	coordinateUncertaintyInMeters	organismQuantity	organismQuantityType	datasetID	otherCatalogNumbers	language	type	taxonID	parentNameUsage	recordNumber	materialEntityID	georeferenceRemarks
4399691213	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.928+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE	54.8247332	167.566457	ASIA	{}	Pacific Ocean	1972.0	7.0	10.0	1972-07-10	192.0	192.0	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.928+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'd582d10b-226e-4312-9af6-658606eb09be'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	Turpaeva, Elena	dried:EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	d582d10b-226e-4312-9af6-658606eb09be	INV0001752	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	Commander Islands	IORAS	Peschany cape, Medny Is.	6	4399691213	OBFc	d582d10b-226e-4312-9af6-658606eb09be	fd699988-ab5d-4737-9443-9085cea191d2	10.0 m	RV Krylatka	RV Krylatka__st.6																																					
4399690855	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.847+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE	54.584338	167.9686956	ASIA	{}	Pacific Ocean	1972.0	7.0	9.0	1972-07-09	191.0	191.0	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.847+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e2be6cf9-e085-45bd-96fe-d80245041ea1'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	Turpaeva, Elena	dried:EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	e2be6cf9-e085-45bd-96fe-d80245041ea1	INV0001748	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	Commander Islands	IORAS	Medny Is Glinka Bay	3	4399690855	OBFc	e2be6cf9-e085-45bd-96fe-d80245041ea1	fd699988-ab5d-4737-9443-9085cea191d2	15.0 m	RV Krylatka	RV Krylatka__st.3																																					
4399691534	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.249+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE	45.5998931	149.4515827	ASIA	"{'level0': {'gid': 'RUS', 'name': 'Russia'}, 'level1': {'gid': 'RUS.61_1', 'name': 'Sakhalin'}, 'level2': {'gid': 'RUS.61.9_1', 'name': ""Kuril'skiy rayon""}, 'level3': {'gid': 'RUS.61.9.1_1', 'name': ''}}"	Sea of Okhotsk	1969.0	2.0	7.0	1969-02-07	38.0	38.0	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:59.249+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3ccba8a1-d327-4b07-bd04-9be621c1dfe3'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	Turpaeva, Elena	dried:EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	3ccba8a1-d327-4b07-bd04-9be621c1dfe3	INV0001745	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	Kuril Islands	IORAS	Urup Is. Shchukina Bay	NA	4399691534	OBFc	3ccba8a1-d327-4b07-bd04-9be621c1dfe3	fd699988-ab5d-4737-9443-9085cea191d2		RV  Krylatka	RV  Krylatka__st.NA																																					
4399690342	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.703+00:00	69	{}	PRESERVED_SPECIMEN	4.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE	55.1910055	165.9868716	ASIA	{}	Bering Sea	1964.0	6.0	15.0	1964-06-15	167.0	167.0	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.703+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '071c4a89-b16d-4f66-bacd-4a7c23fe2873'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	Kolotovkina	dried:EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	071c4a89-b16d-4f66-bacd-4a7c23fe2873	INV0001738	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	Commander Islands	IORAS	Bering Is., Orlov Stone	NA	4399690342	OBFc	071c4a89-b16d-4f66-bacd-4a7c23fe2873	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399691359	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.218+00:00	69	{}	PRESERVED_SPECIMEN		PRESENT	5715384	1	54	354	9477065	6313	2118396	2118424	2118424	Ammothea pribilofensis Cole, 1904	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Ammothea	pribilofensis	SPECIES	SYNONYM	NE	46.799885	151.685	ASIA	{}	Pacific Ocean	1953.0	5.0	19.0	1953-05-19	139.0	139.0	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:59.218+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e343fc15-c523-4bf1-8e60-575f6dc344fa'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	e343fc15-c523-4bf1-8e60-575f6dc344fa	INV0001380	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS		IORAS	northeast Pacific	2108	4399691359	OBFc	e343fc15-c523-4bf1-8e60-575f6dc344fa	fd699988-ab5d-4737-9443-9085cea191d2	118.0 m	RV Vityaz	RV Vityaz_cruise 14_st.2108	DO-0.3	cruise 14																																			
4399690473	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.065+00:00	69	{}	PRESERVED_SPECIMEN		PRESENT	5715384	1	54	354	9477065	6313	2118396	2118424	2118424	Ammothea pribilofensis Cole, 1904	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Ammothea	pribilofensis	SPECIES	SYNONYM	NE	55.0006337	166.2753787	ASIA	{'level0': {'gid': 'RUS', 'name': 'Russia'}, 'level1': {'gid': 'RUS.24_1', 'name': 'Kamchatka'}, 'level2': {'gid': 'RUS.24.1_1', 'name': 'Aleutskiy rayon'}, 'level3': {'gid': 'RUS.24.1.1_1', 'name': ''}}	Bering Sea	1953.0	6.0	18.0	1953-06-18	169.0	169.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:59.065+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '5d7c141a-31b5-47ff-927f-847404140b5d'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	5d7c141a-31b5-47ff-927f-847404140b5d	INV0001377	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	Commander Islands	IORAS	Bering Isl, Commander Isls	NA	4399690473	OBFc	5d7c141a-31b5-47ff-927f-847404140b5d	fd699988-ab5d-4737-9443-9085cea191d2																																								
1317326523	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:50.100+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE				{}	North Pacific Ocean, Bering Sea	1924.0	6.0	20.0	1924-06-20	172.0	172.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:36:50.100+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3057b8305-ad69-4140-b92a-02c1b08bc459'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Giltay, L.	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3057b8305-ad69-4140-b92a-02c1b08bc459	USNM 75386	urn:lsid:biocol.org:col:34871	USNM			Pribilof Islands, St. George Island		1317326523	IZ	http://n2t.net/ark:/65665/3057b8305-ad69-4140-b92a-02c1b08bc459	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		G. Hanna				MALE	Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2013-01-11T15:41:00.000+00:00	NMNH Extant Biology	20 JUN 1924	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																												
1321223220	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:31.722+00:00	395	{}	PRESERVED_SPECIMEN	8.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE				{}	North Pacific Ocean, Bering Sea	1914.0	5.0	12.0	1914-05-12	132.0	132.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:31.722+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b1d20710-3104-4158-ba88-bb6a4a3e3eae'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3b1d20710-3104-4158-ba88-bb6a4a3e3eae	USNM 149264	urn:lsid:biocol.org:col:34871	USNM			Pribilof Islands, St. George Island, East Rookery		1321223220	IZ	http://n2t.net/ark:/65665/3b1d20710-3104-4158-ba88-bb6a4a3e3eae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		G. Hanna				MALE	Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2014-10-20T13:32:00.000+00:00	NMNH Extant Biology	12 MAY 1914	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																												
872992560	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b0f5183c-5ed0-47f4-b75f-65e0c1036cb5	b4640710-8e03-11d8-b956-b8a03c50a862	US	EML	2024-07-23T23:29:02.101+00:00	2024-07-24T00:28:57.153+00:00	602	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'migration', 'http://rs.tdwg.org/dwc/terms/identificationRemarks': 'J.W. Hedgpeth, 1942', 'http://rs.tdwg.org/dwc/terms/identificationID': '1623715', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Joel Walker Hedgpeth', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia pribilofensis'}]}	PRESERVED_SPECIMEN	2.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE			NORTH_AMERICA	{}		1914.0	6.0		1914-06-01/1914-06-30	152.0	181.0	['INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-24T00:28:57.153+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MCZ:IZ:CRU-12269'}]	[]	[]	[]	1cfca87c-083e-4d67-8e60-cb7d311f6058	6c118641-5b0b-4577-a8f6-a6dbd15de2e7	False	Joel Walker Hedgpeth	whole animal (70% ethanol)		Pycnogonida	US	[]	[{'type': 'OTHER', 'value': 'http://viaf.org/viaf/59165466'}]	NORTH_AMERICA	United States of America	NORTH_AMERICA	MCZ:IZ:CRU-12269	CRU-12269	b4640710-8e03-11d8-b956-b8a03c50a862	MCZ		Museum of Comparative Zoology, Harvard University	St. Paul, Pribilof Islands		872992560	IZ	MCZ:IZ:CRU-12269			George H. Parker					Alaska	North America: United States: Alaska	2023-02-23T19:26:35.000+00:00		6/1914	Animalia Arthropoda Pycnogonida Ammotheidae Achelia pribilofensis	http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:CRU-12269	President and Fellows of Harvard College	ICZN	USA, Alaska, St. Paul, Pribilof Islands	http://vocab.getty.edu/tgn/7006450	in collection	"original lot apparently consisted of 3 specimens; note inside vial says ""1 out for J.W. Hedgpeth"" type (Ammothea pribilofensis) is described in Cole, 1904, Harriman Alaska Expedition, Vol. X: pp. 270-273, pl. XII, f. 6, pl. XVIII, f. 7,8, pl. XIX, f. 1-8"																					
1321190530	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:48.991+00:00	395	{}	PRESERVED_SPECIMEN	10.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE				{}	North Pacific Ocean, Bering Sea	1914.0	12.0	5.0	1914-12-05	339.0	339.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:48.991+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b05f2efe-0e00-4cee-9bed-4ef68e3d94bb'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Giltay, L.	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3b05f2efe-0e00-4cee-9bed-4ef68e3d94bb	USNM 69489	urn:lsid:biocol.org:col:34871	USNM			Pribilof Islands, St. Paul Island		1321190530	IZ	http://n2t.net/ark:/65665/3b05f2efe-0e00-4cee-9bed-4ef68e3d94bb	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		G. Hanna					Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2015-09-15T16:59:00.000+00:00	NMNH Extant Biology	05 DEC 1914	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																												
1321591702	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:14.120+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE				{}	North Pacific Ocean, Bering Sea	1913.0	7.0	3.0	1913-07-03	184.0	184.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:14.120+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c21a1c0c-d447-405c-a71d-0958849865fd'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Hilton, W. A.	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3c21a1c0c-d447-405c-a71d-0958849865fd	USNM 80902	urn:lsid:biocol.org:col:34871	USNM			Pribilof Islands, Otter Island		1321591702	IZ	http://n2t.net/ark:/65665/3c21a1c0c-d447-405c-a71d-0958849865fd	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		A. Whitney					Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2013-01-11T15:41:00.000+00:00	NMNH Extant Biology	03 JUL 1913	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																												
1321814241	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:16.956+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE				{}	North Pacific Ocean, Bering Sea	1913.0	9.0	18.0	1913-09-18	261.0	261.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:16.956+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cbfd7425-527f-4887-aaed-37408233f089'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Hilton, W. A.	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3cbfd7425-527f-4887-aaed-37408233f089	USNM 80901	urn:lsid:biocol.org:col:34871	USNM			Pribilof Islands, St. George Island		1321814241	IZ	http://n2t.net/ark:/65665/3cbfd7425-527f-4887-aaed-37408233f089	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		G. Harvey					Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	2015-09-15T16:56:00.000+00:00	NMNH Extant Biology	18 SEP 1913	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																												
1318416363	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:37.108+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118424	1	54	354	9477065	6313	2118396	2118424	2118424	Achelia pribilofensis (Cole, 1904)	Achelia pribilofensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia pribilofensis	Achelia	pribilofensis	SPECIES	ACCEPTED	NE				{}	North Pacific Ocean, Bering Sea	1906.0	6.0	15.0	1906-06-15	166.0	166.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:37.108+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/335b18d99-a442-40b8-b043-d30524ba5839'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Giltay, L.	Alcohol (Ethanol)		Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	NORTH_AMERICA	http://n2t.net/ark:/65665/335b18d99-a442-40b8-b043-d30524ba5839	USNM 75385	urn:lsid:biocol.org:col:34871	USNM			Commander Islands, Bering Island, Nikolski		1318416363	IZ	http://n2t.net/ark:/65665/335b18d99-a442-40b8-b043-d30524ba5839	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		United States Fish Commission				FEMALE	Kamchatka	North Pacific Ocean, Bering Sea, Russia, Kamchatka	2015-07-07T10:38:00.000+00:00	NMNH Extant Biology	15 JUN 1906	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae								SHORE																				
