key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	locality	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	stateProvince	verbatimDepth
1317955349	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:53.162+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	2117368	1	54	354	9477065	6316	2117290	2117368	2117368	Anoplodactylus reimerae Child, 1979	Anoplodactylus reimerae Child, 1979	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus reimerae	Anoplodactylus	reimerae	SPECIES	ACCEPTED	NE	8.78	-79.53	9.5	1.5	NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	1975	3	19	1975-03-19	78	78	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:21:00.000+00:00	2024-07-02T12:38:53.162+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32148bdfb-1481-4c23-a301-179ae8a17d38'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/32148bdfb-1481-4c23-a301-179ae8a17d38	urn:lsid:biocol.org:col:34871	19 MAR 1975	Panama Bay, Taboguilla Island, Settling Plates	79	IZ	1317955349	http://n2t.net/ark:/65665/32148bdfb-1481-4c23-a301-179ae8a17d38	USNM 169417	USNM	28	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
1319899316	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:21.148+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	MALE	2117368	1	54	354	9477065	6316	2117290	2117368	2117368	Anoplodactylus reimerae Child, 1979	Anoplodactylus reimerae Child, 1979	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus reimerae	Anoplodactylus	reimerae	SPECIES	ACCEPTED	NE	8.78	-79.53	9.5	1.5	NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	1974	4	19	1974-04-19	109	109	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:21:00.000+00:00	2024-07-02T12:39:21.148+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3774d25b7-1a46-4655-a369-115398cf0971'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3774d25b7-1a46-4655-a369-115398cf0971	urn:lsid:biocol.org:col:34871	19 APR 1974	Panama Bay, Taboguilla Island, On Settling Plates		IZ	1319899316	http://n2t.net/ark:/65665/3774d25b7-1a46-4655-a369-115398cf0971	USNM 169416	USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
1319961140	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:40.365+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117368	1	54	354	9477065	6316	2117290	2117368	2117368	Anoplodactylus reimerae Child, 1979	Anoplodactylus reimerae Child, 1979	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus reimerae	Anoplodactylus	reimerae	SPECIES	ACCEPTED	NE	8.78	-79.53	9.5	1.5	NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	1973	1	10	1973-01-10	10	10	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:21:00.000+00:00	2024-07-02T12:37:40.365+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37a0a2620-68fb-42e4-8b8b-1a40cd9536a2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/37a0a2620-68fb-42e4-8b8b-1a40cd9536a2	urn:lsid:biocol.org:col:34871	10 JAN 1973	Panama Bay, Taboguilla Island, On Settling Plates		IZ	1319961140	http://n2t.net/ark:/65665/37a0a2620-68fb-42e4-8b8b-1a40cd9536a2	USNM 169414	USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
1317315747	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:24.938+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117368	1	54	354	9477065	6316	2117290	2117368	2117368	Anoplodactylus reimerae Child, 1979	Anoplodactylus reimerae Child, 1979	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus reimerae	Anoplodactylus	reimerae	SPECIES	ACCEPTED	NE	8.78	-79.53	9.5	1.5	NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	1973	4	12	1973-04-12	102	102	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:21:00.000+00:00	2024-07-02T12:38:24.938+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30503f190-60f6-4620-886b-d99042b98771'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/30503f190-60f6-4620-886b-d99042b98771	urn:lsid:biocol.org:col:34871	12 APR 1973	Panama Bay, Taboguilla Island, On Settling Plates		IZ	1317315747	http://n2t.net/ark:/65665/30503f190-60f6-4620-886b-d99042b98771	USNM 169415	USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
1320292857	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:31.361+00:00	395	{}	PRESERVED_SPECIMEN	4	PRESENT	FEMALE	2117368	1	54	354	9477065	6316	2117290	2117368	2117368	Anoplodactylus reimerae Child, 1979	Anoplodactylus reimerae Child, 1979	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus reimerae	Anoplodactylus	reimerae	SPECIES	ACCEPTED	NE	8.95	-79.52			NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	1972	4	18	1972-04-18	109	109	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-08-18T14:20:00.000+00:00	2024-07-02T12:39:31.361+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/388b3cb87-2be1-42a9-b709-c05b6aa8e72b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	M. L. Jones & D. Pawson	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/388b3cb87-2be1-42a9-b709-c05b6aa8e72b	urn:lsid:biocol.org:col:34871		Panama Bay, Panama City, Whorehouse Reef	1-5	IZ	1320292857	http://n2t.net/ark:/65665/388b3cb87-2be1-42a9-b709-c05b6aa8e72b	USNM 169418	USNM	92- 1-5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone	Intertidal
1318822961	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:44.546+00:00	395	{}	PRESERVED_SPECIMEN	3	PRESENT		2117368	1	54	354	9477065	6316	2117290	2117368	2117368	Anoplodactylus reimerae Child, 1979	Anoplodactylus reimerae Child, 1979	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus reimerae	Anoplodactylus	reimerae	SPECIES	ACCEPTED	NE	9.55	-78.9833	9.5	1.5	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.8_1', 'name': 'Kuna Yala'}, 'level2': {'gid': 'PAN.8.1_1', 'name': 'Kuna Yala'}, 'level3': {'gid': 'PAN.8.1.2_1', 'name': 'Narganá'}}	North Atlantic Ocean, Caribbean Sea, Gulf of San Blas	North Atlantic Ocean, Caribbean Sea, Gulf of San Blas, Panama	1972	11	8	1972-11-08	313	313	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:23:00.000+00:00	2024-07-02T12:37:44.546+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/347a82ea1-ed8a-4a1a-92c1-a985fd7f36a3'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	M. L. Jones & C. Dawson	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/347a82ea1-ed8a-4a1a-92c1-a985fd7f36a3	urn:lsid:biocol.org:col:34871	08 NOV 1972	San Blas Islands, Pico Feo Island	1-4	IZ	1318822961	http://n2t.net/ark:/65665/347a82ea1-ed8a-4a1a-92c1-a985fd7f36a3	USNM 169413	USNM	115- 1-4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
1321796249	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:47.800+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117368	1	54	354	9477065	6316	2117290	2117368	2117368	Anoplodactylus reimerae Child, 1979	Anoplodactylus reimerae Child, 1979	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus reimerae	Anoplodactylus	reimerae	SPECIES	ACCEPTED	NE	8.78	-79.53	9.5	1.5	NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	1971	12	1	1971-12-01	335	335	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:21:00.000+00:00	2024-07-02T12:39:47.800+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cb31bcf3-f697-473f-96ec-53cf8e3113ac'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3cb31bcf3-f697-473f-96ec-53cf8e3113ac	urn:lsid:biocol.org:col:34871	01 DEC 1971	Panama Bay, Taboguilla Island, On Settling Plates		IZ	1321796249	http://n2t.net/ark:/65665/3cb31bcf3-f697-473f-96ec-53cf8e3113ac	USNM 169412	USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
