key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	vernacularName	institutionCode	locality	county	gbifID	collectionCode	occurrenceID	networkKeys	individualCount	sex	depth	depthAccuracy	waterBody	higherGeography	typeStatus	modified	collectionKey	datasetName	preparations	institutionID	verbatimEventDate	higherClassification	collectionID
3419043675	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:33.748+00:00	116	{}	PRESERVED_SPECIMEN	PRESENT	2118414	1	54	354	9477065	6313	2118396	2118414	2118414	Achelia orpax Nakamura & Child, 1983	Achelia orpax Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia orpax	Achelia	orpax	SPECIES	ACCEPTED	NE	34.094792	125.106539	ASIA	Jeollanam-do	{}	2021	6	24	2021-06-24	175	175	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-10T15:19:33.748+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00248342'}]	[]	[]	[]	a8264021-9b25-41bb-88b5-eaba3fc66193	False	Lee Damin	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00248342	MABIK CR00248342	남방털보애기손바다거미	MABIK	Heuksan-myeon	Sinan-gun	3419043675	CR	MABIK CR00248342																
3419043690	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:33.749+00:00	116	{}	PRESERVED_SPECIMEN	PRESENT	2118414	1	54	354	9477065	6313	2118396	2118414	2118414	Achelia orpax Nakamura & Child, 1983	Achelia orpax Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia orpax	Achelia	orpax	SPECIES	ACCEPTED	NE	34.097156	125.093128	ASIA	Jeollanam-do	{}	2021	6	22	2021-06-22	173	173	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-10T15:19:33.749+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00248345'}]	[]	[]	[]	a8264021-9b25-41bb-88b5-eaba3fc66193	False	Lee Damin	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00248345	MABIK CR00248345	남방털보애기손바다거미	MABIK	Heuksan-myeon	Sinan-gun	3419043690	CR	MABIK CR00248345																
3419043688	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:33.748+00:00	116	{}	PRESERVED_SPECIMEN	PRESENT	2118414	1	54	354	9477065	6313	2118396	2118414	2118414	Achelia orpax Nakamura & Child, 1983	Achelia orpax Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia orpax	Achelia	orpax	SPECIES	ACCEPTED	NE	34.097156	125.093128	ASIA	Jeollanam-do	{}	2021	6	22	2021-06-22	173	173	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-10T15:19:33.748+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00248346'}]	[]	[]	[]	a8264021-9b25-41bb-88b5-eaba3fc66193	False	Lee Damin	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00248346	MABIK CR00248346	남방털보애기손바다거미	MABIK	Heuksan-myeon	Sinan-gun	3419043688	CR	MABIK CR00248346																
3970759031	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:33.449+00:00	116	{}	PRESERVED_SPECIMEN	PRESENT	2118414	1	54	354	9477065	6313	2118396	2118414	2118414	Achelia orpax Nakamura & Child, 1983	Achelia orpax Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia orpax	Achelia	orpax	SPECIES	ACCEPTED	NE	38.291417	128.58875	ASIA	Gangwon-do	{}	2021	10	14	2021-10-14	287	287	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-10T15:19:33.449+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00248812'}]	[]	[]	[]	a8264021-9b25-41bb-88b5-eaba3fc66193	False	Lee Damin	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00248812	MABIK CR00248812	남방털보애기손바다거미	MABIK	Jugwang-myeon	Goseong-gun	3970759031	CR	MABIK CR00248812																
1321466633	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:13.246+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118414	1	54	354	9477065	6313	2118396	2118414	2118414	Achelia orpax Nakamura & Child, 1983	Achelia orpax Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia orpax	Achelia	orpax	SPECIES	ACCEPTED	NE				Shizuoka	{}	1973	8	8	1973-08-08	220	220	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:13.246+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bc8f162e-ea97-447e-9d6e-28e762543ff1'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3bc8f162e-ea97-447e-9d6e-28e762543ff1	USNM 183800		USNM	Honshu Island,Izu Peninsula, Off Shimoda		1321466633	IZ	http://n2t.net/ark:/65665/3bc8f162e-ea97-447e-9d6e-28e762543ff1	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	FEMALE	30.0	0.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	HOLOTYPE	2014-10-20T15:14:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	08 AUG 1973	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
