key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	depth	depthAccuracy	modified	datasetID	scientificNameID
4851017305	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.072+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117853	1	54	354	9477065	2013	2117630	2117853	2117853	Nymphon rybakovi Pushkin, 1993	Nymphon rybakovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon rybakovi	Nymphon	rybakovi	SPECIES	ACCEPTED	NE	-63.742664	-55.2064123	{}	Weddell Sea	2022.0	1.0	29.0	2022-01-29	29.0	29.0	['COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:59.072+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'cb776bb9-9156-43a6-8492-864d3ffa3af9'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003649_2.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003649_1.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	Sigsbee Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Akademik Mstislav Keldysh_cruise_87_st.7337	cb776bb9-9156-43a6-8492-864d3ffa3af9	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Weddell Sea	7337	OBFc	4851017305	cb776bb9-9156-43a6-8492-864d3ffa3af9	510.0 - 511.0 m	INV0003649	IORAS	IORAS	cruise 87	fd699988-ab5d-4737-9443-9085cea191d2					
4851017356	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.915+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117853	1	54	354	9477065	2013	2117630	2117853	2117853	Nymphon rybakovi Pushkin, 1993	Nymphon rybakovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon rybakovi	Nymphon	rybakovi	SPECIES	ACCEPTED	NE	-62.3796498	-54.721	{}		2022.0	2.0	1.0	2022-02-01	32.0	32.0	['COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.915+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'b2d305a5-ca0e-4fd1-95aa-1bcdef113d61'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003661_1.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003661_2.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	Sigsbee Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Akademik Mstislav Keldysh_cruise_87_st.7353	b2d305a5-ca0e-4fd1-95aa-1bcdef113d61	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	South Atlantics	7353	OBFc	4851017356	b2d305a5-ca0e-4fd1-95aa-1bcdef113d61	364.0 - 362.0 m	INV0003661	IORAS	IORAS	cruise 87	fd699988-ab5d-4737-9443-9085cea191d2					
240912378	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.340+00:00	242	{}	HUMAN_OBSERVATION		PRESENT	2117853	1	54	354	9477065	2013	2117630	2117853	2117853	Nymphon rybakovi Pushkin, 1993	Nymphon rybakovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon rybakovi	Nymphon	rybakovi	SPECIES	ACCEPTED	NE	-71.051667	-11.425	{}		1996.0	2.0	5.0	1996-02-05	36.0	36.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.340+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2844'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2844		Kapp Norvegia area		Weddell Sea macrozoobenthos EASIZ I	240912378	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2844		2844	AWI				462.0	0.0	2010-05-11T18:09:00.000+00:00	IMIS:dasid:2432	urn:lsid:marinespecies.org:taxname:173506
318007597	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.768+00:00	124	{}	OCCURRENCE		PRESENT	2117853	1	54	354	9477065	2013	2117630	2117853	2117853	Nymphon rybakovi Pushkin, 1993	Nymphon rybakovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon rybakovi	Nymphon	rybakovi	SPECIES	ACCEPTED	NE	-71.0517	-11.425	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.768+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21516'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318007597			21516	BAS				462.0	0.0			
318008350	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.585+00:00	124	{}	OCCURRENCE		PRESENT	2117853	1	54	354	9477065	2013	2117630	2117853	2117853	Nymphon rybakovi Pushkin, 1993	Nymphon rybakovi Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon rybakovi	Nymphon	rybakovi	SPECIES	ACCEPTED	NE	-71.0333	-11.3166	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.585+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39403'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318008350			39403	BAS				453.5	27.5			
